assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,known_name,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,price_change_calibrating,price_change_hourly_rate,price_change_locked_until,price_change_percent,price_change_projections,recoveries,red_cards,region,removed,saves,saves_per_90,scout_news_link,scout_risks,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,tackles,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,2005-04-03,0,0,True,True,0,0,0,0,0,543295,None,,0,0,0,0,0.0,525,217,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Antoni,0.0,524,216,0,0,0,False,0.0,528,215,99,False,0.0,512,208,,0,Knee injury - Unknown return date,2026-07-23T12:01:23.384798Z,50,367,216,p543295,0,0,None,0,,543295.jpg,0.0,524,216,False,0,None,-16.1,"[{'offset': 0, 'projected_percent': '-16.1', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-16.1', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-16.1', 'likelihood': -1}]",0,0,152,False,0,0,https://www.brentfordfc.com/en/news/video/first-team-fabio-carvalho-brentford-injury-return-keith-andrews?utm_source=chatgpt.com,[],Milambo,0.0,610,266,False,None,0,0,i,0,4,94,2025-07-03,0.0,483,185,0,25,25,43,43,0.0,0.0,Milambo,0
0,2002-08-30,0,0,True,True,100,75,0,0,0,244858,None,,0,0,0,0,0.0,479,192,0,0,None,,0,3,1.5,1.1,0,0.00,0,0.00,0,0.00,0.00,0,0,Fábio,0.0,481,191,0,0,0,False,0.0,486,190,100,False,0.0,470,183,Fábio Carvalho,0,,2026-08-18T13:58:17.442072Z,50,293,175,p244858,0,0,None,0,,244858.jpg,0.0,481,191,False,-1,None,-33.4,"[{'offset': 0, 'projected_percent': '-33.4', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-50.2', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-60.9', 'likelihood': -3}]",0,0,173,False,0,0,,[],Freitas Gouveia Carvalho,0.0,562,233,False,None,0,0,a,0,4,94,2024-08-12,0.0,430,157,0,114,114,226,226,0.0,0.0,Carvalho,0
0,2004-03-01,0,7,True,True,None,None,0,0.0,1,508395,None,,0,0,0,0,0.8,229,126,6,23.48,None,,0,3,1.5,1.5,1,0.00,0.0,0.04,0.16,0.04,0.10,0.39,0.16,Yehor,1.0,226,97,0,0.0,0,False,0.6,252,113,102,False,2.2,246,111,,23,,None,50,349,202,p508395,0,0,None,0,,508395.jpg,1.0,226,97,False,-95,None,-36.8,"[{'offset': 0, 'projected_percent': '-36.8', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-55.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-67.5', 'likelihood': -3}]",3,0,225,False,0,0.0,,[],Yarmoliuk,1.2,179,55,False,None,0,0.0,a,2,4,94,2022-10-28,3.0,150,77,1,664,664,11216,11216,0.2,0.2,Yarmoliuk,0
0,1998-10-23,0,0,True,True,None,None,0,0,0,183656,None,,0,0,0,0,0.0,458,182,0,0,None,,0,3,1.5,1.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Josh,0.0,459,179,0,0,0,False,0.0,466,180,103,False,0.0,450,173,,0,,None,50,254,154,p183656,0,0,None,0,,183656.jpg,0.0,459,179,False,0,None,-22.0,"[{'offset': 0, 'projected_percent': '-22.0', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-22.0', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-22.0', 'likelihood': -2}]",0,0,241,False,0,0,,[],Dasilva,0.0,536,222,False,None,0,0,a,0,4,94,2025-10-23,0.0,401,144,0,155,155,309,309,0.0,0.0,Dasilva,0
0,1999-12-01,0,9,True,True,None,None,0,0.0,0,444180,None,,0,0,0,0,34.9,21,16,8,31.3,None,,0,3,2.2,2.2,1,0.35,1.37,0.38,1.49,0.03,0.10,0.39,0.12,Jaidon,1.0,279,130,0,0.0,0,False,4.7,84,44,105,False,10.6,160,58,,23,,None,60,85,54,p444180,0,0,None,0,,444180.jpg,1.0,279,130,False,7,None,-5.9,"[{'offset': 0, 'projected_percent': '-5.9', 'likelihood': -1}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.1', 'likelihood': 1}]",6,0,241,False,0,0.0,,[],Anthony,0.2,363,135,False,None,0,0.0,a,2,4,94,2026-07-07,1.0,192,98,1,1706,1706,2072,2072,0.2,0.2,Anthony,0
0,2001-06-26,0,-3,True,True,None,None,1,1.1,1,502500,None,,0,0,0,0,4.0,153,19,5,5.49,None,,0,4,2.5,2.5,0,0.08,0.09,1.08,1.19,1.00,0.50,0.55,1.1,Igor Thiago,0.0,613,73,0,0.0,0,False,1.4,221,21,106,False,2.2,250,20,Igor Thiago,82,,None,80,11,3,p502500,0,1,1,0,,502500.jpg,0.0,613,73,False,-539,None,-9.9,"[{'offset': 0, 'projected_percent': '-9.9', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-17.3', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-22.0', 'likelihood': -2}]",4,0,30,False,0,0.0,,[],Nascimento Rodrigues,16.7,23,4,False,None,1,1.1,a,0,4,94,2024-07-01,8.0,102,21,0,82262,82262,119339,119339,0.0,0.0,Thiago,0
0,2007-02-06,0,0,True,True,None,None,0,0,0,593174,None,,0,0,0,0,0.0,420,39,0,0,None,,0,4,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Kaye,0.0,425,42,0,0,0,False,0.0,430,41,107,False,0.0,414,32,,0,,None,45,527,70,p593174,0,0,None,0,,593174.jpg,0.0,425,42,False,-9,None,0.4,"[{'offset': 0, 'projected_percent': '0.4', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.1', 'likelihood': 1}]",0,0,21,False,0,0,,[],Furo,0.9,204,33,False,None,0,0,a,0,4,94,2026-01-11,0.0,360,38,0,7195,7195,7454,7454,0.0,0.0,Furo,0
0,1992-02-27,0,4,True,True,None,None,0,0.0,0,75115,None,,0,0,0,0,10.3,122,15,0,0.0,None,,0,4,1.8,1.8,1,0.04,0.51,0.07,0.9,0.03,0.07,0.9,0.39,Callum,1.0,244,22,0,0.0,0,False,1.8,192,19,108,False,2.2,248,19,,7,,None,55,115,29,p75115,0,0,None,0,,75115.jpg,1.0,244,22,False,3,None,-0.1,"[{'offset': 0, 'projected_percent': '-0.1', 'likelihood': -1}, {'offset': 1, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.1', 'likelihood': 1}]",0,0,241,False,0,0.0,,[],Wilson,0.4,279,47,False,None,0,0.0,a,0,4,94,2026-07-09,5.0,125,23,1,3812,3812,4263,4263,0.2,0.2,Wilson,0
2,2002-06-26,3,41,True,True,None,None,1,1.2,4,513545,None,,1,-1,1,-1,21.8,56,37,13,15.6,None,,1,3,2.0,2.0,14,0.33,0.4,0.38,0.46,0.05,0.47,0.56,0.06,Mamadou,14.0,5,2,0,0.0,0,False,7.4,39,23,565,True,31.6,50,21,,75,,None,56,113,73,p513545,0,0,None,0,,513545.jpg,14.0,5,2,False,3521,None,17.8,"[{'offset': 0, 'projected_percent': '17.8', 'likelihood': 1}, {'offset': 1, 'projected_percent': '46.3', 'likelihood': 3}, {'offset': 2, 'projected_percent': '64.6', 'likelihood': 3}]",7,0,132,False,0,0.0,,[],Sangaré,8.3,50,19,False,None,1,1.2,a,2,4,94,2026-08-01,21.0,44,23,14,379714,379714,19245,19245,2.5,2.5,M.Sangaré,0
0,2002-08-18,0,25,True,True,None,None,1,1.0,0,489639,None,,0,0,0,0,0.0,385,42,0,0.0,None,,0,1,1.9,1.9,6,0.00,0.0,0.00,0.0,0.00,0.29,0.29,0.0,Bart,6.0,50,5,0,0.0,0,False,0.7,244,20,109,False,6.6,195,20,,90,,None,45,486,43,p489639,0,0,None,0,,489639.jpg,6.0,50,5,False,65,None,10.6,"[{'offset': 0, 'projected_percent': '10.6', 'likelihood': 1}, {'offset': 1, 'projected_percent': '12.0', 'likelihood': 1}, {'offset': 2, 'projected_percent': '12.9', 'likelihood': 1}]",4,0,152,False,0,0.0,,[],Verbruggen,21.5,14,3,False,None,1,1.0,a,0,5,36,2023-07-03,0.0,322,42,6,74461,74461,38364,38364,1.3,1.3,Verbruggen,0
0,1990-08-18,0,0,True,True,None,None,0,0,0,49262,None,,0,0,0,0,0.0,279,3,0,0,None,,0,1,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jason,0.0,295,23,0,0,0,False,0.0,298,23,111,False,0.0,282,23,,0,,None,40,545,51,p49262,0,0,None,0,,49262.jpg,0.0,295,23,False,-42,None,-2.3,"[{'offset': 0, 'projected_percent': '-2.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-4.7', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-6.2', 'likelihood': -1}]",0,0,241,False,0,0,,[],Steele,4.0,81,12,False,None,0,0,a,0,5,36,2018-07-01,0.0,197,3,0,9263,9263,12193,12193,0.0,0.0,Steele,0
0,1999-10-07,0,0,True,True,100,None,0,0,0,231416,3,,0,0,0,0,0.0,366,153,0,0,None,,0,2,1.7,1.7,0,0.00,0,0.00,0,0.00,0.00,0,0,Ferdi,0.0,375,144,0,0,0,False,0.0,379,150,113,False,0.0,362,149,,0,,2026-08-23T13:00:07.595211Z,45,452,112,p231416,0,0,None,0,,231416.jpg,0.0,375,144,False,-254,None,-98.1,"[{'offset': 0, 'projected_percent': '-98.1', 'likelihood': -4}, {'offset': 1, 'projected_percent': '-123.5', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-139.8', 'likelihood': -5}]",0,0,219,False,0,0,,[],Kadıoğlu,2.3,125,50,False,None,0,0,a,0,5,36,2024-08-27,0.0,296,129,0,2296,2296,46903,46903,0.0,0.0,F.Kadıoğlu,0
0,1997-11-18,0,29,True,True,None,None,1,1.0,5,204120,None,,0,0,0,0,7.3,130,39,6,6.0,None,,0,2,1.7,1.7,6,0.04,0.04,0.04,0.04,0.00,0.29,0.29,0.0,Olivier,6.0,45,18,0,0.0,0,False,2.9,133,51,114,False,15.2,112,51,,90,,None,45,437,100,p204120,0,0,None,0,,204120.jpg,6.0,45,18,False,19,None,1.0,"[{'offset': 0, 'projected_percent': '1.0', 'likelihood': 1}, {'offset': 1, 'projected_percent': '1.4', 'likelihood': 1}, {'offset': 2, 'projected_percent': '1.7', 'likelihood': 1}]",4,0,73,False,0,0.0,,[],Boscagli,0.3,307,114,False,None,1,1.0,a,1,5,36,2025-07-02,6.0,114,33,6,3465,3465,1325,1325,1.3,1.3,Boscagli,0
1,2000-12-22,2,46,True,True,None,None,1,1.17,1,465730,2,,1,-1,1,-1,45.3,10,2,4,4.68,4,,1,2,1.9,1.9,17,0.21,0.25,1.68,1.97,1.47,0.29,0.34,1.72,Maxim,17.0,1,1,0,0.0,1,False,12.9,4,1,115,True,40.6,26,9,,77,,None,46,400,79,p465730,0,0,None,0,,465730.jpg,17.0,1,1,False,3091,None,16.5,"[{'offset': 0, 'projected_percent': '16.5', 'likelihood': 1}, {'offset': 1, 'projected_percent': '41.5', 'likelihood': 3}, {'offset': 2, 'projected_percent': '57.6', 'likelihood': 3}]",3,0,21,False,0,0.0,,[],De Cuyper,7.8,53,20,False,None,1,1.17,a,3,5,36,2025-07-05,43.0,11,2,17,440836,440836,18004,18004,3.7,3.7,De Cuyper,0
0,1991-11-21,0,24,True,True,None,None,1,1.0,1,83299,None,,0,0,0,0,6.4,134,40,2,2.0,3,,0,2,1.7,1.7,6,0.04,0.04,0.04,0.04,0.00,0.29,0.29,0.0,Lewis,6.0,43,16,0,0.0,0,False,2.0,175,66,116,False,13.4,132,61,,90,,None,45,407,82,p83299,0,0,None,0,,83299.jpg,6.0,43,16,False,62,None,3.5,"[{'offset': 0, 'projected_percent': '3.5', 'likelihood': 1}, {'offset': 1, 'projected_percent': '4.9', 'likelihood': 1}, {'offset': 2, 'projected_percent': '5.7', 'likelihood': 1}]",2,0,241,False,0,0.0,,[],Dunk,1.2,178,71,False,None,1,1.0,a,1,5,36,2009-07-01,0.0,264,112,6,11545,11545,4513,4513,1.3,1.3,Dunk,0
0,None,0,0,True,True,None,None,0,0,0,550090,None,,0,0,0,0,0.0,407,168,0,0,None,,0,2,1.7,1.7,0,0.00,0,0.00,0,0.00,0.00,0,0,Diego,0.0,412,161,0,0,0,False,0.0,416,167,117,False,0.0,400,167,,0,,None,45,509,141,p550090,0,0,None,0,,550090.jpg,0.0,412,161,False,0,None,-2.9,"[{'offset': 0, 'projected_percent': '-2.9', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-2.9', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-2.9', 'likelihood': -1}]",0,0,None,False,0,0,,[],Coppola,0.0,553,192,False,None,0,0,a,0,5,36,None,0.0,345,150,0,160,160,193,193,0.0,0.0,Coppola,0
0,1998-02-07,0,0,True,True,None,None,0,0,0,223434,None,,0,0,0,0,0.0,363,151,0,0,None,,0,2,1.7,1.7,0,0.00,0,0.00,0,0.00,0.00,0,0,Igor Julio,0.0,372,142,0,0,0,False,0.0,376,148,118,False,0.0,359,147,Igor Julio,0,,None,45,445,106,p223434,0,0,None,0,,223434.jpg,0.0,372,142,False,-4,None,-16.2,"[{'offset': 0, 'projected_percent': '-16.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-27.1', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-34.1', 'likelihood': -2}]",0,0,30,False,0,0,,[],dos Santos de Paulo,0.1,436,153,False,None,0,0,a,0,5,36,2023-07-26,0.0,291,125,0,435,435,772,772,0.0,0.0,Igor,0
0,2000-03-26,0,7,True,True,None,None,0,0.0,3,451490,None,,0,0,0,0,1.9,188,57,4,13.85,None,,0,2,1.7,1.7,1,0.00,0.0,0.12,0.42,0.12,0.10,0.35,0.42,João Pedro,1.0,193,72,0,0.0,0,False,2.8,139,55,119,False,8.2,177,77,Costinha,26,,None,45,471,126,p451490,0,0,None,0,,451490.jpg,1.0,193,72,False,-2,None,0.1,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '-8.7', 'likelihood': -1}]",0,0,173,False,0,0.0,,[],Loureiro da Costa,0.0,517,180,False,None,0,0.0,a,1,5,36,2026-06-15,18.0,50,14,1,260,260,191,191,0.2,0.2,Costinha,0
0,1998-10-15,0,0,True,True,None,None,0,0,0,454490,None,,0,0,0,0,0.0,494,190,0,0,None,,0,2,2.2,2.2,0,0.00,0,0.00,0,0.00,0.00,0,0,Michael,0.0,495,183,0,0,0,False,0.0,500,190,120,False,0.0,484,190,,0,,None,50,311,58,p454490,0,0,None,0,,454490.jpg,0.0,495,183,False,-4,None,0.1,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '-5.8', 'likelihood': -1}]",0,0,14,False,0,0,,[],Svoboda,0.1,485,170,False,None,0,0,a,0,5,36,2026-07-02,0.0,447,178,0,735,735,620,620,0.0,0.0,Svoboda,0
0,1997-05-20,0,0,True,True,0,0,0,0,0,451340,None,,0,0,0,0,0.0,591,255,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Mitoma,0.0,587,254,0,0,0,False,0.0,591,255,121,False,0.0,587,252,,0,Hamstring injury - Unknown return date,2026-07-24T18:30:10.661894Z,60,87,56,p451340,0,0,None,0,,451340.jpg,0.0,587,254,False,-4,None,-46.8,"[{'offset': 0, 'projected_percent': '-46.8', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-54.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-59.5', 'likelihood': -3}]",0,0,108,False,0,0,https://www.brightonandhovealbion.com/media-article/successful-surgery-for-mitoma,[],Kaoru,0.0,497,206,False,None,0,0,i,0,5,36,2021-08-09,0.0,584,248,0,153,153,1132,1132,0.0,0.0,Mitoma,0
0,2004-07-22,0,0,True,True,0,0,0,0,0,592031,5,,0,0,0,0,0.0,599,259,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Yankuba,0.0,594,257,0,0,0,False,0.0,599,259,122,False,0.0,595,256,,0,Leg injury - Expected back 28 Nov,2026-08-14T18:00:06.418033Z,60,106,67,p592031,0,0,None,0,,592031.jpg,0.0,594,257,False,-21,None,-96.5,"[{'offset': 0, 'projected_percent': '-96.5', 'likelihood': -4}, {'offset': 1, 'projected_percent': '-122.4', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-139.0', 'likelihood': -5}]",0,0,78,False,0,0,https://www.brightonandhovealbion.com/media-article/fabian-hurzeler-reflects-on-albions-pre-season-win-over-as-roma?utm_source=premier-league-web&utm_medium=referral&utm_campaign=pl-referral-always-on&utm_term=content-card,[],Minteh,0.1,465,188,False,None,0,0,i,0,5,36,2024-07-01,0.0,594,254,0,135,135,3248,3248,0.0,0.0,Minteh,0
0,2005-04-11,3,54,True,True,25,None,1,1.43,0,532529,None,,0,0,0,0,13.4,96,60,3,4.29,None,,1,3,0.5,2.2,16,0.02,0.03,1.43,2.04,1.41,0.19,0.27,2.01,Jack,16.0,2,1,0,0.0,2,False,14.5,2,2,123,True,72.8,1,1,,63,Unspecified injury - 25% chance of playing,2026-08-27T19:30:07.780933Z,60,100,65,p532529,0,0,None,0,,532529.jpg,16.0,2,1,False,-56,None,54.4,"[{'offset': 0, 'projected_percent': '54.4', 'likelihood': 3}, {'offset': 1, 'projected_percent': '53.2', 'likelihood': 3}, {'offset': 2, 'projected_percent': '52.4', 'likelihood': 3}]",1,0,241,False,0,0.0,,[],Hinshelwood,2.6,114,36,False,None,1,1.43,d,2,5,36,2022-12-30,59.0,3,2,16,138434,138434,21722,21722,2.7,2.7,Hinshelwood,0
0,1991-06-15,0,18,True,True,None,None,1,1.0,0,60307,1,,0,0,0,0,56.9,2,1,5,5.0,1,,0,3,2.0,2.0,2,0.27,0.27,0.27,0.27,0.00,0.29,0.29,0.0,Pascal,2.0,136,63,0,0.0,0,False,8.6,26,17,124,False,21.0,79,26,,90,,None,55,114,74,p60307,0,0,1,0,,60307.jpg,2.0,136,63,False,-637,None,-25.2,"[{'offset': 0, 'projected_percent': '-25.2', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-36.4', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-43.6', 'likelihood': -3}]",2,0,80,False,0,0.0,,[],Groß,13.0,31,10,False,None,1,1.0,a,3,5,36,2026-01-02,8.0,95,46,2,20712,20712,89717,89717,0.4,0.4,Groß,1
1,2002-04-20,0,22,True,True,75,None,1,1.0,1,463067,None,,0,0,0,0,11.4,113,14,7,7.0,None,,0,4,1.3,1.8,5,0.44,0.44,0.52,0.52,0.08,0.29,0.29,0.08,Georginio,5.0,70,7,0,0.0,0,False,4.6,87,12,125,False,19.8,86,8,,90,Unspecified injury - 75% chance of playing,2026-08-26T16:00:07.608056Z,55,175,41,p463067,0,0,None,0,,463067.jpg,5.0,70,7,False,-125,None,5.1,"[{'offset': 0, 'projected_percent': '5.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '2.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.6', 'likelihood': 1}]",4,0,73,False,0,0.0,,[],Rutter,1.0,193,29,False,None,1,1.0,d,2,5,36,2024-08-19,15.0,69,14,5,23114,23114,11882,11882,0.9,0.9,Georginio,0
0,2000-11-21,0,0,True,True,None,None,0,0,0,219249,None,,0,0,0,0,0.0,558,236,0,0,None,,0,3,2.0,2.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Matt,0.0,553,233,0,0,0,False,0.0,558,234,126,False,0.0,543,227,,0,,None,55,145,89,p219249,0,0,3,0,,219249.jpg,0.0,553,233,False,-7,None,-27.1,"[{'offset': 0, 'projected_percent': '-27.1', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-43.4', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-53.9', 'likelihood': -3}]",0,0,58,False,0,0,,[],O'Riley,0.1,418,164,False,None,0,0,a,0,5,36,2024-08-26,0.0,533,218,0,588,588,1207,1207,0.0,0.0,O'Riley,0
1,2003-03-27,0,27,True,True,None,None,1,1.06,2,514254,None,,0,0,0,0,25.1,47,31,6,6.35,5,,0,3,1.5,1.5,6,0.48,0.51,0.66,0.7,0.18,0.29,0.31,0.19,Diego,6.0,52,23,0,0.0,0,False,9.9,13,10,127,False,33.0,43,19,Diego Gómez,85,,None,50,353,204,p514254,0,0,None,0,,514254.jpg,6.0,52,23,False,84,None,3.0,"[{'offset': 0, 'projected_percent': '3.0', 'likelihood': 1}, {'offset': 1, 'projected_percent': '4.8', 'likelihood': 1}, {'offset': 2, 'projected_percent': '6.0', 'likelihood': 1}]",1,0,168,False,0,0.0,,[],Gómez Amarilla,3.8,85,27,False,None,1,1.06,a,3,5,36,2025-01-01,41.0,12,7,6,19051,19051,14291,14291,1.2,1.2,Gomez,0
0,2004-12-23,0,0,False,True,0,0,0,0,0,536916,None,,0,0,0,0,0.0,524,216,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Facundo,0.0,523,215,0,0,0,False,0.0,527,214,128,False,0.0,511,207,,0,Has joined Elche on loan for the rest of the season,2026-08-10T14:03:07.561436Z,50,365,214,p536916,0,0,None,0,,536916.jpg,0.0,523,215,False,-1,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,10,False,0,0,,[],Buonanotte,0.0,602,262,False,None,0,0,u,0,5,36,2023-01-01,0.0,482,184,0,0,0,163,163,0.0,0.0,Buonanotte,0
0,2003-10-06,0,8,True,True,None,None,1,1.43,1,509416,4,,0,0,0,0,15.0,81,51,4,5.71,2,,0,3,2.0,2.0,2,0.03,0.04,0.14,0.2,0.11,0.19,0.27,0.16,Yasin,2.0,146,70,0,0.0,0,False,1.7,201,89,129,False,0.0,564,241,,63,,None,55,199,124,p509416,0,0,None,0,,509416.jpg,2.0,146,70,False,-34,None,-22.9,"[{'offset': 0, 'projected_percent': '-22.9', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-34.8', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-42.5', 'likelihood': -3}]",3,0,206,False,0,0.0,,[],Ayari,0.6,235,78,False,None,1,1.43,a,0,5,36,2023-01-30,6.0,121,62,2,2883,2883,6481,6481,0.4,0.4,Ayari,1
0,1999-11-16,1,32,True,True,None,None,1,1.17,4,467779,None,,0,0,0,0,26.3,40,13,8,9.35,None,,0,2,2.2,2.2,7,0.05,0.06,0.14,0.17,0.09,0.29,0.34,0.11,Mats,7.0,37,13,0,0.0,0,False,4.9,80,28,130,False,16.6,104,44,,77,,None,50,319,61,p467779,0,0,None,0,,467779.jpg,7.0,37,13,False,60,None,4.4,"[{'offset': 0, 'projected_percent': '4.4', 'likelihood': 1}, {'offset': 1, 'projected_percent': '5.7', 'likelihood': 1}, {'offset': 2, 'projected_percent': '6.5', 'likelihood': 1}]",5,0,152,False,0,0.0,,[],Wieffer,0.4,268,101,False,None,1,1.17,a,4,5,36,2024-07-06,6.0,116,35,7,12121,12121,2640,2640,1.4,1.4,Wieffer,0
0,None,0,0,False,True,0,0,0,0,0,597320,None,,0,0,0,0,0.0,422,164,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Harry,0.0,427,161,0,0,0,False,0.0,432,161,132,False,0.0,416,154,,0,Has joined Leicester City on loan for the rest of the season,2026-08-17T13:53:19.019938Z,45,529,263,p597320,0,0,None,0,,597320.jpg,0.0,427,161,False,-10,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,None,False,0,0,,[],Howell,0.1,480,197,False,None,0,0,u,0,5,36,None,0.0,362,122,0,0,0,1435,1435,0.0,0.0,Howell,0
0,2006-04-08,0,0,False,True,0,0,0,0,0,549074,None,,0,0,0,0,0.0,527,219,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tom,0.0,526,218,0,0,0,False,0.0,530,217,133,False,0.0,514,210,,0,Has joined Leicester City on loan for the rest of the season,2026-08-03T14:05:44.459483Z,50,370,219,p549074,0,0,None,0,,549074.jpg,0.0,526,218,False,0,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,241,False,0,0,,[],Watson,0.0,611,267,False,None,0,0,u,0,5,36,2025-06-01,0.0,486,188,0,0,0,50,50,0.0,0.0,Watson,0
0,2007-06-11,0,0,True,True,None,None,0,0,0,556637,None,,0,0,0,0,0.0,410,159,0,0,None,,0,3,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Nehemiah,0.0,415,156,0,0,0,False,0.0,419,156,134,False,0.0,403,149,,0,,None,45,513,257,p556637,0,0,None,0,,556637.jpg,0.0,415,156,False,0,None,-9.5,"[{'offset': 0, 'projected_percent': '-9.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-9.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-9.5', 'likelihood': -1}]",0,0,241,False,0,0,,[],Oriola,0.3,305,105,False,None,0,0,a,0,5,36,2025-10-17,0.0,348,117,0,1533,1533,2423,2423,0.0,0.0,Oriola,0
0,2007-06-29,0,3,True,True,None,None,0,0.0,0,700308,None,,0,0,0,0,1.3,210,119,0,0.0,None,,0,3,1.5,1.5,1,0.03,0.22,0.03,0.22,0.00,0.00,0.0,0.0,Zadok,1.0,242,109,0,0.0,0,False,0.2,284,135,135,False,0.2,278,133,,12,,None,50,398,238,p700308,0,0,None,0,,700308.jpg,1.0,242,109,False,-8,None,-23.7,"[{'offset': 0, 'projected_percent': '-23.7', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-49.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-66.0', 'likelihood': -3}]",0,0,157,False,0,0.0,,[],Yohanna,0.1,457,182,False,None,0,0.0,a,0,5,36,2026-06-15,0.0,508,204,1,344,344,746,746,0.2,0.2,Yohanna,0
