assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,100,100,0,12086,0,0,-4,4,0.0,0,218,1,0.0,0.0,0,Boaz,0.0,0,0,0.0,429,False,0.0,0,0,0,0,0,,41,0,0,0,12086.jpg,0.0,0,0,Myhill,0.4,False,13,a,19,35,0.0,0,3559,0,37890,0,0.0,0.0,Myhill,0
0,4,629,None,None,6,9089,0,0,2,-2,20.3,2,129,1,2.5,0.0,1,Ben,0.0,51,0,79.5,430,False,767.0,0,0,0,0,3420,,47,0,0,0,9089.jpg,3.0,0,115,Foster,12.6,False,1,a,19,35,5.0,113,674681,0,517913,0,0.0,24.0,Foster,2
1,7,478,100,100,4,37642,0,0,-1,1,117.5,1,343,2,1.5,0.0,8,Jonny,0.0,39,2,100.6,431,False,626.6,0,0,0,0,2637,,44,0,0,0,37642.jpg,2.5,0,0,Evans,4.1,False,6,a,19,35,259.0,79,258822,0,392466,0,0.0,18.0,Evans,8
0,0,60,0,0,1,39253,0,0,-3,3,1.1,0,261,2,0.0,0.0,0,Jonas,0.0,13,0,12.0,432,False,96.4,0,0,0,0,590,Transferred to Djurgarden IF,42,0,0,0,39253.jpg,1.1,0,0,Olsson,0.5,False,3,u,19,35,21.0,8,16716,0,36703,0,0.0,1.9,Olsson,3
0,6,500,100,100,6,60232,0,0,-1,1,317.1,1,433,2,2.8,0.0,1,Craig,0.0,50,4,147.9,433,False,742.4,0,0,0,0,3276,,49,0,0,0,60232.jpg,2.8,0,0,Dawson,2.5,False,25,a,19,35,418.0,102,99611,0,105636,0,0.0,20.8,Dawson,10
0,0,0,0,0,0,42583,0,0,0,0,0.0,0,16,2,0.0,0.0,0,Sébastien,0.0,0,0,0.0,434,False,0.0,0,0,0,0,0,Moved to Brighton on loan until the end of the season,40,0,0,0,42583.jpg,0.0,0,0,Pocognoli,0.2,False,15,u,19,35,0.0,0,1964,0,19290,0,0.0,0.0,Pocognoli,0
0,0,0,0,0,0,77760,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Cristian,0.0,0,0,0.0,435,False,0.0,0,0,0,0,0,Joined Celtic on 30/8,40,0,0,0,77760.jpg,0.0,0,0,Gamboa,0.4,False,16,u,19,35,0.0,0,2019,0,29549,0,0.0,0.0,Gamboa,0
1,14,576,100,75,7,19272,0,0,5,-5,74.3,4,339,2,1.5,0.0,0,Gareth,0.0,45,6,135.4,436,False,913.8,0,0,0,0,3140,,50,1,0,0,19272.jpg,3.6,0,0,McAuley,24.7,False,23,a,19,35,367.0,131,1560638,0,1012775,0,0.0,26.2,McAuley,5
0,0,0,0,0,0,43252,0,0,0,0,0.0,0,85,2,0.0,0.0,0,James,0.0,0,0,0.0,437,False,0.0,0,0,0,0,0,Joined Aston Vila on 12/8,45,0,0,0,43252.jpg,0.0,0,0,Chester,0.0,False,4,u,19,35,0.0,0,207,0,4676,0,0.0,0.0,Chester,0
4,11,462,100,100,4,19151,0,0,-2,2,674.5,2,230,2,2.5,0.0,1,Chris,0.0,37,3,153.1,438,False,509.4,0,0,0,0,2477,,48,0,0,0,19151.jpg,3.2,0,0,Brunt,2.3,False,11,a,19,35,340.0,99,259739,0,176009,0,0.0,20.6,Brunt,5
3,2,453,100,100,8,14295,0,0,-1,1,362.3,1,403,3,1.8,0.0,5,Darren,0.0,45,2,101.2,439,False,393.2,0,0,0,0,3231,,44,0,0,0,14295.jpg,2.7,0,0,Fletcher,8.1,False,24,a,19,35,260.0,103,447906,0,640073,0,0.0,23.4,Fletcher,0
1,0,52,0,0,1,28468,0,0,-4,4,137.9,0,244,3,0.0,0.0,0,Craig,0.0,6,0,18.3,440,False,35.4,0,0,0,0,218,Joined Birmingham City on loan from 11/1 until the end of the season,51,0,0,0,28468.jpg,1.6,0,0,Gardner,0.1,False,8,u,19,35,11.0,14,5115,0,7451,0,0.0,2.7,Gardner,1
2,4,328,100,100,4,18008,0,0,-7,7,348.9,0,266,3,0.8,0.0,2,James,0.0,22,5,93.7,441,False,351.0,0,0,0,0,1741,,43,0,0,0,18008.jpg,2.7,0,0,Morrison,1.1,False,7,a,19,35,237.0,84,160829,0,121899,0,0.0,19.5,Morrison,3
0,0,366,100,100,4,55829,0,0,-2,2,108.5,0,286,3,1.3,0.0,2,Claudio,0.0,36,0,49.0,442,False,346.0,0,0,0,0,2418,,43,0,0,0,55829.jpg,1.6,0,0,Yacob,0.2,False,5,a,19,35,33.0,54,10457,0,13310,0,0.0,12.6,Yacob,9
0,0,0,0,0,0,61538,0,0,-2,2,0.0,0,27,3,0.0,0.0,0,Callum,0.0,0,0,0.0,443,False,0.0,0,0,0,0,0,Loaned to Sheffield Wednesday,43,0,0,0,61538.jpg,0.0,0,0,McManaman,0.1,False,19,u,19,35,0.0,0,4326,0,8969,0,0.0,0.0,McManaman,0
3,1,236,100,100,2,63370,0,0,-2,2,331.3,0,336,3,1.0,0.0,1,James,0.0,24,1,98.2,444,False,288.6,0,0,0,0,1477,,48,0,0,0,63370.jpg,1.5,0,0,McClean,0.1,False,14,a,19,35,360.0,52,10324,0,13907,0,0.0,10.8,McClean,9
1,0,38,100,100,0,173809,0,0,-4,4,29.9,0,28,3,0.3,0.0,1,Jonathan,0.0,3,0,7.6,445,False,27.4,0,0,0,0,118,,41,0,0,0,173809.jpg,1.3,0,0,Leko,0.5,False,45,a,19,35,20.0,12,53568,0,51765,0,0.0,2.9,Leko,0
9,12,357,100,25,6,50229,0,0,-2,2,508.9,2,0,3,0.0,0.0,0,Matt,0.0,28,4,142.3,446,False,463.2,0,0,0,0,2181,,53,0,0,0,50229.jpg,4.3,0,0,Phillips,4.0,False,10,a,19,35,458.0,115,1218528,0,1104770,0,0.0,21.7,Phillips,2
0,0,3,0,0,0,11037,0,0,-1,1,11.0,0,72,4,0.0,0.0,0,Rickie,0.0,0,0,5.5,447,False,3.6,0,0,0,0,13,Joined Cardiff on 31/8,54,0,0,0,11037.jpg,1.0,0,0,Lambert,0.1,False,17,u,19,35,40.0,1,1463,0,8294,0,0.0,0.2,Lambert,0
0,0,50,100,100,4,91972,0,0,-5,5,73.5,0,226,4,0.8,-0.5,0,Saido,0.0,13,0,40.0,448,False,38.4,0,0,0,0,963,,60,0,0,0,91972.jpg,1.5,0,0,Berahino,0.5,False,9,a,14,110,299.0,26,35630,0,66156,0,0.0,4.3,Berahino,1
3,10,287,100,75,6,57134,0,0,-2,2,430.3,1,354,4,2.6,0.0,2,Salomón,0.0,44,8,227.8,449,False,435.4,0,0,0,0,2892,,63,0,0,0,57134.jpg,3.1,0,0,Rondón,4.2,False,9,a,19,35,1430.0,118,927540,0,885826,0,0.0,18.7,Rondón,2
0,6,311,None,None,6,60706,0,0,-4,4,10.0,0,356,1,6.3,0.0,2,Adrián,0.0,25,0,37.7,450,False,367.8,0,0,0,0,1440,,46,0,0,0,60706.jpg,4.0,0,53,San Miguel del Castillo,1.7,False,13,a,20,21,0.0,64,60355,0,111420,0,0.0,13.9,Adrián,1
0,5,370,None,None,4,32259,0,0,-1,1,0.0,1,56,1,0.0,0.0,0,Darren,0.0,39,0,48.7,451,False,484.8,0,0,0,0,1980,,44,0,0,1,32259.jpg,3.1,0,64,Randolph,1.3,False,1,a,20,21,0.0,69,87599,0,66629,0,0.0,15.7,Randolph,1
0,7,364,100,100,6,8380,0,0,-3,3,45.4,2,217,2,4.5,0.0,1,James,0.0,29,2,71.6,452,False,501.0,0,0,0,0,1655,,42,0,0,0,8380.jpg,3.1,0,0,Collins,4.5,False,19,a,20,21,169.0,69,399814,0,378537,0,0.0,16.4,Collins,3
3,16,622,75,0,9,48717,0,0,-1,1,104.4,2,294,2,0.0,0.0,0,Winston,0.0,48,2,104.0,453,False,793.6,0,0,0,0,2587,Knee injury - 75% chance of playing,49,0,0,0,48717.jpg,3.4,1,0,Reid,2.4,False,2,d,20,21,141.0,102,282720,0,290254,0,0.0,20.8,Reid,8
2,1,334,100,100,5,55459,0,0,-4,4,284.7,0,514,2,2.0,0.0,2,Aaron,0.0,35,0,71.2,454,False,307.6,0,0,0,0,2115,,51,0,0,0,55459.jpg,2.3,1,0,Cresswell,0.3,False,3,a,20,21,121.0,60,35126,0,39280,0,0.0,11.8,Cresswell,2
0,0,0,0,0,0,173792,0,0,-3,3,0.0,0,28,2,0.0,0.0,0,Reece,0.0,0,0,0.0,455,False,0.0,0,0,0,0,0,Joined Reading on loan from 31/1 until the end of the season,42,0,0,0,173792.jpg,0.0,0,0,Oxford,0.3,False,35,u,20,21,0.0,0,2706,0,19991,0,0.0,0.0,Oxford,0
0,2,322,100,100,4,40669,0,0,-3,3,82.4,0,284,2,0.0,0.0,2,Angelo,0.0,31,0,51.6,456,False,384.4,0,0,0,0,1755,,47,0,0,0,40669.jpg,2.3,0,0,Ogbonna,0.7,False,21,a,20,21,51.0,45,20365,0,49835,0,0.0,9.6,Ogbonna,2
1,2,198,100,100,3,113564,0,0,-3,3,118.2,0,39,2,1.3,0.0,2,Sam,0.0,27,0,39.4,457,False,202.2,0,0,0,0,1249,,42,0,0,0,113564.jpg,1.6,1,0,Byram,0.3,False,22,a,20,21,72.0,29,18111,0,35188,0,0.0,6.9,Byram,5
0,5,389,75,0,8,18073,0,0,-3,3,384.8,1,581,3,0.0,0.0,0,Mark,0.0,40,3,95.9,458,False,342.0,0,0,0,0,2389,Abdominal injury - 75% chance of playing,62,0,1,0,18073.jpg,2.4,0,0,Noble,1.2,False,16,d,20,21,233.0,71,22537,0,132809,0,0.0,11.5,Noble,10
1,3,438,75,0,9,55037,0,0,-5,5,147.4,0,498,3,0.0,0.0,0,Cheikhou,0.0,46,1,80.5,459,False,458.8,0,0,0,0,2723,Wrist Injury - 75% chance of playing,50,0,0,0,55037.jpg,2.5,0,0,Kouyaté,0.7,False,8,d,20,21,200.0,79,25901,0,95857,0,0.0,15.8,Kouyaté,3
2,6,331,75,0,4,59779,0,0,-2,2,131.3,1,163,3,0.0,0.0,0,Pedro,0.0,32,1,49.4,460,False,311.4,0,0,0,0,1763,Ankle injury - 75% chance of playing,43,0,0,0,59779.jpg,2.5,0,0,Obiang,0.3,False,14,d,20,21,52.0,55,45243,0,47110,0,0.0,12.8,Obiang,7
8,10,347,0,0,4,37901,0,0,-5,5,1096.6,1,701,3,0.0,0.0,0,Dimitri,0.0,28,2,202.6,461,False,414.0,0,0,0,0,1513,Transferred to Marseille,90,0,0,0,37901.jpg,4.5,0,0,Payet,6.2,False,27,u,20,21,516.0,81,248703,0,978867,0,0.0,9.0,Payet,2
3,20,635,100,100,9,86934,0,0,-6,6,863.3,3,381,3,4.3,0.0,1,Manuel,0.0,53,8,213.5,462,False,639.0,0,0,0,0,2708,,59,0,0,0,86934.jpg,3.8,0,0,Lanzini,2.0,False,10,a,20,21,629.0,133,278319,0,206178,0,0.0,22.5,Lanzini,9
0,0,0,100,0,0,172567,0,0,-2,2,0.0,0,0,3,0.0,0.0,0,Josh,0.0,0,0,0.0,463,False,0.0,0,0,0,0,0,,43,0,0,0,172567.jpg,0.0,0,0,Cullen,0.1,False,39,a,20,21,0.0,0,1274,0,4884,0,0.0,0.0,Cullen,0
8,8,410,75,0,7,57531,0,0,-3,3,503.1,3,452,3,0.0,0.0,0,Michail,0.0,43,9,222.7,464,False,622.4,0,0,0,0,2433,Hamstring injury - 75% chance of playing,67,0,0,0,57531.jpg,4.6,1,0,Antonio,5.3,False,30,d,20,21,1105.0,132,1367226,0,1375903,0,0.0,19.7,Antonio,4
1,0,160,100,100,3,43626,0,0,-3,3,63.3,0,0,3,2.0,0.0,0,Håvard,0.0,20,0,26.1,465,False,155.4,0,0,0,0,957,,47,0,0,0,43626.jpg,1.9,0,0,Nordtveit,0.1,False,4,a,20,21,43.0,31,1633,0,5249,0,0.0,6.6,Nordtveit,2
3,4,220,100,100,1,44336,0,0,-5,5,320.2,1,0,3,0.3,0.0,8,Sofiane,0.0,23,3,84.9,466,False,268.0,0,0,0,0,1042,,50,0,0,0,44336.jpg,2.6,1,0,Feghouli,0.7,False,7,a,20,21,262.0,55,34908,0,159928,0,0.0,11.0,Feghouli,1
1,0,29,75,0,1,59796,0,0,-2,2,87.8,0,0,3,0.0,0.0,0,Gökhan,0.0,4,0,14.6,467,False,28.2,0,0,0,0,240,Thigh injury - 75% chance of playing,53,0,0,0,59796.jpg,2.0,0,0,Töre,0.1,False,17,d,20,21,33.0,10,9048,0,10995,0,0.0,1.9,Töre,0
2,6,256,75,0,3,40142,0,0,-6,6,220.8,1,381,4,0.0,0.0,0,Andy,0.0,27,7,119.2,468,False,351.8,0,0,0,0,1312,Groin Injury - 75% chance of playing,59,0,0,0,40142.jpg,3.8,0,0,Carroll,2.0,False,9,d,20,21,620.0,69,487132,0,702853,0,0.0,11.7,Carroll,3
3,3,173,100,100,2,148179,0,0,-3,3,117.6,0,200,4,0.8,0.0,2,Enner,0.0,12,3,79.0,469,False,194.2,0,0,0,0,927,,52,0,0,0,148179.jpg,2.3,0,0,Valencia,1.7,False,19,a,6,11,490.0,54,126998,0,190074,0,0.0,10.4,Valencia,1
0,2,32,75,0,0,73889,0,0,-3,3,19.6,0,286,4,0.0,0.0,0,Diafra,0.0,4,1,10.7,470,False,41.8,0,0,0,0,181,Back injury - 75% chance of playing,57,0,0,0,73889.jpg,3.0,0,0,Sakho,0.1,False,15,d,20,21,45.0,12,5106,0,8791,0,0.0,2.1,Sakho,0
0,0,0,100,100,0,98747,0,0,-1,1,0.0,0,0,1,0.0,0.0,0,Nick,0.0,0,0,0.0,471,False,0.0,0,0,0,0,0,,39,0,0,0,98747.jpg,0.0,0,0,Pope,2.5,False,29,a,3,90,0.0,0,64676,0,55313,0,0.0,0.0,Pope,0
0,0,45,None,None,0,1801,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Paul,0.0,7,0,6.6,472,False,66.2,0,0,0,0,270,,40,0,0,0,1801.jpg,1.7,0,10,Robinson,2.3,False,17,a,3,90,0.0,5,45869,0,69248,0,0.0,1.3,Robinson,0
3,3,187,100,100,3,60586,0,0,-7,7,267.3,1,0,3,1.5,0.0,0,Johann Berg,0.0,19,1,64.8,473,False,220.0,0,0,0,0,999,,48,0,0,0,60586.jpg,2.4,0,0,Gudmundsson,0.1,False,25,a,3,90,161.0,47,13594,0,22755,0,0.0,9.8,Gudmundsson,1
0,4,292,100,100,3,33871,0,0,-6,6,52.5,0,0,2,1.3,1.0,0,Ragnar,0.0,19,0,44.0,474,False,308.2,0,0,0,0,1410,,44,0,0,0,33871.jpg,2.1,0,0,Klavan,0.6,False,17,a,9,14,78.0,43,67907,0,91899,0,0.0,9.8,Klavan,3
0,0,10,100,100,0,210237,0,0,-7,7,17.4,0,0,3,1.5,1.0,0,Marko,0.0,0,0,6.1,475,False,8.8,0,0,0,0,43,,43,0,0,0,210237.jpg,0.8,0,0,Grujic,0.2,False,16,a,9,14,39.0,4,2751,0,27552,0,0.0,0.9,Grujic,1
0,2,320,100,25,6,160729,0,0,-3,3,55.1,0,0,2,0.1,-0.4,0,Jason,0.0,30,0,43.7,476,False,319.2,0,0,0,0,1878,,47,1,0,0,160729.jpg,2.3,0,0,Denayer,0.1,False,4,a,15,56,62.0,56,2647,0,4666,0,0.0,11.9,Denayer,2
0,8,455,100,100,7,20399,0,0,-2,2,219.0,0,0,2,-1.0,-1.0,0,Antonio,0.0,32,0,71.5,477,False,442.2,0,0,0,0,2193,,43,0,0,0,20399.jpg,2.7,0,0,Barragán,1.0,False,17,a,12,25,50.0,71,150805,0,134790,0,0.0,16.5,Barragán,5
5,17,436,100,100,10,42892,0,0,-4,4,454.9,4,0,4,2.8,-1.0,1,Álvaro,0.0,45,9,207.1,478,False,542.4,0,0,0,0,2872,,61,0,0,0,42892.jpg,3.6,0,0,Negredo,10.9,False,10,a,12,25,1078.0,130,1804609,0,1906465,0,0.0,21.3,Negredo,5
1,2,173,100,100,1,42738,0,0,-4,4,86.4,1,0,2,-0.4,-1.0,0,Juan,0.0,15,1,30.1,479,False,139.8,0,0,0,0,823,,41,0,0,0,42738.jpg,1.8,0,0,Zuñiga,1.1,False,18,a,18,57,79.0,38,128130,0,125112,0,0.0,9.3,Zuñiga,1
0,0,0,0,0,0,97296,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Tommie,0.0,0,0,0.0,480,False,0.0,0,0,0,0,0,Season-long loan to Blackburn Rovers,40,0,0,0,97296.jpg,0.0,0,0,Hoban,0.2,False,31,u,18,57,0.0,0,1227,0,13263,0,0.0,0.0,Hoban,0
0,0,0,0,0,0,86431,0,0,-1,1,0.0,0,0,2,0.0,0.0,0,Brice,0.0,0,0,0.0,481,False,0.0,0,0,0,0,0,Omitted from 25 man squad,44,0,0,0,86431.jpg,0.0,0,0,Dja Djédjé,0.0,False,26,u,18,57,0.0,0,123,0,1190,0,0.0,0.0,Dja Djédjé,0
0,0,226,100,100,4,121599,0,0,-4,4,178.2,0,0,3,1.0,-1.0,1,Abdoulaye,0.0,32,1,61.1,482,False,179.4,0,0,0,0,1352,,46,0,0,0,121599.jpg,1.9,0,0,Doucouré,0.0,False,16,a,18,57,254.0,38,821,0,1308,0,0.0,8.3,Doucouré,4
0,0,3,0,0,0,81183,0,0,0,0,0.3,0,0,4,0.0,0.0,0,Matej,0.0,0,0,0.0,483,False,0.0,0,0,0,0,3,Signed for Derby County on 27/8,45,0,0,0,81183.jpg,1.0,0,0,Vydra,0.3,False,20,u,18,57,0.0,1,4288,0,26851,0,0.0,0.2,Vydra,0
0,3,171,None,None,4,156074,0,0,-4,4,49.2,1,0,2,3.7,0.0,1,Rob,0.0,8,0,32.2,484,False,172.0,0,0,0,0,810,,41,0,0,0,156074.jpg,3.6,0,0,Holding,3.3,False,16,a,1,3,100.0,32,174958,0,75256,0,0.0,7.8,Holding,3
9,14,650,100,100,11,41733,0,0,-5,5,694.5,2,630,3,6.0,1.0,14,Georginio,0.0,37,6,198.5,485,False,648.4,0,0,0,0,2974,,75,0,0,0,41733.jpg,4.1,0,0,Wijnaldum,1.7,False,5,a,9,14,639.0,149,79127,0,162394,0,0.0,19.9,Wijnaldum,2
2,1,151,100,100,5,205102,0,0,-7,7,137.3,0,0,3,0.0,-0.5,2,Ramadan,0.0,11,0,38.5,486,False,104.6,0,0,0,0,855,,48,0,0,0,205102.jpg,2.1,0,0,Sobhi,0.5,False,32,a,14,110,149.0,36,28148,0,49755,0,0.0,7.5,Sobhi,2
0,0,9,100,100,0,159506,0,0,-5,5,0.9,0,0,2,1.7,1.5,0,Ola,0.0,0,0,2.3,487,False,4.8,0,0,0,0,26,,45,0,0,0,159506.jpg,1.0,0,0,Aina,0.1,False,34,a,4,8,17.0,3,707,0,4846,0,0.0,0.7,Aina,0
2,9,540,100,100,9,80801,0,0,0,0,434.1,1,270,3,1.5,0.0,1,Idrissa,0.0,31,1,122.9,488,False,555.8,0,0,0,0,2681,,50,0,0,0,80801.jpg,2.4,0,0,Gueye,0.4,False,17,a,6,11,237.0,80,53794,0,51784,0,0.0,16.0,Gueye,11
7,8,343,75,100,9,182156,0,0,-3,3,505.1,0,0,3,5.2,1.0,6,Leroy,0.0,15,5,153.7,489,False,397.2,0,0,0,0,1781,Facial Injury - 75% chance of playing,77,0,0,0,182156.jpg,4.0,0,0,Sané,7.5,False,19,d,10,43,632.0,105,532293,0,232425,0,0.0,13.6,Sané,4
0,3,197,None,None,3,41705,0,0,-3,3,0.0,1,188,1,2.0,-1.0,3,Bradley,0.0,17,0,22.9,490,False,228.4,0,0,0,0,900,,42,0,0,0,41705.jpg,3.6,0,37,Guzan,0.7,False,12,a,12,25,0.0,36,28825,0,36967,0,0.0,8.6,Guzan,0
3,6,244,100,25,6,78091,0,0,-3,3,509.9,0,0,3,-0.3,-0.3,0,Gastón,0.0,22,2,115.6,491,False,287.2,0,0,0,0,1539,,52,0,0,0,78091.jpg,2.5,1,0,Ramírez,0.5,False,21,a,12,25,364.0,59,79693,0,111019,0,0.0,11.3,Ramírez,8
0,0,24,100,100,0,40833,0,0,-3,3,20.7,0,0,2,1.0,0.5,1,Jérémy,0.0,1,0,6.3,492,False,20.6,0,0,0,0,129,,47,0,0,0,40833.jpg,1.3,0,0,Pied,0.0,False,26,a,13,20,21.0,5,353,0,2815,0,0.0,1.1,Pied,0
0,0,0,0,0,0,147675,0,0,-4,4,0.0,0,0,4,0.0,0.0,0,Chuba,0.0,0,0,0.0,493,False,0.0,0,0,0,0,0,Joined Brighton on loan from 30/1 until the end of the season,51,0,0,0,147675.jpg,0.0,0,0,Akpom,0.1,False,32,u,1,3,0.0,0,1395,0,8991,0,0.0,0.0,Akpom,0
0,0,1,0,0,0,138009,0,0,0,0,1.8,0,9,3,0.0,0.0,1,Sullay,0.0,0,0,0.5,494,False,0.0,0,0,0,0,24,,45,0,0,0,138009.jpg,1.0,0,0,Kaikai,0.0,False,25,a,5,31,4.0,1,260,0,2310,0,0.0,0.2,Kaikai,0
1,5,303,None,None,5,194164,0,0,-4,4,152.2,0,0,2,3.0,0.0,1,Mason,0.0,18,0,52.3,495,False,286.8,0,0,0,0,1372,,41,0,0,0,194164.jpg,3.0,0,0,Holgate,7.1,False,30,a,6,11,83.0,54,701907,0,452707,0,0.0,13.2,Holgate,2
0,0,136,100,100,1,172850,0,0,-2,2,48.4,0,0,2,1.7,0.5,1,Benjamin,0.0,18,1,27.2,496,False,137.0,0,0,0,0,699,,43,0,0,0,172850.jpg,1.6,0,0,Chilwell,0.2,False,3,a,8,13,88.0,19,6243,0,9478,0,0.0,4.4,Chilwell,2
0,0,0,None,None,0,165911,0,0,-5,5,0.0,0,0,3,0.5,0.5,0,Bartosz,0.0,0,0,0.0,497,False,0.0,0,0,0,0,0,,50,0,0,0,165911.jpg,0.0,0,0,Kapustka,0.1,False,14,a,8,13,0.0,0,609,0,5870,0,0.0,0.0,Kapustka,0
0,0,0,0,0,0,145235,0,0,-2,2,0.0,0,0,2,0.0,0.0,0,Jose Angel,0.0,0,0,0.0,498,False,0.0,0,0,0,0,0,Loaned to Girona,43,0,0,0,145235.jpg,0.0,0,0,Esmoris Tasende,0.1,False,69,u,10,43,0.0,0,987,0,2844,0,0.0,0.0,Angelino,0
0,0,281,100,75,2,80935,0,0,-3,3,25.9,0,0,2,-1.1,-1.1,0,Papy,0.0,35,0,63.8,499,False,487.6,0,0,0,0,1577,,42,0,0,0,80935.jpg,1.3,1,0,Djilobodji,0.2,False,5,a,15,56,124.0,24,12283,0,17507,0,0.0,5.7,Djilobodji,4
3,22,512,75,100,5,19760,0,0,-2,2,489.6,5,0,4,6.0,0.0,12,Fernando,0.0,51,15,220.3,500,False,639.8,0,0,0,0,2442,Arm injury - 75% chance of playing,63,0,0,0,19760.jpg,4.4,0,0,Llorente,9.4,False,9,d,16,80,1086.0,146,1343047,0,1069266,0,0.0,23.2,Llorente,2
0,0,0,100,0,0,168763,0,0,-2,2,0.0,0,0,2,0.0,0.0,0,Cameron,0.0,0,0,0.0,501,False,0.0,0,0,0,0,0,,43,0,0,0,168763.jpg,0.0,0,0,Carter-Vickers,0.0,False,38,a,17,6,0.0,0,1019,0,2095,0,0.0,0.0,Carter-Vickers,0
0,0,0,0,0,0,80788,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Daniel,0.0,0,0,0.0,502,False,0.0,0,0,0,0,0,Joined Sheffield United on loan until the end of the season,40,0,0,0,80788.jpg,0.0,0,0,Lafferty,0.3,False,3,u,3,90,0.0,0,3188,0,23588,0,0.0,0.0,Lafferty,0
4,14,512,100,100,13,74208,0,0,-3,3,953.5,2,0,3,1.5,1.0,12,Paul,0.0,21,5,250.0,503,False,713.0,0,0,0,0,2608,,82,0,0,0,74208.jpg,3.8,0,0,Pogba,7.3,False,6,a,11,1,839.0,115,654531,0,867047,0,0.0,14.0,Pogba,7
1,10,341,None,None,6,88900,0,0,2,-2,58.2,0,0,2,4.5,0.5,1,Jack,0.0,24,0,46.6,504,False,350.4,0,0,0,0,1471,,42,0,0,0,88900.jpg,3.5,0,0,Stephens,5.2,False,24,a,13,20,58.0,60,250492,0,36940,0,0.0,14.3,Stephens,1
1,7,253,100,50,3,105717,0,0,-3,3,126.7,0,0,2,1.3,0.0,0,Arthur,0.0,24,0,36.4,505,False,219.8,0,0,0,0,972,,47,0,0,0,105717.jpg,2.6,0,0,Masuaku,0.1,False,26,a,20,21,18.0,34,19205,0,25654,0,0.0,7.2,Masuaku,1
1,1,133,None,None,1,160816,0,0,-2,2,73.6,0,3,2,-1.1,-1.5,0,Donald,0.0,11,0,24.9,506,False,157.6,0,0,0,0,611,,38,0,0,0,160816.jpg,1.8,0,0,Love,4.2,False,22,a,15,56,17.0,21,357905,0,227442,0,0.0,5.5,Love,1
2,1,83,100,25,1,83091,0,0,-4,4,91.9,0,0,4,0.1,0.0,0,Borja,0.0,11,1,33.1,507,False,59.0,0,0,0,0,561,,66,0,0,0,83091.jpg,1.8,0,0,Bastón,0.0,False,10,a,16,80,190.0,32,6912,0,10268,0,0.0,4.8,Bastón,0
0,0,0,0,0,0,94926,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Olayinka Fredrick Oladotun,0.0,0,0,0.0,508,False,0.0,0,0,0,0,0,Joined Shrewsbury Town on loan from 6/1 until the end of the seaon,45,0,0,0,94926.jpg,0.0,0,0,Ladapo,0.0,False,36,u,5,31,0.0,0,929,0,1116,0,0.0,0.0,Ladapo,0
0,0,0,0,0,0,204216,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Keshi,0.0,0,0,0.0,509,False,0.0,0,0,0,0,0,Joined Bolton  on loan for the season,45,0,0,0,204216.jpg,0.0,0,0,Anderson,0.0,False,24,u,5,31,0.0,0,1858,0,2564,0,0.0,0.0,Anderson,0
0,0,0,None,None,0,215457,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Kane,0.0,0,0,0.0,510,False,0.0,0,0,0,0,0,,40,0,0,0,215457.jpg,0.0,0,0,Wilson,0.4,False,49,a,19,35,0.0,0,23198,0,16225,0,0.0,0.0,Wilson,0
0,0,50,None,None,1,195864,0,0,-2,2,49.0,0,0,3,0.3,0.0,0,Sam,0.0,1,0,6.7,511,False,16.4,0,0,0,0,275,,43,0,0,0,195864.jpg,1.1,0,0,Field,0.0,False,47,a,19,35,3.0,9,715,0,694,0,0.0,2.1,Field,2
3,0,248,None,None,8,173807,0,0,-1,1,246.1,0,0,3,2.0,0.0,1,Tom,0.0,17,2,70.9,512,False,259.0,0,0,0,0,1544,,44,0,0,0,173807.jpg,2.6,0,0,Davies,2.3,False,26,a,6,11,208.0,63,219111,0,121560,0,0.0,14.3,Davies,4
1,0,141,75,0,0,157668,0,0,0,0,122.1,0,0,3,0.0,0.0,0,Harry,0.0,6,1,32.8,513,False,128.0,0,0,0,0,494,Ankle injury - 75% chance of playing,45,0,0,0,157668.jpg,1.4,0,0,Winks,0.0,False,29,d,17,6,77.0,30,7322,0,6856,0,0.0,6.7,Winks,1
0,0,0,None,None,0,155509,0,0,-2,2,0.0,0,0,3,-1.5,-1.5,0,Greg,0.0,0,0,0.0,514,False,0.0,0,0,0,0,0,,43,0,0,0,155509.jpg,0.0,0,0,Olley,0.0,False,36,a,7,88,0.0,0,2855,0,1746,0,0.0,0.0,Olley,0
