name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Max Aarons,DEF,Bournemouth,-0.5,0,0,0,0,0.0,59,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,False,15,0,0,0,0,2,0,23692,0,1,1,0.0,0,-2370,1325,3695,45,True,0,2
Rhys Williams,DEF,Liverpool,0.0,0,0,0,0,0.0,334,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2024-08-25T15:30:00Z,0,False,4,0,0,0,0,2,0,16101,0,0,2,0.0,0,-2553,828,3381,40,True,0,2
Michail Antonio,FWD,West Ham,2.0,0,0,-2,1,4.0,512,0.01,0.57,0.56,0.79,14,0,0,1.4,0.0,2024-08-24T14:00:00Z,61,False,7,0,0,0,0,2,0,145902,1,2,0,14.0,2,-1232,18638,19870,55,False,0,2
Ibrahim Osman,MID,Brighton,0.0,0,0,0,0,0.0,127,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2024-08-24T11:30:00Z,0,False,14,0,0,0,0,2,0,830,0,1,2,0.0,0,-665,0,665,50,True,0,2
Lewis Miley,MID,Newcastle,0.0,0,0,0,0,0.0,411,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,False,3,0,0,0,0,2,0,216,0,1,1,0.0,0,-39,20,59,50,False,0,2
Nathan Wood-Gordon,DEF,Southampton,-0.5,0,0,0,0,0.0,477,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,16,0,0,0,0,2,0,122200,0,1,0,0.0,0,1386,9930,8544,40,True,0,2
Rodrigo Muniz Carvalho,FWD,Fulham,2.5,0,0,8,0,20.8,251,0.01,0.59,0.58,0.46,15,1,0,10.0,7.6,2024-08-24T14:00:00Z,79,False,11,0,0,0,0,2,0,948530,1,1,2,72.0,2,294554,344688,50134,61,True,0,2
Benjamin White,DEF,Arsenal,7.0,0,0,23,1,6.8,24,0.02,0.02,0.00,1.28,11,0,0,2.0,9.2,2024-08-24T16:30:00Z,90,False,2,0,0,0,0,2,0,962999,1,2,0,4.0,6,-34627,19032,53659,65,False,0,2
Cameron Burgess,DEF,Ipswich,-1.5,0,0,0,0,0.0,263,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,13,0,0,0,0,2,0,32534,0,1,4,0.0,0,-2303,1161,3464,40,False,0,2
Abdul Fatawu,MID,Leicester,4.5,0,0,11,0,4.8,570,0.00,0.06,0.06,1.78,15,2,0,3.8,13.4,2024-08-24T14:00:00Z,90,False,9,0,0,0,0,2,0,75093,1,1,2,20.0,2,28207,33719,5512,55,False,0,2
Dominik Szoboszlai,MID,Liverpool,5.0,0,0,9,1,31.4,336,0.41,0.47,0.06,0.36,16,0,0,6.0,15.6,2024-08-25T15:30:00Z,90,False,4,0,0,0,0,2,0,262538,1,0,2,13.0,2,41020,61722,20702,65,True,1,2
Tim Iroegbunam,MID,Everton,2.0,0,0,2,0,0.8,226,0.01,0.01,0.00,2.43,19,4,0,0.5,0.0,2024-08-24T14:00:00Z,90,False,18,0,0,0,0,2,0,33039,1,0,4,4.0,2,9665,14015,4350,45,False,0,2
Neco Williams,DEF,Nott'm Forest,4.0,0,0,25,1,6.3,437,0.02,0.30,0.28,0.14,18,0,0,5.2,19.6,2024-08-24T14:00:00Z,90,False,17,0,0,0,0,2,0,48362,1,1,0,26.0,6,-570,3034,3604,45,False,0,2
Roméo Lavia,MID,Chelsea,1.0,0,0,0,0,0.0,174,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,False,20,0,0,0,0,2,0,165554,0,6,2,0.0,0,50143,66189,16046,45,False,0,2
Leon Bailey,MID,Aston Villa,0.5,0,0,10,0,14.5,28,0.02,0.06,0.04,0.87,11,2,0,4.6,14.6,2024-08-24T16:30:00Z,90,False,1,0,0,0,0,2,0,310648,1,2,0,17.0,2,-37766,15599,53365,65,True,0,2
Niclas Füllkrug,FWD,West Ham,1.0,0,0,-1,0,0.3,589,0.00,0.25,0.25,0.56,14,0,0,2.5,1.2,2024-08-24T14:00:00Z,27,False,7,0,0,0,0,2,0,361419,0,2,0,23.0,1,-43540,27400,70940,70,False,0,2
Harvey Barnes,MID,Newcastle,3.5,1,1,21,0,30.3,392,0.31,0.48,0.17,1.07,12,0,0,6.2,21.6,2024-08-25T13:00:00Z,32,False,3,0,0,0,0,2,0,39809,0,1,1,10.0,5,-7501,1528,9029,65,False,0,2
Brennan Johnson,MID,Spurs,2.5,0,0,3,1,2.4,491,0.03,0.21,0.18,1.00,19,0,0,1.7,0.6,2024-08-24T14:00:00Z,90,False,8,0,0,0,0,2,0,65871,1,0,4,14.0,3,-3718,5485,9203,65,True,0,2
Andrew Moran,MID,Brighton,0.0,0,0,0,0,0.0,601,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2024-08-24T11:30:00Z,0,False,14,0,0,0,0,2,0,653,0,1,2,0.0,0,-132,24,156,50,True,0,2
Harry Maguire,DEF,Man Utd,3.5,0,0,12,0,12.0,377,0.00,0.04,0.04,1.50,13,1,0,3.1,15.4,2024-08-24T11:30:00Z,78,False,5,0,0,0,0,2,0,72691,1,1,2,4.0,2,7302,11444,4142,50,False,0,2
Mark Travers,GK,Bournemouth,-0.5,0,0,0,0,0.0,84,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,False,15,0,0,0,0,2,0,15135,0,1,1,0.0,0,-1517,189,1706,45,True,0,2
Will Smallbone,MID,Southampton,1.5,0,0,9,0,7.8,471,0.01,0.01,0.00,2.45,18,1,0,0.7,0.0,2024-08-24T14:00:00Z,83,False,16,0,0,0,0,2,0,5840,1,1,0,0.0,2,32,579,547,50,True,0,2
Mykhailo Mudryk,MID,Chelsea,0.5,0,0,1,0,1.1,179,0.01,0.01,0.00,1.75,20,2,0,0.0,0.0,2024-08-25T13:00:00Z,45,False,20,0,0,0,0,2,0,31317,1,6,2,0.0,1,-5096,1351,6447,65,False,0,2
Hamed Traorè,MID,Bournemouth,-0.5,0,0,0,0,0.0,67,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,False,15,0,0,0,0,2,0,19609,0,1,1,0.0,0,-592,1680,2272,45,True,0,2
Stefan Ortega Moreno,GK,Man City,1.5,0,0,0,0,0.0,358,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,10,0,0,0,0,2,0,73048,0,1,4,0.0,0,-10953,476,11429,55,True,0,2
Renato Palma Veiga,MID,Chelsea,1.0,0,0,4,0,0.4,184,0.00,0.00,0.00,0.12,20,0,0,0.4,3.4,2024-08-25T13:00:00Z,7,False,20,0,0,0,0,2,0,11457,0,6,2,0.0,1,1167,2453,1286,45,False,0,2
Eberechi Eze,MID,Crystal Palace,2.0,0,0,14,0,56.2,199,0.17,0.62,0.45,1.39,14,2,0,10.9,16.8,2024-08-24T14:00:00Z,90,False,19,0,0,0,0,2,0,3069358,1,2,0,36.0,2,-86986,117964,204950,70,True,0,2
Samuel Iling-Junior,MID,Aston Villa,-1.0,0,0,0,0,0.0,41,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2024-08-24T16:30:00Z,0,False,1,0,0,0,0,2,0,6881,0,2,0,0.0,0,-1460,179,1639,55,True,0,2
Boubacar Kamara,MID,Aston Villa,0.0,0,0,0,0,0.0,42,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2024-08-24T16:30:00Z,0,False,1,0,0,0,0,2,0,331,0,2,0,0.0,0,-38,23,61,50,True,0,2
Ali Al-Hamadi,FWD,Ipswich,-1.0,0,0,-2,0,0.0,260,0.00,0.00,0.00,0.04,17,1,0,0.0,0.0,2024-08-24T14:00:00Z,7,False,13,0,0,0,0,2,0,37937,0,1,4,0.0,0,-865,4845,5710,50,False,1,2
Willy Boly,DEF,Nott'm Forest,2.0,0,0,3,0,0.1,425,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2024-08-24T14:00:00Z,1,False,17,0,0,0,0,2,0,26683,0,1,0,0.0,1,814,2978,2164,45,False,0,2
Carlos Alcaraz Durán,MID,Southampton,0.0,0,0,0,0,0.0,450,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,16,0,0,0,0,2,0,10045,0,1,0,0.0,0,-822,587,1409,50,True,0,2
Victor Lindelöf,DEF,Man Utd,0.0,0,0,0,0,0.0,376,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2024-08-24T11:30:00Z,0,False,5,0,0,0,0,2,0,15721,0,1,2,0.0,0,-4322,219,4541,45,False,0,2
Ross Barkley,MID,Aston Villa,-0.5,0,0,2,0,1.6,29,0.01,0.03,0.02,0.38,11,1,0,0.2,0.0,2024-08-24T16:30:00Z,14,False,1,0,0,0,0,2,0,69201,0,2,0,1.0,1,-14983,2526,17509,54,True,0,2
James McConnell,MID,Liverpool,0.5,0,0,0,0,0.0,330,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2024-08-25T15:30:00Z,0,False,4,0,0,0,0,2,0,3607,0,0,2,0.0,0,-276,241,517,45,True,0,2
Kobbie Mainoo,MID,Man Utd,2.0,0,0,18,0,1.3,378,0.01,0.01,0.00,2.09,13,2,0,2.0,14.4,2024-08-24T11:30:00Z,90,False,5,0,0,0,0,2,0,591550,1,1,2,4.0,1,-15046,39563,54609,55,False,1,2
Ramón Sosa,MID,Nott'm Forest,2.5,0,0,0,0,0.0,620,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,17,0,0,0,0,2,0,504,0,1,0,0.0,0,94,113,19,55,False,0,2
Sander Berge,MID,Fulham,2.1,0,0,0,0,0.0,622,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,11,0,0,0,0,2,0,685,0,1,2,0.0,0,424,466,42,50,True,0,2
Adam Armstrong,FWD,Southampton,1.0,0,0,1,0,2.9,453,0.01,0.03,0.02,2.14,18,1,0,1.4,2.2,2024-08-24T14:00:00Z,70,False,16,0,0,0,0,2,0,180975,1,1,0,9.0,1,20284,37679,17395,55,True,1,2
Aaron Cresswell,DEF,West Ham,0.5,0,0,3,0,0.0,517,0.00,0.00,0.00,0.03,14,0,0,0.0,0.0,2024-08-24T14:00:00Z,1,False,7,0,0,0,0,2,0,227554,0,2,0,0.0,1,-6613,10331,16944,40,False,0,2
Emil Krafth,DEF,Newcastle,4.5,0,0,9,0,10.8,405,0.03,0.03,0.00,2.23,12,1,0,2.0,9.0,2024-08-25T13:00:00Z,90,False,3,0,0,0,0,2,0,16820,1,1,1,0.0,2,3074,3986,912,45,False,0,2
Jakub Kiwior,DEF,Arsenal,1.0,0,0,0,0,0.0,8,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2024-08-24T16:30:00Z,0,False,2,0,0,0,0,2,0,17038,0,2,0,0.0,0,-3242,708,3950,50,False,0,2
Kristoffer Ajer,DEF,Brentford,1.0,0,0,-2,0,11.6,86,0.01,0.01,0.00,2.65,16,2,0,2.5,11.8,2024-08-25T15:30:00Z,90,False,12,0,0,0,0,2,0,37758,1,0,2,2.0,1,-441,2879,3320,45,False,0,2
Will Hughes,MID,Crystal Palace,0.8,0,0,0,0,0.0,203,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,19,0,0,0,0,2,0,4497,0,2,0,0.0,0,-285,420,705,50,True,0,2
David Ozoh,MID,Crystal Palace,0.0,0,0,0,0,0.0,212,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,19,0,0,0,0,2,0,305,0,2,0,0.0,0,-110,0,110,45,True,0,2
Jakub Moder,MID,Brighton,0.0,0,0,0,0,0.0,137,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2024-08-24T11:30:00Z,0,False,14,0,0,0,0,2,0,31450,0,1,2,0.0,0,-2643,976,3619,45,True,0,2
Cieran Slicker,GK,Ipswich,-1.5,0,0,0,0,0.0,280,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,13,0,0,0,0,2,0,85579,0,1,4,0.0,0,302,2911,2609,40,False,0,2
Raheem Sterling,MID,Chelsea,0.0,0,0,0,0,0.0,186,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,False,20,0,0,0,0,2,0,142291,0,6,2,0.0,0,-36830,2709,39539,69,False,0,2
Raúl Jiménez,FWD,Fulham,1.5,0,0,2,0,0.3,252,0.00,0.00,0.00,0.15,15,0,0,0.1,0.2,2024-08-24T14:00:00Z,10,False,11,0,0,0,0,2,0,42883,0,1,2,0.0,1,-5232,4165,9397,55,True,0,2
Bryan Gil Salvatierra,MID,Spurs,0.0,0,0,0,0,0.0,483,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,8,0,0,0,0,2,0,196,0,0,4,0.0,0,-65,0,65,50,True,0,2
Myles Lewis-Skelly,MID,Arsenal,1.0,0,0,0,0,0.0,597,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2024-08-24T16:30:00Z,0,False,2,0,0,0,0,2,0,3587,0,2,0,0.0,0,231,742,511,45,False,0,2
Giovani Lo Celso,MID,Spurs,0.0,0,0,0,0,0.0,493,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,8,0,0,0,0,2,0,9366,0,0,4,0.0,0,-1213,720,1933,50,True,0,2
Tawanda Chirewa,MID,Wolves,0.0,0,0,0,0,0.0,538,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,False,6,0,0,0,0,2,0,8897,0,6,2,0.0,0,-295,916,1211,45,True,0,2
Cameron Humphreys,MID,Ipswich,0.0,0,0,0,0,0.0,273,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,13,0,0,0,0,2,0,5456,0,1,4,0.0,0,-300,651,951,45,False,0,2
Ashley Young,DEF,Everton,0.0,0,0,0,0,0.0,238,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,18,0,0,0,0,2,0,13810,0,0,4,0.0,0,-6644,181,6825,45,False,0,2
James Bree,DEF,Southampton,-0.5,0,0,0,0,0.0,457,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,16,0,0,0,0,2,0,15272,0,1,0,0.0,0,-776,638,1414,40,True,0,2
Alex Scott,MID,Bournemouth,1.3,0,0,4,0,2.4,77,0.01,0.01,0.00,0.26,24,0,0,1.5,12.6,2024-08-31T14:00:00Z,24,False,8,0,0,0,0,3,0,5140,0,3,2,0.0,1,-574,349,923,50,False,0,3
Carlos Miguel dos Santos Pereira,GK,Nott'm Forest,0.0,0,0,0,0,0.0,427,0.00,0.00,0.00,0.00,29,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,False,20,0,0,0,0,3,0,26693,0,1,1,0.0,0,-3320,1540,4860,44,True,0,3
Tomiyasu Takehiro,DEF,Arsenal,0.0,0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2024-08-31T11:30:00Z,0,False,5,0,0,0,0,3,0,4687,0,1,1,0.0,0,-1171,86,1257,49,True,0,3
Malcolm Ebiowei,MID,Crystal Palace,0.0,0,0,0,0,0.0,197,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,False,6,0,0,0,0,3,0,448,0,1,1,0.0,0,-87,0,87,45,False,0,3
Ben Brereton Díaz,MID,Southampton,1.2,0,0,7,0,6.7,584,0.03,0.23,0.20,2.78,22,3,0,4.1,0.8,2024-08-31T14:00:00Z,90,False,4,0,0,0,0,3,0,60838,1,1,3,33.0,2,-12441,3403,15844,55,False,0,3
Pau Torres,DEF,Aston Villa,2.2,0,0,7,0,1.1,52,0.00,0.00,0.00,0.45,26,1,0,1.0,8.8,2024-08-31T14:00:00Z,90,False,11,0,0,0,0,3,0,181453,1,2,1,0.0,2,36738,57871,21133,45,False,0,3
Joel Ward,DEF,Crystal Palace,0.0,0,0,0,0,0.0,215,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,False,6,0,0,0,0,3,0,12695,0,1,1,0.0,0,-1558,269,1827,45,False,0,3
Will Lankshear,FWD,Spurs,-0.5,0,0,0,0,0.0,609,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,False,15,0,0,0,0,3,0,77278,0,1,2,0.0,0,28630,41458,12828,45,False,0,3
Hwang Hee-chan,MID,Wolves,1.3,0,0,3,0,10.6,550,0.01,0.01,0.00,0.68,29,0,0,1.7,4.4,2024-08-31T14:00:00Z,30,False,16,0,0,0,0,3,0,73088,0,1,1,2.0,1,-12372,5169,17541,64,False,0,3
Mikey Moore,MID,Spurs,-0.5,0,0,0,0,0.0,610,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,False,15,0,0,0,0,3,0,20895,0,1,2,0.0,0,1808,6169,4361,45,False,0,3
Hákon Valdimarsson,GK,Brentford,0.5,0,0,0,0,0.0,109,0.00,0.00,0.00,0.00,22,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,False,17,0,0,0,0,3,0,419186,0,1,3,0.0,0,16908,39613,22705,40,True,0,3
Alex Paulsen,GK,Bournemouth,0.0,0,0,0,0,0.0,75,0.00,0.00,0.00,0.00,24,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,False,8,0,0,0,0,3,0,4141,0,3,2,0.0,0,-339,0,339,40,False,0,3
João Victor Gomes da Silva,MID,Wolves,1.0,0,0,-3,0,3.5,553,0.01,0.07,0.06,0.36,29,1,0,0.8,3.4,2024-08-31T14:00:00Z,59,False,16,0,0,0,0,3,0,12372,1,1,1,1.0,0,-851,956,1807,50,False,1,3
Cole Palmer,MID,Chelsea,8.3,1,2,29,0,62.2,182,0.70,0.81,0.11,0.44,23,1,0,10.7,30.8,2024-09-01T12:30:00Z,90,False,7,0,0,0,0,3,0,4154208,1,1,1,14.0,6,675715,830573,154858,106,True,1,3
Mitoma Kaoru,MID,Brighton,4.3,0,0,13,0,27.0,136,0.14,0.18,0.04,2.08,21,1,0,4.5,5.8,2024-08-31T11:30:00Z,84,False,1,0,0,0,0,3,0,672158,1,1,1,12.0,2,175332,291730,116398,66,False,0,3
Boubakary Soumaré,MID,Leicester,-0.2,0,0,0,0,0.0,285,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,False,2,0,0,0,0,3,0,20154,0,2,1,0.0,0,-1214,2419,3633,45,True,0,3
Chris Wood,FWD,Nott'm Forest,6.3,0,3,31,0,7.3,447,0.01,0.48,0.47,0.74,29,1,1,13.0,41.2,2024-08-31T14:00:00Z,90,False,20,0,0,0,0,3,0,789654,1,1,1,81.0,9,-19356,112136,131492,61,True,0,3
Joe Worrall,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,448,0.00,0.00,0.00,0.00,29,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,False,20,0,0,0,0,3,0,4935,0,1,1,0.0,0,-1550,23,1573,45,True,0,3
Jeffrey Schlupp,MID,Crystal Palace,0.7,0,0,3,0,0.3,214,0.00,0.00,0.00,0.29,23,0,0,0.1,0.4,2024-09-01T12:30:00Z,2,False,6,0,0,0,0,3,0,9507,0,1,1,0.0,1,-346,2030,2376,49,False,0,3
Milos Kerkez,DEF,Bournemouth,1.3,0,0,3,0,19.6,70,0.06,0.07,0.01,1.71,24,2,0,3.2,8.2,2024-08-31T14:00:00Z,65,False,8,0,0,0,0,3,0,46129,1,3,2,4.0,1,1897,6136,4239,45,False,0,3
Adrian Mazilu,MID,Brighton,0.0,0,0,0,0,0.0,133,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2024-08-31T11:30:00Z,0,False,1,0,0,0,0,3,0,3823,0,1,1,0.0,0,-599,400,999,45,False,0,3
Jason Steele,GK,Brighton,2.0,0,0,0,0,0.0,142,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2024-08-31T11:30:00Z,0,False,1,0,0,0,0,3,0,243067,0,1,1,0.0,0,83206,131835,48629,45,False,0,3
Arijanet Muric,GK,Ipswich,0.5,0,0,12,0,0.0,568,0.00,0.00,0.00,0.95,25,1,0,2.9,28.6,2024-08-31T14:00:00Z,90,False,9,0,0,0,0,3,3,35217,1,1,1,0.0,3,-755,3108,3863,44,True,0,3
Carl Rushworth,GK,Brighton,0.0,0,0,0,0,0.0,615,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2024-08-31T11:30:00Z,0,False,1,0,0,0,0,3,0,9795,0,1,1,0.0,0,2377,4408,2031,40,False,0,3
Ibrahim Sangaré,MID,Nott'm Forest,1.3,0,0,4,0,11.8,442,0.01,0.01,0.00,0.62,29,1,0,3.0,14.4,2024-08-31T14:00:00Z,57,False,20,0,0,0,0,3,0,268272,1,1,1,4.0,0,26785,68764,41979,45,True,1,3
Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,0,0.0,373,0.00,0.00,0.00,0.00,27,0,0,0.0,0.0,2024-09-01T15:00:00Z,0,False,12,0,0,0,0,3,0,10746,0,3,0,0.0,0,-1700,976,2676,45,True,0,3
Brandon Austin,GK,Spurs,-0.5,0,0,0,0,0.0,479,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,False,15,0,0,0,0,3,0,48890,0,1,2,0.0,0,2550,5915,3365,40,False,0,3
Conor Coady,DEF,Leicester,-0.5,0,0,0,0,0.0,288,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,False,2,0,0,0,0,3,0,21015,0,2,1,0.0,0,-664,1962,2626,40,True,0,3
Wes Foderingham,GK,West Ham,-1.0,0,0,0,0,0.0,522,0.00,0.00,0.00,0.00,30,0,0,0.0,0.0,2024-08-31T16:30:00Z,0,False,13,0,0,0,0,3,0,15140,0,3,1,0.0,0,-1331,379,1710,45,True,0,3
Armando Broja,FWD,Everton,0.0,0,0,0,0,0.0,156,0.00,0.00,0.00,0.00,24,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,False,3,0,0,0,0,3,0,9731,0,3,2,0.0,0,-809,1887,2696,55,True,0,3
Adam Webster,DEF,Brighton,-0.7,0,0,0,0,0.0,147,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2024-08-31T11:30:00Z,0,False,1,0,0,0,0,3,0,10444,0,1,1,0.0,0,-1147,494,1641,45,False,0,3
Thomas Partey,MID,Arsenal,6.0,0,0,8,0,0.6,20,0.00,0.00,0.00,1.83,21,1,0,1.8,17.0,2024-08-31T11:30:00Z,90,False,5,0,0,0,0,3,0,147597,1,1,1,0.0,1,98705,120463,21758,50,True,1,3
Harry Wilson,MID,Fulham,1.2,0,0,3,0,0.0,259,0.00,0.00,0.00,0.09,25,0,0,0.0,0.0,2024-08-31T14:00:00Z,3,False,10,0,0,0,0,3,0,15210,0,1,1,0.0,1,-2863,993,3856,54,False,0,3
Kasey McAteer,MID,Leicester,0.5,0,0,2,0,0.1,299,0.00,0.00,0.00,0.01,26,0,0,0.2,0.0,2024-08-31T14:00:00Z,1,False,2,0,0,0,0,3,0,3965,0,2,1,2.0,1,-469,304,773,49,True,0,3
Curtis Jones,MID,Liverpool,0.1,0,0,0,0,0.0,324,0.00,0.00,0.00,0.00,27,0,0,0.0,0.0,2024-09-01T15:00:00Z,0,False,14,0,0,0,0,3,0,7851,0,3,0,0.0,0,-2364,380,2744,54,False,0,3
Wes Burns,MID,Ipswich,0.0,0,0,0,0,0.0,264,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,False,9,0,0,0,0,3,0,4792,0,1,1,0.0,0,-1970,104,2074,49,True,0,3
Gustavo Nunes Fernandes Gomes,MID,Brentford,2.1,0,0,0,0,0.0,634,0.00,0.00,0.00,0.00,22,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,False,17,0,0,0,0,3,0,83,0,1,3,0.0,0,38,43,5,50,True,0,3
Yunus Emre Konak,MID,Brentford,0.5,0,0,0,0,0.0,97,0.00,0.00,0.00,0.00,22,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,False,17,0,0,0,0,3,0,6154,0,1,3,0.0,0,-17,920,937,45,True,0,3
Max Kilman,DEF,West Ham,3.3,0,0,-5,0,0.3,524,0.00,0.22,0.22,3.00,30,3,0,2.2,15.0,2024-08-31T16:30:00Z,90,False,13,0,0,0,0,3,0,237740,1,3,1,7.0,0,116547,146272,29725,45,True,1,3
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,143,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2024-08-31T11:30:00Z,0,False,1,0,0,0,0,3,0,825,0,1,1,0.0,0,-270,0,270,55,False,0,3
Alex Murphy,DEF,Newcastle,0.5,0,0,0,0,0.0,390,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,False,18,0,0,0,0,3,0,89171,0,1,2,0.0,0,2571,12523,9952,40,True,0,3
George Edmundson,DEF,Ipswich,0.0,0,0,0,0,0.0,269,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,False,9,0,0,0,0,3,0,17982,0,1,1,0.0,0,-201,1559,1760,40,True,0,3
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,4.3,0,0,0,0,0.0,571,0.00,0.00,0.00,0.00,30,0,0,0.0,0.0,2024-08-31T16:30:00Z,0,False,19,0,0,0,0,3,0,234408,0,3,1,0.0,0,163785,205392,41607,65,False,0,3
Emerson Palmieri dos Santos,DEF,West Ham,1.3,0,0,-1,0,11.3,520,0.06,0.06,0.00,2.24,30,2,0,2.4,8.2,2024-08-31T16:30:00Z,70,False,13,0,0,0,0,3,0,70586,1,3,1,4.0,0,-502,6740,7242,45,True,1,3
Abdoulaye Doucouré,MID,Everton,1.3,0,0,4,0,1.9,217,0.01,0.01,0.00,1.54,24,3,0,0.5,1.2,2024-08-31T14:00:00Z,7,False,3,0,0,0,0,3,0,37931,0,3,2,2.0,1,-6423,2669,9092,54,True,0,3
José Malheiro de Sá,GK,Wolves,0.3,0,0,0,0,0.0,554,0.00,0.00,0.00,0.00,29,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,False,16,0,0,0,0,3,0,220696,0,1,1,0.0,0,-11690,10722,22412,45,False,0,3
Alexander Isak,FWD,Newcastle,5.8,0,3,32,0,1.3,401,0.01,1.01,1.00,1.26,28,1,1,8.1,34.6,2024-09-01T12:30:00Z,90,False,18,0,0,0,0,3,0,4766539,1,1,2,45.0,9,-796112,106505,902617,85,True,0,3
Yves Bissouma,MID,Spurs,2.8,0,0,15,0,29.0,482,0.06,0.06,0.00,1.57,28,2,0,4.3,11.6,2024-09-01T12:30:00Z,81,False,15,0,0,0,0,3,0,49892,1,1,2,2.0,1,29950,37438,7488,50,False,1,3
