code,deadline_time,deadline_time_formatted,event,event_day,finished,finished_provisional,id,kickoff_time,kickoff_time_formatted,minutes,provisional_start_time,started,stats,team_a,team_a_difficulty,team_a_score,team_h,team_h_difficulty,team_h_score
987819,2019-01-19T11:30:00Z,19 Jan 11:30,23,1,True,True,228,2019-01-19T15:00:00Z,19 Jan 15:00,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 172}], 'h': [{'value': 1, 'element': 338}]}}, {'assists': {'a': [{'value': 1, 'element': 526}], 'h': []}}, {'own_goals': {'a': [{'value': 1, 'element': 484}], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 168}], 'h': [{'value': 1, 'element': 343}, {'value': 1, 'element': 347}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 3, 'element': 154}], 'h': [{'value': 1, 'element': 328}]}}, {'bonus': {'a': [{'value': 2, 'element': 172}, {'value': 1, 'element': 526}], 'h': [{'value': 3, 'element': 338}]}}, {'bps': {'a': [{'value': 26, 'element': 172}, {'value': 25, 'element': 526}, {'value': 18, 'element': 157}, {'value': 17, 'element': 162}, {'value': 15, 'element': 154}, {'value': 8, 'element': 168}, {'value': 8, 'element': 484}, {'value': 7, 'element': 170}, {'value': 7, 'element': 507}, {'value': 6, 'element': 393}, {'value': 4, 'element': 508}, {'value': 3, 'element': 177}, {'value': 1, 'element': 164}, {'value': -5, 'element': 175}], 'h': [{'value': 34, 'element': 338}, {'value': 19, 'element': 335}, {'value': 17, 'element': 340}, {'value': 13, 'element': 339}, {'value': 13, 'element': 463}, {'value': 11, 'element': 328}, {'value': 11, 'element': 333}, {'value': 11, 'element': 556}, {'value': 9, 'element': 332}, {'value': 6, 'element': 258}, {'value': 4, 'element': 479}, {'value': 1, 'element': 345}, {'value': -1, 'element': 347}, {'value': -6, 'element': 343}]}}]",8,2,1,16,2,2
987820,2019-01-19T11:30:00Z,19 Jan 11:30,23,1,True,True,229,2019-01-19T15:00:00Z,19 Jan 15:00,90,False,True,"[{'goals_scored': {'a': [], 'h': []}}, {'assists': {'a': [], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 70}, {'value': 1, 'element': 75}], 'h': [{'value': 1, 'element': 394}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 4, 'element': 67}], 'h': [{'value': 3, 'element': 445}]}}, {'bonus': {'a': [{'value': 1, 'element': 67}], 'h': [{'value': 3, 'element': 383}, {'value': 2, 'element': 382}, {'value': 1, 'element': 380}, {'value': 1, 'element': 445}]}}, {'bps': {'a': [{'value': 28, 'element': 67}, {'value': 25, 'element': 70}, {'value': 22, 'element': 74}, {'value': 18, 'element': 72}, {'value': 18, 'element': 80}, {'value': 15, 'element': 75}, {'value': 11, 'element': 82}, {'value': 8, 'element': 78}, {'value': 4, 'element': 87}, {'value': 3, 'element': 534}, {'value': -8, 'element': 85}], 'h': [{'value': 42, 'element': 383}, {'value': 29, 'element': 382}, {'value': 28, 'element': 380}, {'value': 28, 'element': 445}, {'value': 23, 'element': 378}, {'value': 22, 'element': 389}, {'value': 9, 'element': 388}, {'value': 9, 'element': 396}, {'value': 3, 'element': 379}, {'value': 3, 'element': 391}, {'value': 3, 'element': 446}, {'value': 2, 'element': 524}, {'value': -2, 'element': 394}]}}]",4,3,0,18,2,0
987813,2019-01-19T11:30:00Z,19 Jan 11:30,23,1,True,True,221,2019-01-19T17:30:00Z,19 Jan 17:30,90,False,True,"[{'goals_scored': {'a': [], 'h': [{'value': 1, 'element': 3}, {'value': 1, 'element': 22}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 4}, {'value': 1, 'element': 12}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 116}, {'value': 1, 'element': 127}], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 3, 'element': 498}], 'h': [{'value': 1, 'element': 2}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 3}, {'value': 2, 'element': 4}, {'value': 2, 'element': 12}, {'value': 2, 'element': 22}]}}, {'bps': {'a': [{'value': 18, 'element': 498}, {'value': 17, 'element': 124}, {'value': 14, 'element': 113}, {'value': 14, 'element': 118}, {'value': 14, 'element': 499}, {'value': 13, 'element': 116}, {'value': 11, 'element': 459}, {'value': 8, 'element': 125}, {'value': 7, 'element': 115}, {'value': 5, 'element': 126}, {'value': 4, 'element': 131}, {'value': 3, 'element': 133}, {'value': 1, 'element': 122}], 'h': [{'value': 41, 'element': 3}, {'value': 39, 'element': 4}, {'value': 39, 'element': 12}, {'value': 39, 'element': 22}, {'value': 32, 'element': 8}, {'value': 23, 'element': 2}, {'value': 18, 'element': 17}, {'value': 18, 'element': 450}, {'value': 10, 'element': 451}, {'value': 7, 'element': 23}, {'value': 4, 'element': 14}, {'value': 4, 'element': 20}, {'value': 3, 'element': 15}, {'value': 3, 'element': 16}]}}]",6,4,0,1,4,2
987815,2019-01-19T11:30:00Z,19 Jan 11:30,23,2,True,True,224,2019-01-20T13:30:00Z,20 Jan 13:30,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 266}, {'value': 1, 'element': 270}, {'value': 1, 'element': 275}], 'h': []}}, {'assists': {'a': [{'value': 1, 'element': 265}, {'value': 1, 'element': 275}, {'value': 1, 'element': 280}], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 265}, {'value': 1, 'element': 272}], 'h': [{'value': 1, 'element': 201}, {'value': 1, 'element': 208}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 2, 'element': 260}], 'h': [{'value': 1, 'element': 191}]}}, {'bonus': {'a': [{'value': 3, 'element': 266}, {'value': 2, 'element': 270}, {'value': 1, 'element': 275}], 'h': []}}, {'bps': {'a': [{'value': 47, 'element': 266}, {'value': 34, 'element': 270}, {'value': 32, 'element': 275}, {'value': 31, 'element': 265}, {'value': 30, 'element': 260}, {'value': 30, 'element': 264}, {'value': 29, 'element': 268}, {'value': 16, 'element': 273}, {'value': 16, 'element': 280}, {'value': 15, 'element': 271}, {'value': 10, 'element': 274}, {'value': 3, 'element': 269}, {'value': 2, 'element': 272}], 'h': [{'value': 15, 'element': 194}, {'value': 12, 'element': 192}, {'value': 11, 'element': 191}, {'value': 10, 'element': 146}, {'value': 9, 'element': 193}, {'value': 9, 'element': 198}, {'value': 8, 'element': 206}, {'value': 7, 'element': 201}, {'value': 5, 'element': 212}, {'value': 4, 'element': 471}, {'value': 4, 'element': 514}, {'value': 1, 'element': 208}, {'value': -3, 'element': 211}]}}]",13,2,3,10,4,0
987814,2019-01-19T11:30:00Z,19 Jan 11:30,23,2,True,True,223,2019-01-20T16:00:00Z,20 Jan 16:00,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 365}, {'value': 1, 'element': 368}], 'h': []}}, {'assists': {'a': [{'value': 1, 'element': 364}, {'value': 1, 'element': 497}], 'h': [{'value': 1, 'element': 456}]}}, {'own_goals': {'a': [{'value': 1, 'element': 371}], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 353}, {'value': 1, 'element': 354}, {'value': 1, 'element': 359}], 'h': [{'value': 1, 'element': 456}, {'value': 1, 'element': 480}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 4, 'element': 351}], 'h': [{'value': 3, 'element': 509}]}}, {'bonus': {'a': [{'value': 3, 'element': 368}, {'value': 2, 'element': 365}, {'value': 1, 'element': 364}], 'h': []}}, {'bps': {'a': [{'value': 35, 'element': 368}, {'value': 27, 'element': 365}, {'value': 24, 'element': 364}, {'value': 21, 'element': 355}, {'value': 20, 'element': 351}, {'value': 17, 'element': 497}, {'value': 16, 'element': 353}, {'value': 16, 'element': 363}, {'value': 15, 'element': 354}, {'value': 15, 'element': 357}, {'value': 5, 'element': 359}, {'value': 3, 'element': 361}, {'value': -6, 'element': 371}], 'h': [{'value': 18, 'element': 9}, {'value': 16, 'element': 456}, {'value': 14, 'element': 509}, {'value': 13, 'element': 478}, {'value': 12, 'element': 455}, {'value': 10, 'element': 460}, {'value': 9, 'element': 510}, {'value': 8, 'element': 181}, {'value': 7, 'element': 180}, {'value': 5, 'element': 480}, {'value': 4, 'element': 521}, {'value': 3, 'element': 187}, {'value': -1, 'element': 184}]}}]",17,2,2,9,4,1
987823,2019-01-29T18:45:00Z,29 Jan 18:45,24,1,True,True,231,2019-01-29T19:45:00Z,29 Jan 19:45,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 100}], 'h': [{'value': 1, 'element': 22}, {'value': 1, 'element': 23}]}}, {'assists': {'a': [{'value': 1, 'element': 107}], 'h': [{'value': 1, 'element': 8}, {'value': 1, 'element': 23}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 33}, {'value': 1, 'element': 98}, {'value': 1, 'element': 101}], 'h': [{'value': 1, 'element': 5}, {'value': 1, 'element': 22}, {'value': 1, 'element': 451}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 2, 'element': 88}], 'h': [{'value': 1, 'element': 2}]}}, {'bonus': {'a': [{'value': 1, 'element': 100}], 'h': [{'value': 3, 'element': 23}, {'value': 2, 'element': 22}]}}, {'bps': {'a': [{'value': 23, 'element': 100}, {'value': 13, 'element': 91}, {'value': 13, 'element': 107}, {'value': 12, 'element': 88}, {'value': 10, 'element': 98}, {'value': 9, 'element': 102}, {'value': 8, 'element': 33}, {'value': 8, 'element': 94}, {'value': 8, 'element': 95}, {'value': 7, 'element': 92}, {'value': 7, 'element': 110}, {'value': 5, 'element': 535}, {'value': 2, 'element': 176}], 'h': [{'value': 42, 'element': 23}, {'value': 34, 'element': 22}, {'value': 21, 'element': 8}, {'value': 18, 'element': 7}, {'value': 15, 'element': 13}, {'value': 14, 'element': 450}, {'value': 13, 'element': 451}, {'value': 11, 'element': 2}, {'value': 10, 'element': 5}, {'value': 9, 'element': 16}, {'value': 5, 'element': 15}, {'value': 4, 'element': 581}]}}]",5,4,1,1,2,2
987824,2019-01-29T18:45:00Z,29 Jan 18:45,24,1,True,True,233,2019-01-29T19:45:00Z,29 Jan 19:45,90,False,True,"[{'goals_scored': {'a': [{'value': 2, 'element': 62}], 'h': [{'value': 2, 'element': 480}, {'value': 1, 'element': 9}, {'value': 1, 'element': 513}]}}, {'assists': {'a': [{'value': 1, 'element': 59}, {'value': 1, 'element': 503}], 'h': [{'value': 2, 'element': 575}, {'value': 1, 'element': 510}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 48}, {'value': 1, 'element': 49}, {'value': 1, 'element': 56}], 'h': [{'value': 1, 'element': 456}, {'value': 1, 'element': 575}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 3, 'element': 47}], 'h': [{'value': 4, 'element': 509}]}}, {'bonus': {'a': [{'value': 2, 'element': 62}], 'h': [{'value': 3, 'element': 480}, {'value': 1, 'element': 513}]}}, {'bps': {'a': [{'value': 46, 'element': 62}, {'value': 27, 'element': 503}, {'value': 25, 'element': 59}, {'value': 17, 'element': 60}, {'value': 14, 'element': 47}, {'value': 13, 'element': 48}, {'value': 12, 'element': 49}, {'value': 12, 'element': 56}, {'value': 12, 'element': 58}, {'value': 9, 'element': 51}, {'value': 6, 'element': 66}, {'value': 4, 'element': 65}, {'value': 3, 'element': 55}], 'h': [{'value': 53, 'element': 480}, {'value': 32, 'element': 513}, {'value': 31, 'element': 9}, {'value': 31, 'element': 575}, {'value': 25, 'element': 510}, {'value': 20, 'element': 455}, {'value': 18, 'element': 181}, {'value': 17, 'element': 456}, {'value': 16, 'element': 509}, {'value': 11, 'element': 182}, {'value': 10, 'element': 460}, {'value': 7, 'element': 184}, {'value': 2, 'element': 180}, {'value': -1, 'element': 478}]}}]",3,2,2,9,2,4
987825,2019-01-29T18:45:00Z,29 Jan 18:45,24,1,True,True,234,2019-01-29T19:45:00Z,29 Jan 19:45,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 393}], 'h': []}}, {'assists': {'a': [], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 175}, {'value': 1, 'element': 177}, {'value': 1, 'element': 507}, {'value': 1, 'element': 508}], 'h': [{'value': 1, 'element': 146}]}}, {'red_cards': {'a': [{'value': 1, 'element': 484}], 'h': []}}, {'saves': {'a': [{'value': 2, 'element': 154}], 'h': [{'value': 4, 'element': 191}]}}, {'bonus': {'a': [{'value': 3, 'element': 162}, {'value': 2, 'element': 154}, {'value': 1, 'element': 157}], 'h': []}}, {'bps': {'a': [{'value': 28, 'element': 162}, {'value': 25, 'element': 154}, {'value': 24, 'element': 157}, {'value': 23, 'element': 526}, {'value': 20, 'element': 393}, {'value': 18, 'element': 172}, {'value': 17, 'element': 169}, {'value': 15, 'element': 508}, {'value': 9, 'element': 156}, {'value': 8, 'element': 507}, {'value': 4, 'element': 161}, {'value': -1, 'element': 175}, {'value': -1, 'element': 177}, {'value': -5, 'element': 484}], 'h': [{'value': 19, 'element': 191}, {'value': 15, 'element': 195}, {'value': 14, 'element': 208}, {'value': 13, 'element': 192}, {'value': 13, 'element': 197}, {'value': 12, 'element': 471}, {'value': 11, 'element': 201}, {'value': 10, 'element': 198}, {'value': 6, 'element': 146}, {'value': 5, 'element': 211}, {'value': 3, 'element': 193}, {'value': 3, 'element': 199}, {'value': 3, 'element': 210}]}}]",8,2,1,10,2,0
987827,2019-01-29T18:45:00Z,29 Jan 18:45,24,1,True,True,236,2019-01-29T19:45:00Z,29 Jan 19:45,90,False,True,"[{'goals_scored': {'a': [], 'h': [{'value': 2, 'element': 437}, {'value': 1, 'element': 426}]}}, {'assists': {'a': [], 'h': [{'value': 2, 'element': 475}, {'value': 1, 'element': 432}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 489}], 'h': [{'value': 1, 'element': 426}, {'value': 1, 'element': 427}, {'value': 1, 'element': 433}, {'value': 1, 'element': 437}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 6, 'element': 400}], 'h': []}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 437}, {'value': 2, 'element': 475}, {'value': 1, 'element': 426}]}}, {'bps': {'a': [{'value': 21, 'element': 400}, {'value': 19, 'element': 406}, {'value': 18, 'element': 409}, {'value': 15, 'element': 410}, {'value': 13, 'element': 405}, {'value': 8, 'element': 403}, {'value': 7, 'element': 411}, {'value': 6, 'element': 418}, {'value': 4, 'element': 415}, {'value': 4, 'element': 417}, {'value': 3, 'element': 465}, {'value': 3, 'element': 489}, {'value': 1, 'element': 419}], 'h': [{'value': 54, 'element': 437}, {'value': 39, 'element': 475}, {'value': 34, 'element': 426}, {'value': 30, 'element': 425}, {'value': 26, 'element': 430}, {'value': 25, 'element': 432}, {'value': 22, 'element': 483}, {'value': 19, 'element': 427}, {'value': 19, 'element': 454}, {'value': 13, 'element': 519}, {'value': 10, 'element': 433}, {'value': 4, 'element': 434}, {'value': 3, 'element': 431}, {'value': 2, 'element': 448}]}}]",19,3,0,20,3,3
987826,2019-01-29T18:45:00Z,29 Jan 18:45,24,1,True,True,235,2019-01-29T20:00:00Z,29 Jan 20:00,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 85}, {'value': 1, 'element': 87}], 'h': [{'value': 1, 'element': 292}, {'value': 1, 'element': 302}]}}, {'assists': {'a': [{'value': 1, 'element': 80}, {'value': 1, 'element': 82}], 'h': [{'value': 1, 'element': 295}, {'value': 1, 'element': 300}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 74}, {'value': 1, 'element': 82}, {'value': 1, 'element': 85}], 'h': [{'value': 1, 'element': 297}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 7, 'element': 67}], 'h': [{'value': 2, 'element': 282}]}}, {'bonus': {'a': [{'value': 3, 'element': 87}, {'value': 1, 'element': 85}], 'h': [{'value': 3, 'element': 292}]}}, {'bps': {'a': [{'value': 27, 'element': 87}, {'value': 25, 'element': 85}, {'value': 23, 'element': 67}, {'value': 21, 'element': 80}, {'value': 18, 'element': 82}, {'value': 15, 'element': 70}, {'value': 15, 'element': 72}, {'value': 11, 'element': 534}, {'value': 10, 'element': 75}, {'value': 9, 'element': 74}, {'value': 4, 'element': 78}, {'value': 3, 'element': 76}], 'h': [{'value': 27, 'element': 292}, {'value': 23, 'element': 302}, {'value': 18, 'element': 285}, {'value': 16, 'element': 286}, {'value': 16, 'element': 293}, {'value': 16, 'element': 296}, {'value': 13, 'element': 295}, {'value': 12, 'element': 282}, {'value': 12, 'element': 300}, {'value': 9, 'element': 306}, {'value': 8, 'element': 297}, {'value': 6, 'element': 481}, {'value': -1, 'element': 305}]}}]",4,4,2,14,2,2
987829,2019-01-29T18:45:00Z,29 Jan 18:45,24,1,True,True,238,2019-01-29T20:00:00Z,29 Jan 20:00,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 280}], 'h': [{'value': 1, 'element': 317}, {'value': 1, 'element': 493}]}}, {'assists': {'a': [{'value': 1, 'element': 271}], 'h': [{'value': 1, 'element': 323}, {'value': 1, 'element': 531}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 268}, {'value': 1, 'element': 270}, {'value': 1, 'element': 273}], 'h': [{'value': 1, 'element': 326}, {'value': 1, 'element': 482}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [], 'h': [{'value': 2, 'element': 309}]}}, {'bonus': {'a': [{'value': 3, 'element': 280}], 'h': [{'value': 2, 'element': 493}, {'value': 1, 'element': 317}]}}, {'bps': {'a': [{'value': 31, 'element': 280}, {'value': 24, 'element': 271}, {'value': 16, 'element': 265}, {'value': 15, 'element': 268}, {'value': 13, 'element': 262}, {'value': 11, 'element': 266}, {'value': 11, 'element': 273}, {'value': 8, 'element': 260}, {'value': 6, 'element': 274}, {'value': 6, 'element': 275}, {'value': 5, 'element': 272}, {'value': 4, 'element': 276}, {'value': 3, 'element': 281}, {'value': -4, 'element': 270}], 'h': [{'value': 30, 'element': 493}, {'value': 28, 'element': 317}, {'value': 18, 'element': 323}, {'value': 18, 'element': 531}, {'value': 14, 'element': 314}, {'value': 13, 'element': 309}, {'value': 8, 'element': 310}, {'value': 8, 'element': 312}, {'value': 4, 'element': 320}, {'value': 4, 'element': 326}, {'value': 3, 'element': 458}, {'value': 3, 'element': 482}, {'value': 2, 'element': 315}]}}]",13,3,1,15,4,2
987822,2019-01-29T18:45:00Z,29 Jan 18:45,24,2,True,True,232,2019-01-30T19:45:00Z,30 Jan 19:45,90,False,True,"[{'goals_scored': {'a': [], 'h': [{'value': 2, 'element': 45}, {'value': 1, 'element': 28}, {'value': 1, 'element': 42}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 36}, {'value': 1, 'element': 38}, {'value': 1, 'element': 42}, {'value': 1, 'element': 45}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [], 'h': [{'value': 1, 'element': 35}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 3, 'element': 498}], 'h': [{'value': 7, 'element': 25}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 45}, {'value': 2, 'element': 25}, {'value': 1, 'element': 42}]}}, {'bps': {'a': [{'value': 20, 'element': 498}, {'value': 19, 'element': 125}, {'value': 16, 'element': 122}, {'value': 16, 'element': 459}, {'value': 15, 'element': 118}, {'value': 15, 'element': 499}, {'value': 13, 'element': 113}, {'value': 12, 'element': 121}, {'value': 9, 'element': 116}, {'value': 8, 'element': 126}, {'value': 5, 'element': 579}, {'value': 4, 'element': 133}, {'value': 3, 'element': 124}], 'h': [{'value': 82, 'element': 45}, {'value': 36, 'element': 25}, {'value': 32, 'element': 42}, {'value': 29, 'element': 241}, {'value': 28, 'element': 27}, {'value': 27, 'element': 31}, {'value': 24, 'element': 29}, {'value': 24, 'element': 36}, {'value': 14, 'element': 28}, {'value': 12, 'element': 38}, {'value': 9, 'element': 35}, {'value': 8, 'element': 40}, {'value': 7, 'element': 37}, {'value': 3, 'element': 580}]}}]",6,3,0,2,4,4
987830,2019-01-29T18:45:00Z,29 Jan 18:45,24,2,True,True,239,2019-01-30T19:45:00Z,30 Jan 19:45,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 151}], 'h': [{'value': 1, 'element': 338}]}}, {'assists': {'a': [{'value': 1, 'element': 149}], 'h': [{'value': 1, 'element': 479}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 145}, {'value': 1, 'element': 150}], 'h': [{'value': 1, 'element': 335}, {'value': 1, 'element': 340}]}}, {'red_cards': {'a': [{'value': 1, 'element': 151}], 'h': []}}, {'saves': {'a': [{'value': 3, 'element': 137}], 'h': [{'value': 1, 'element': 328}]}}, {'bonus': {'a': [{'value': 1, 'element': 142}], 'h': [{'value': 3, 'element': 338}, {'value': 2, 'element': 479}]}}, {'bps': {'a': [{'value': 21, 'element': 142}, {'value': 20, 'element': 151}, {'value': 15, 'element': 145}, {'value': 14, 'element': 137}, {'value': 14, 'element': 138}, {'value': 14, 'element': 149}, {'value': 9, 'element': 143}, {'value': 9, 'element': 505}, {'value': 8, 'element': 147}, {'value': 8, 'element': 150}, {'value': 4, 'element': 412}, {'value': 3, 'element': 139}, {'value': 3, 'element': 141}], 'h': [{'value': 33, 'element': 338}, {'value': 24, 'element': 479}, {'value': 17, 'element': 333}, {'value': 17, 'element': 556}, {'value': 13, 'element': 335}, {'value': 13, 'element': 463}, {'value': 11, 'element': 258}, {'value': 10, 'element': 328}, {'value': 10, 'element': 339}, {'value': 2, 'element': 343}, {'value': 2, 'element': 346}, {'value': 2, 'element': 570}]}}]",7,2,1,16,2,1
