assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,region,removed,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1991-04-05,0,48,True,True,75,None,1,0.19,57328,None,,0,0,-2,2,51.8,357,120,None,,0,2,-0.8,0.0,0,0.24,0.05,0.26,0.05,0.02,10.11,1.91,0.0,Nathaniel,0.0,545,215,11,2.08,0,False,12.4,426,151,196,False,66.6,420,149,477,0,0,0,0,0,0,0,Illness - 75% chance of playing,2025-05-23T14:00:08.468821Z,43,558,109,p57328,0,0,None,0,,57328.jpg,1.4,395,131,0,241,False,0,0.0,Clyne,0.1,466,163,False,None,5,0.94,d,7,31,2020-10-14,8.0,436,159,18,10503,60,15845,88,0.0,4.2,Clyne,1
0,2003-09-04,0,0,False,True,0,0,0,0,450535,None,,0,0,0,0,0.0,695,274,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Malcolm,0.0,611,225,0,0,0,False,0.0,699,274,197,False,0.0,699,274,0,0,0,0,0,0,0,0,Season long loan to Oxford United,2024-08-06T17:23:26.723638Z,45,392,242,p450535,0,0,None,0,,450535.jpg,0.0,704,275,0,241,False,0,0,Ebiowei,0.0,779,331,False,None,0,0,u,7,31,2022-07-01,0.0,677,266,0,0,0,480,0,0.0,0.0,Ebiowei,0
8,1998-06-29,15,592,True,True,100,100,9,0.32,232413,1,,0,0,0,0,834.0,15,14,1,,2,3,9.7,10.7,6,4.08,0.15,14.47,0.52,10.39,34.09,1.21,0.37,Eberechi,10.7,2,1,34,1.21,8,False,220.2,16,11,199,False,679.8,61,19,2527,0,0,0,0,0,0,0,,2025-01-31T15:00:08.813444Z,70,28,15,p232413,0,1,2,0,,232413.jpg,4.4,27,14,0,241,False,0,0.0,Eze,14.9,27,8,False,None,30,1.07,a,7,31,2020-08-28,689.0,37,22,145,2997032,64161,4649066,66398,1.5,20.7,Eze,1
2,2000-07-13,11,492,True,True,0,100,11,0.32,209036,None,,0,0,2,-2,237.6,180,38,None,,2,2,0.0,3.0,0,2.01,0.06,3.88,0.12,1.87,41.55,1.22,0.06,Marc,3.0,126,32,42,1.24,3,False,131.0,92,13,200,False,827.0,26,8,3059,0,0,0,0,0,0,0,Eye Injury - Expected back 01 Jun,2025-05-19T15:30:05.944462Z,47,325,44,p209036,3,0,None,0,,209036.jpg,3.4,102,21,1,241,False,0,0.0,Guéhi,5.9,64,21,False,None,34,1.0,i,7,31,2021-07-18,247.0,132,17,116,1349560,1075,1465890,35930,0.6,24.7,Guéhi,7
0,1997-03-12,8,456,True,True,100,100,11,0.3,172649,None,,0,0,1,-1,20.0,428,6,None,,3,1,2.3,3.3,1,0.02,0.0,0.03,0.0,0.01,48.16,1.3,0.0,Dean,3.3,107,11,50,1.35,0,False,85.7,176,6,201,False,834.4,23,7,3330,0,0,0,0,0,0,0,,2025-01-12T22:00:08.068713Z,46,352,13,p172649,0,0,None,1,,172649.jpg,3.6,82,14,0,241,False,102,2.76,Henderson,11.9,36,5,False,None,37,1.0,a,7,31,2023-08-31,4.0,462,2,133,1872074,4473,2263845,35914,0.7,28.9,Henderson,3
0,None,0,0,False,True,0,0,0,0,156074,None,,0,0,-3,3,0.0,652,250,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Rob,0.0,536,208,0,0,0,False,0.0,661,251,202,False,0.0,661,251,0,0,0,0,0,0,0,0,Loaned to Sheffield United,2025-02-04T10:48:47.594320Z,42,610,144,p156074,0,0,None,0,,156074.jpg,0.0,668,250,0,241,False,0,0,Holding,0.1,521,182,False,None,0,0,u,7,31,2023-09-01,0.0,618,243,0,3729,0,10456,21,0.0,0.0,Holding,0
4,1995-04-17,3,269,True,True,100,100,9,0.4,108413,2,,0,0,-1,1,450.6,83,64,None,,0,3,0.7,1.7,1,2.63,0.12,3.70,0.17,1.07,29.71,1.32,0.05,Will,1.7,221,100,31,1.38,0,False,83.9,184,98,203,False,319.8,228,101,2022,0,0,0,0,0,0,0,,2025-02-26T00:00:08.028332Z,49,239,151,p108413,0,0,None,0,,108413.jpg,2.0,294,130,0,241,False,0,0.0,Hughes,0.0,570,216,False,None,23,1.02,a,7,31,2021-08-28,81.0,289,163,64,14162,46,16049,76,0.3,13.1,Hughes,11
0,1996-08-05,0,230,True,True,100,100,3,0.19,209400,5,,0,0,-4,4,308.8,136,95,None,,0,3,0.0,1.0,1,1.54,0.1,2.66,0.17,1.12,23.57,1.46,0.07,Daichi,1.0,289,136,26,1.61,0,False,66.8,240,121,205,False,212.4,291,133,1455,0,0,0,0,0,0,0,,2024-11-09T20:00:07.600072Z,51,186,111,p209400,0,0,None,0,,209400.jpg,1.3,423,201,1,108,False,0,0.0,Kamada,0.1,461,166,False,None,14,0.87,a,7,31,2024-07-01,143.0,224,129,43,16632,67,62152,51,0.2,8.4,Kamada,4
1,1994-10-25,2,311,True,True,100,100,6,0.25,152551,None,,0,0,-2,2,186.1,215,143,None,,0,3,0.7,1.7,2,1.75,0.07,2.82,0.11,1.07,31.38,1.3,0.04,Jefferson,1.7,220,99,35,1.44,0,False,75.1,210,106,206,False,371.2,191,83,2180,0,0,0,0,0,0,0,,2025-01-16T09:30:08.072744Z,48,287,185,p152551,0,0,None,0,,152551.jpg,1.8,328,150,0,48,False,0,0.0,Lerma Solís,0.1,531,198,False,None,25,1.03,a,7,31,2023-07-01,195.0,177,110,56,14254,44,16238,195,0.4,11.7,Lerma,9
2,1997-06-28,27,575,True,True,100,100,8,0.28,231747,None,,-1,1,0,0,405.2,94,5,None,,3,4,0.3,1.3,1,2.28,0.08,15.37,0.54,13.09,37.00,1.29,0.46,Jean-Philippe,1.3,241,22,37,1.29,14,False,185.3,44,9,207,False,667.4,64,7,2581,0,0,0,0,0,0,0,,2025-03-01T21:30:09.404720Z,75,16,6,p231747,0,0,1,0,,231747.jpg,4.1,41,13,0,73,False,0,0.0,Mateta,9.0,43,8,False,None,32,1.12,a,7,31,2022-01-31,784.0,25,11,148,4144704,18651,3797073,85010,0.2,19.7,Mateta,2
0,2004-04-01,0,32,True,True,100,100,0,0.0,536694,None,,0,0,-1,1,0.9,497,243,None,,0,3,-0.7,0.3,1,0.17,0.3,0.36,0.64,0.19,0.40,0.71,0.34,Matheus,0.3,361,172,0,0.0,1,False,11.5,430,202,208,False,48.4,436,199,51,0,0,0,0,0,0,0,,2024-09-27T15:30:06.533416Z,44,542,324,p536694,0,0,None,0,,536694.jpg,2.7,182,76,0,30,False,0,0.0,França de Oliveira,0.2,350,112,False,None,0,0.0,a,7,31,2023-08-05,65.0,311,172,8,125896,73,120492,163,0.1,1.8,M.França,0
0,1994-02-10,0,0,True,True,None,None,0,0,169593,None,,0,0,-1,1,0.0,555,32,None,,0,1,-1.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Remi,0.0,415,33,0,0,0,False,0.0,576,50,209,False,0.0,576,50,0,0,0,0,0,0,0,0,,None,39,743,70,p169593,0,0,None,0,,169593.jpg,0.0,585,50,0,241,False,0,0,Matthews,0.4,273,39,False,None,0,0,a,7,31,2021-07-13,0.0,511,12,0,38535,101,92511,381,0.0,0.0,Matthews,0
5,1999-09-01,4,429,True,True,None,None,12,0.36,244723,None,,0,0,-2,2,547.4,64,11,None,,1,2,2.7,3.7,0,3.65,0.11,4.96,0.15,1.31,44.28,1.33,0.04,Tyrick,3.7,91,20,45,1.35,0,False,130.6,94,15,210,False,586.4,99,36,3000,0,0,0,0,0,0,0,,None,48,307,39,p244723,0,0,None,0,,244723.jpg,3.3,114,25,0,241,False,0,0.0,Mitchell,2.2,135,52,False,None,36,1.08,a,7,31,2019-12-15,170.0,202,42,118,410075,3134,428732,8515,0.8,24.6,Mitchell,2
6,1996-05-26,9,479,True,True,100,100,11,0.32,247348,None,,0,0,2,-2,633.4,45,7,None,,4,2,3.3,4.3,1,3.45,0.1,8.37,0.24,4.92,44.13,1.27,0.14,Daniel,4.3,60,16,45,1.29,4,False,195.6,31,1,211,False,799.6,31,11,3139,0,0,0,0,0,0,0,,2024-12-16T09:30:06.692125Z,52,171,22,p247348,0,0,None,0,,247348.jpg,3.9,54,5,0,48,False,0,0.0,Muñoz,19.8,16,4,False,None,36,1.03,a,7,31,2024-01-30,522.0,57,1,140,3661576,21449,1881637,91278,0.8,26.9,Muñoz,10
0,None,0,0,False,True,0,0,0,0,531989,None,,0,0,0,0,0.0,727,301,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,David,0.0,652,256,0,0,0,False,0.0,731,301,212,False,0.0,731,301,0,0,0,0,0,0,0,0,Season long loan to Derby County,2024-07-26T08:51:53.649693Z,45,442,278,p531989,0,0,None,0,,531989.jpg,0.0,735,302,0,None,False,0,0,Ozoh,0.0,794,342,False,None,0,0,u,7,31,None,0.0,712,294,0,0,0,313,0,0.0,0.0,Ozoh,0
0,None,0,0,False,True,0,0,0,0,450542,None,,0,0,0,0,0.0,697,276,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jesurun,0.0,613,227,0,0,0,False,0.0,701,276,213,False,0.0,701,276,0,0,0,0,0,0,0,0,Loaned to Sheffield United,2024-08-20T12:16:48.741122Z,45,394,244,p450542,0,0,None,0,,450542.jpg,0.0,706,277,0,None,False,0,0,Rak-Sakyi,0.0,634,250,False,None,0,0,u,7,31,None,0.0,679,268,0,755,0,19764,4,0.0,0.0,Rak-Sakyi,0
0,None,0,43,False,True,0,0,0,0.0,86417,None,,0,0,-4,4,42.9,371,203,None,,0,3,0.0,0.0,0,0.14,0.13,0.31,0.29,0.17,1.53,1.45,0.16,Jeffrey,0.0,693,284,3,2.84,0,False,11.0,433,205,214,False,22.8,475,219,95,0,0,0,0,0,0,0,Loaned to Celtic,2025-02-04T10:49:14.192450Z,46,349,227,p86417,0,0,None,0,,86417.jpg,1.0,506,232,0,81,False,0,0.0,Schlupp,0.0,563,211,False,None,0,0.0,u,7,31,2017-01-13,46.0,343,184,12,10674,0,18419,12,0.0,2.6,Schlupp,0
0,1989-10-29,0,-3,True,True,100,100,0,0.0,55494,None,,0,0,-2,2,10.3,458,161,None,,0,2,-1.0,0.0,0,0.01,0.01,0.01,0.01,0.00,1.57,1.99,0.0,Joel,0.0,544,214,2,2.54,0,False,1.6,518,181,215,False,5.8,511,182,71,0,0,0,0,0,0,0,,2025-01-24T16:00:08.907673Z,43,557,108,p55494,0,0,None,0,,55494.jpg,0.5,551,192,0,241,False,0,0.0,Ward,0.1,494,174,False,None,1,1.27,a,7,31,2012-05-29,0.0,623,246,1,5062,90,14326,39,0.0,0.2,Ward,1
2,2004-02-06,0,244,True,True,0,100,4,0.27,496221,4,,0,0,-3,3,381.4,102,77,None,,0,3,0.0,1.0,0,2.17,0.15,2.55,0.18,0.38,19.34,1.32,0.03,Adam,1.0,279,128,21,1.44,0,False,71.2,220,111,216,False,261.2,258,117,1314,0,0,0,0,0,0,0,Concussion - Expected back 01 Jun,2025-05-19T15:30:05.987980Z,47,339,220,p496221,0,0,None,0,,496221.jpg,2.1,274,120,0,241,False,0,0.0,Wharton,0.1,416,144,False,None,16,1.1,i,7,31,2024-02-01,69.0,308,170,42,23198,58,57985,236,0.2,8.9,Wharton,2
0,1994-06-24,0,0,True,True,100,100,0,0,224068,None,,0,0,-1,1,0.0,559,36,None,,0,1,-1.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Matt,0.0,419,37,0,0,0,False,0.0,579,53,445,False,0.0,579,53,0,0,0,0,0,0,0,0,,2025-04-25T00:00:08.588805Z,39,751,74,p224068,0,0,None,0,,224068.jpg,0.0,588,53,0,229,False,0,0,Turner,7.3,51,9,False,None,0,0,a,7,31,2024-08-30,0.0,515,16,0,321301,421,1375166,6667,0.0,0.0,Turner,0
7,1998-02-25,12,515,True,True,100,100,10,0.34,232185,None,,-1,1,-5,5,607.1,51,42,None,,4,3,3.3,4.3,5,6.72,0.23,16.86,0.58,10.14,36.46,1.25,0.35,Ismaïla,4.3,62,19,38,1.31,7,False,207.0,22,17,585,False,631.0,73,24,2618,0,0,0,0,0,0,0,,2025-01-17T15:00:07.869411Z,55,113,70,p232185,0,0,None,0,,232185.jpg,3.8,64,29,0,189,False,0,0.0,Sarr,6.1,60,19,False,None,29,1.0,a,7,31,2024-08-01,832.0,22,12,140,2400405,3393,1772797,65525,0.8,25.5,I.Sarr,4
0,2005-01-26,0,0,True,True,100,100,0,0,574398,None,,0,0,-1,1,0.0,675,265,None,,0,3,-1.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Franco,0.0,585,212,0,0,0,False,0.0,680,265,644,False,0.0,680,265,0,0,0,0,0,0,0,0,,2024-11-13T09:30:08.263810Z,44,549,331,p574398,0,0,None,0,,574398.jpg,0.0,685,266,0,104,False,0,0,Umeh-Chibueze,0.0,608,236,False,None,0,0,a,7,31,2024-02-18,0.0,652,256,0,8315,117,6462,31,0.0,0.0,Umeh-Chibueze,0
1,2003-10-11,1,120,True,True,None,None,0,0.0,489706,3,,0,0,0,0,101.1,292,176,2,,0,3,0.7,1.7,4,0.40,0.08,1.10,0.22,0.70,8.07,1.56,0.14,Justin,1.7,219,98,7,1.35,1,False,30.4,358,178,645,False,128.4,364,168,466,0,0,0,0,0,0,0,,None,45,410,253,p489706,0,0,None,0,,489706.jpg,1.5,377,177,0,242,False,0,0.0,Devenny,0.1,488,176,False,None,4,0.77,a,7,31,2024-03-13,73.0,300,168,33,41523,82,34846,112,0.4,7.3,Devenny,1
0,None,0,4,False,True,0,0,0,0.0,579075,None,,0,0,0,0,10.6,456,233,None,,0,3,0.0,0.0,0,0.01,0.22,0.03,0.67,0.02,0.00,0.0,0.45,Asher,0.0,677,273,0,0.0,0,False,1.5,520,240,646,False,4.0,523,240,4,0,0,0,0,0,0,0,Loaned to Gillingham,2025-01-22T10:13:54.779905Z,45,471,298,p579075,0,0,None,0,,579075.jpg,1.0,495,226,0,241,False,0,0.0,Agbinone,0.0,640,253,False,None,0,0.0,u,7,31,2024-07-30,1.0,478,242,2,9074,0,8033,8,0.0,0.4,Agbinone,0
0,2004-10-07,0,0,True,True,None,None,0,0,530318,None,,0,0,0,0,0.0,725,300,None,,0,3,-1.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Kaden,0.0,649,255,0,0,0,False,0.0,729,300,647,False,0.0,729,300,0,0,0,0,0,0,0,0,,None,45,439,277,p530318,0,0,None,0,,530318.jpg,0.0,733,301,0,241,False,0,0,Rodney,0.0,648,258,False,None,0,0,a,7,31,2022-07-08,0.0,709,293,0,4781,21,3994,17,0.0,0.0,Rodney,0
2,2000-04-06,9,451,True,True,100,100,11,0.33,437499,None,,0,0,0,0,96.7,300,90,None,,1,2,2.0,3.0,1,0.96,0.03,4.46,0.13,3.50,42.42,1.26,0.1,Maxence,3.0,125,31,44,1.31,1,False,105.7,134,34,650,False,684.0,58,22,3026,0,0,0,0,0,0,0,,2025-04-05T20:30:07.212041Z,45,388,66,p437499,0,0,None,0,,437499.jpg,3.3,112,24,0,73,False,0,0.0,Lacroix,0.9,217,84,False,None,34,1.01,a,7,31,2024-08-30,277.0,119,12,112,223949,1043,137988,4023,0.7,24.9,Lacroix,5
0,2006-07-15,0,1,True,True,None,None,0,0.0,590012,None,,0,0,0,0,4.6,475,167,None,,0,2,-1.0,0.0,0,0.02,0.16,0.02,0.16,0.00,0.06,0.49,0.0,Caleb,0.0,508,188,1,8.18,0,False,1.3,521,182,666,False,8.0,507,180,11,0,0,0,0,0,0,0,,None,40,711,219,p590012,0,0,None,0,,590012.jpg,1.0,466,165,0,241,False,0,0.0,Kporha,0.0,594,205,False,None,0,0.0,a,7,31,2024-07-30,0.0,594,229,2,6009,52,5196,45,0.0,0.5,Kporha,0
0,2005-10-06,0,0,True,True,None,None,0,0,576980,None,,0,0,0,0,0.0,750,70,None,,0,4,-1.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Zach,0.0,675,57,0,0,0,False,0.0,753,70,676,False,0.0,753,70,0,0,0,0,0,0,0,0,,None,45,469,78,p576980,0,0,None,0,,576980.jpg,0.0,756,73,0,241,False,0,0,Marsh,0.2,336,53,False,None,0,0,a,7,31,2023-07-18,0.0,734,70,0,89936,655,71547,357,0.0,0.0,Marsh,0
2,2005-05-13,3,69,True,True,100,100,0,0.0,606921,None,,0,0,-3,3,37.0,385,206,None,,0,3,2.3,3.3,9,0.39,0.28,0.71,0.51,0.32,1.91,1.39,0.23,Romain,3.3,108,44,2,1.45,1,False,15.9,410,198,730,False,74.8,413,193,124,0,0,0,0,0,0,0,,2025-04-11T14:00:07.170172Z,47,345,224,p606921,0,0,None,0,,606921.jpg,3.5,89,42,0,241,False,0,0.0,Esse,0.1,535,200,False,None,1,0.73,a,7,31,2025-01-18,47.0,340,182,21,22661,306,17933,149,0.7,4.5,Esse,0
0,1974-08-28,0,0,True,True,None,None,0,0,100044409,None,,0,0,0,0,0.0,534,9,None,,0,5,8.7,9.7,10,0.00,0,0.00,0,0.00,0.00,0,0,Oliver,9.7,4,3,0,0,0,False,0.0,557,9,741,False,0.0,557,9,0,5,4,25,4,2,2,7,,None,8,795,14,man44410,0,0,None,0,,100044409.jpg,0.0,566,9,0,14,False,0,0,Glasner,1.6,566,14,False,None,0,0,a,7,31,2024-02-20,0.0,488,9,119,217181,769,140931,362,12.1,148.8,Glasner,0
0,2001-09-10,0,23,True,True,100,100,2,0.55,440323,None,,0,0,-2,2,53.8,356,40,None,,0,4,-0.5,0.5,0,0.11,0.03,0.22,0.06,0.11,3.82,1.05,0.03,Armando,0.0,765,75,2,0.55,0,False,10.9,434,44,156,False,20.2,479,45,327,0,0,0,0,0,0,0,,2025-04-19T20:30:07.515553Z,53,153,40,p440323,0,0,None,0,,440323.jpg,1.2,437,45,0,2,False,0,0.0,Broja,0.1,526,71,False,None,4,1.1,a,8,11,2024-08-30,43.0,346,46,12,13342,95,18890,179,0.0,2.3,Broja,1
2,1993-01-01,5,330,True,True,100,100,11,0.39,121599,None,,0,0,-4,4,378.1,103,78,None,,0,3,2.0,3.0,3,1.41,0.05,5.56,0.2,4.15,33.99,1.2,0.15,Abdoulaye,2.5,157,62,33,1.17,3,False,107.4,133,79,217,False,351.6,204,90,2549,0,0,0,0,0,0,0,,2025-02-12T22:30:09.537351Z,51,180,107,p121599,0,0,None,0,,121599.jpg,2.9,160,68,1,132,False,0,0.0,Doucouré,0.5,254,80,False,None,31,1.09,a,8,11,2020-09-08,348.0,97,63,93,164418,312,157480,9710,0.5,18.2,A.Doucoure,3
0,1998-01-31,11,293,True,True,None,None,3,0.19,486385,None,,1,-1,-1,1,140.2,251,26,None,,1,4,4.0,5.0,2,0.43,0.03,8.09,0.51,7.66,17.85,1.12,0.48,Norberto Bercique,4.5,53,7,24,1.51,8,False,115.5,119,20,218,False,368.8,193,20,1434,0,0,0,0,0,0,0,,None,49,270,54,p486385,0,0,None,0,,486385.jpg,2.9,157,22,0,90,False,0,0.0,Gomes Betuncal,4.2,91,18,False,None,14,0.88,a,8,11,2023-08-29,654.0,43,18,85,1429850,7384,1025531,52044,0.9,17.3,Beto,2
1,2002-06-27,3,420,True,True,0,100,9,0.32,480455,None,,0,0,-1,1,57.7,348,115,None,,0,2,0.0,3.3,6,0.61,0.02,1.81,0.06,1.20,29.83,1.07,0.04,Jarrad,2.8,142,39,28,1.0,0,False,81.3,190,59,219,False,624.6,78,29,2509,0,0,0,0,0,0,0,Hamstring injury - Expected back 01 Jul,2025-05-18T20:30:07.482582Z,49,268,33,p480455,0,0,None,0,,480455.jpg,2.9,156,46,0,241,False,0,0.0,Branthwaite,2.2,136,53,False,None,28,1.0,i,8,11,2020-06-20,130.0,239,64,88,382212,561,385630,34576,0.6,18.0,Branthwaite,4
2,1997-03-16,3,156,True,True,100,100,8,0.45,177815,None,,0,0,-6,6,126.1,266,29,None,,1,4,0.3,1.3,1,0.63,0.04,6.83,0.39,6.20,24.51,1.38,0.35,Dominic,0.8,313,31,18,1.01,3,False,86.9,175,23,220,False,198.2,307,27,1600,0,0,0,0,0,0,0,,2025-01-25T21:00:09.935532Z,54,127,36,p177815,0,0,1,0,,177815.jpg,2.5,218,25,0,241,False,0,0.0,Calvert-Lewin,1.0,202,33,False,None,19,1.07,a,8,11,2016-10-01,552.0,52,20,62,1022164,379,1136300,622,0.1,11.5,Calvert-Lewin,2
0,1988-10-11,0,17,True,True,0,100,0,0.0,59949,None,,0,0,-2,2,3.8,479,170,None,,0,2,0.0,1.0,1,0.03,0.01,0.65,0.27,0.62,4.45,1.87,0.26,Séamus,0.5,333,102,4,1.68,0,False,7.1,458,161,221,False,42.4,442,162,214,0,0,0,0,0,0,0,Thigh injury - Expected back 01 Jun,2025-05-18T20:30:07.497165Z,43,559,110,p59949,0,0,None,0,,59949.jpg,1.0,470,169,0,104,False,0,0.0,Coleman,0.0,591,204,False,None,3,1.26,i,8,11,2009-02-02,23.0,387,132,5,6312,31,8883,137,0.1,1.2,Coleman,1
3,1989-09-26,5,495,True,True,100,100,11,0.33,80801,None,,0,0,-2,2,324.8,122,86,None,,0,3,1.7,2.7,3,1.97,0.06,3.12,0.09,1.15,38.61,1.17,0.03,Idrissa,2.2,174,70,39,1.18,0,False,95.7,150,88,222,False,515.4,129,48,2973,0,0,0,0,0,0,0,,2024-09-19T14:30:05.586621Z,48,282,181,p80801,0,0,None,0,,80801.jpg,2.4,228,95,0,189,False,0,0.0,Gueye,0.2,381,123,False,None,34,1.03,a,8,11,2022-09-01,117.0,252,141,87,115209,65,105630,794,0.5,18.1,Gana,8
1,2001-03-13,0,236,True,True,100,100,4,0.24,232928,None,,0,0,-1,1,245.3,175,120,2,,0,3,1.5,2.5,2,1.36,0.08,1.93,0.11,0.57,18.44,1.11,0.03,James,2.0,195,84,19,1.14,0,False,57.7,266,138,223,False,254.0,264,119,1500,0,0,0,0,0,0,0,,2024-10-17T14:00:07.870350Z,49,260,166,p232928,0,0,None,0,,232928.jpg,2.0,296,132,0,241,False,0,0.0,Garner,0.0,659,268,False,None,16,0.96,a,8,11,2022-09-01,80.0,292,165,40,3715,30,4857,66,0.4,8.2,Garner,4
3,1996-11-20,4,284,True,True,100,100,6,0.27,221399,None,,0,0,-3,3,526.8,68,54,None,,0,3,1.0,2.0,1,3.11,0.14,6.60,0.3,3.49,29.96,1.36,0.16,Jack,1.5,235,110,27,1.23,1,False,107.6,132,78,224,False,273.6,252,113,1978,0,0,0,0,0,0,0,,2024-09-19T14:30:05.601507Z,52,169,102,p221399,0,0,None,0,,221399.jpg,2.4,232,99,0,241,False,0,0.0,Harrison,0.2,401,136,False,None,23,1.05,a,8,11,2023-08-14,282.0,117,76,78,44233,62,49187,1092,0.3,15.0,Harrison,0
0,None,0,-1,False,True,0,0,0,0.0,194164,None,,0,0,0,0,0.0,575,197,None,,0,2,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.07,1.26,0.0,Mason,0.0,445,140,1,18.0,0,False,0.0,592,200,225,False,0.0,592,200,5,0,0,0,0,0,0,0,Loaned to West Bromwich Albion,2024-08-31T08:24:25.909228Z,40,643,167,p194164,0,0,None,0,,194164.jpg,1.0,457,158,0,None,False,0,0.0,Holgate,0.1,420,149,False,None,0,0.0,u,8,11,None,0.0,537,188,1,11786,0,52319,56,0.0,0.2,Holgate,0
1,2003-06-30,0,82,True,True,100,100,0,0.0,490094,None,,0,0,-2,2,40.9,376,204,None,,0,3,0.0,1.0,0,0.14,0.02,0.37,0.06,0.23,12.25,1.96,0.04,Tim,0.5,339,159,16,2.56,0,False,19.6,395,192,226,False,122.2,366,170,562,0,0,0,0,0,0,0,,2024-10-17T14:00:07.887629Z,43,587,340,p490094,0,0,None,0,,490094.jpg,1.2,432,205,0,241,False,0,0.0,Iroegbunam,0.6,250,79,False,None,5,0.8,a,8,11,2024-06-22,32.0,365,195,22,278764,212,251853,1194,0.1,5.1,Iroegbunam,4
0,1999-10-10,0,0,True,True,None,None,0,0,222627,None,,0,0,-2,2,0.0,546,24,None,,0,1,-0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,João,0.0,401,25,0,0,0,False,0.0,569,44,227,False,0.0,569,44,0,0,0,0,0,0,0,0,,None,38,779,82,p222627,0,0,None,0,,222627.jpg,0.0,578,44,0,173,False,0,0,Neves Virgínia,0.9,213,28,False,None,0,0,a,8,11,2018-08-27,0.0,500,3,0,116226,18709,90584,2298,0.0,0.0,J.Virginia,0
0,1993-01-11,4,116,True,True,100,100,2,0.19,106611,None,,0,0,-2,2,23.1,423,152,None,,2,2,2.0,3.0,1,0.02,0.0,0.63,0.06,0.61,17.89,1.68,0.06,Michael,2.5,152,43,20,1.88,3,False,43.5,305,95,228,False,287.6,243,90,956,0,0,0,0,0,0,0,,2024-12-06T10:30:07.770742Z,38,775,261,p106611,0,0,None,0,,106611.jpg,3.2,117,26,0,241,False,0,0.0,Keane,4.3,87,32,False,None,10,0.94,a,8,11,2017-07-03,123.0,242,67,42,1664317,16980,1464045,9466,0.7,11.1,Keane,5
0,None,0,0,False,True,0,0,0,0,115382,None,,0,0,-1,1,0.0,769,75,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Neal,0.0,719,65,0,0,0,False,0.0,770,76,229,False,0.0,770,76,0,0,0,0,0,0,0,0,Transferred to Marseille,2024-08-31T06:13:30.372925Z,49,241,51,p115382,0,0,None,0,,115382.jpg,0.0,771,77,0,None,False,0,0,Maupay,0.2,340,54,False,None,0,0,u,8,11,None,0.0,758,76,0,20402,0,164657,23,0.0,0.0,Maupay,0
8,1999-11-22,9,391,True,True,100,100,5,0.33,433154,1,,0,0,-4,4,621.6,48,40,None,,3,3,4.7,5.7,6,4.48,0.3,5.52,0.37,1.05,20.73,1.38,0.07,Dwight,5.2,35,11,24,1.6,4,False,121.8,106,67,230,False,387.6,183,76,1352,0,0,0,0,0,0,0,,2024-12-14T22:30:07.956313Z,51,187,112,p433154,0,0,None,0,,433154.jpg,4.6,17,9,0,241,False,0,0.0,McNeil,1.4,166,55,False,None,15,1.0,a,8,11,2022-07-28,207.0,159,100,92,1764665,1126,1742980,9164,1.0,18.0,McNeil,1
