assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form_rank,form_rank_type,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,saves,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,3,47,None,None,2,115382,None,,0,0,-4,4,54.4,193,29,None,,1,4,1.4,1.4,1,Neal,1.4,247,32,4,1,25.5,204,28,110,False,44.2,303,34,443,,None,61,64,28,0,0,None,0,,115382.jpg,2.6,193,26,0,0,Maupay,0.6,231,36,False,None,a,8,11,158.0,79,24,18,90527,1072,131059,4363,0.2,3.0,Maupay,1
0,2,30,100,100,1,40349,None,,0,0,0,0,0.0,447,24,None,,1,1,0.0,0.0,0,Asmir,0.0,411,36,0,0,3.6,364,23,176,False,36.0,318,23,90,,2022-07-30T13:30:04.308081Z,40,560,34,0,0,None,0,,40349.jpg,9.0,2,1,0,4,Begović,1.1,170,28,False,None,a,8,11,0.0,396,15,9,99335,1446,52892,3009,0.0,2.2,Begović,0
0,0,12,100,100,0,57134,None,,0,0,0,0,26.1,275,42,None,,0,4,0.6,0.6,0,Salomón,0.6,311,43,2,0,7.3,334,45,177,False,7.4,386,49,103,,2022-07-05T15:30:04.154866Z,50,184,53,0,0,None,0,,57134.jpg,1.0,413,49,0,0,Rondón,0.5,247,40,False,None,a,8,11,41.0,233,46,7,89002,1262,86590,2366,0.1,1.4,Rondón,0
0,0,76,100,100,1,59949,None,,0,0,0,0,20.0,294,99,None,,0,2,2.6,2.6,6,Seamus,2.6,134,48,5,0,10.0,317,111,178,False,61.8,276,106,410,,2022-07-15T12:00:04.659129Z,45,322,61,0,0,None,0,,59949.jpg,2.6,185,71,0,0,Coleman,0.1,399,147,False,None,a,8,11,18.0,298,99,13,10571,898,8194,286,0.6,2.9,Coleman,0
0,0,0,0,0,0,60252,None,,0,0,-1,1,0.0,640,276,3,,0,3,0.0,0.0,0,Andros,0.0,633,273,0,0,0.0,641,276,179,False,0.0,641,276,0,Knee injury - Expected back 26 Dec,2022-07-05T15:30:04.167286Z,54,122,66,0,0,2,0,,60252.jpg,0.0,640,276,0,0,Townsend,0.0,616,256,False,None,i,8,11,0.0,638,276,0,578,14,762,10,0.0,0.0,Townsend,0
0,0,4,None,None,0,106611,None,,0,0,-3,3,0.3,396,150,None,,0,2,0.0,0.0,0,Michael,0.0,466,185,1,0,0.7,405,150,180,False,6.4,390,148,22,,None,42,547,169,0,0,None,0,,106611.jpg,1.0,355,128,0,0,Keane,0.4,283,99,False,None,a,8,11,0.0,451,186,1,10754,365,48658,758,0.0,0.2,Keane,0
0,0,5,0,0,0,108823,None,,0,0,-2,2,2.2,374,178,None,,0,3,0.0,0.0,0,Dele,0.0,626,267,1,0,0.9,401,177,181,False,0.6,427,192,38,Season-long loan to Besiktas,2022-08-26T07:27:01.424683Z,53,146,79,0,0,None,0,,108823.jpg,1.0,420,197,0,0,Alli,0.1,418,154,False,None,u,8,11,6.0,341,165,2,7054,0,53007,79,0.0,0.4,Dele,0
1,3,208,100,100,2,111234,None,,0,0,0,0,13.0,315,1,None,,0,1,2.8,2.8,6,Jordan,2.8,120,19,12,0,36.8,119,3,182,False,354.8,8,3,990,,2022-09-07T22:00:06.103183Z,45,338,20,0,0,None,0,,111234.jpg,3.5,93,15,0,43,Pickford,5.3,65,13,False,None,a,8,11,0.0,538,51,39,323851,9873,390366,5600,0.6,8.7,Pickford,3
0,0,0,0,0,0,119765,None,,0,0,-2,2,0.0,605,254,None,,0,3,0.0,0.0,0,Allan,0.0,594,243,0,0,0.0,611,253,183,False,0.0,609,252,0,Trasferred to Al Wahda,2022-09-27T07:53:15.044504Z,48,264,161,0,0,None,0,,119765.jpg,0.0,614,257,0,0,Marques Loureiro,0.1,461,180,False,None,u,8,11,0.0,595,249,0,4852,0,15343,133,0.0,0.0,Allan,0
0,0,0,0,0,0,120250,None,,0,0,0,0,0.0,556,221,None,,0,3,0.0,0.0,0,André,0.0,538,205,0,0,0.0,564,218,184,False,0.0,561,217,0,Season-long loan to Lille,2022-09-02T11:09:03.863819Z,45,339,192,0,0,None,0,,120250.jpg,0.0,571,226,0,0,Tavares Gomes,0.1,479,188,False,None,u,8,11,0.0,539,211,0,1409,0,16143,119,0.0,0.0,André Gomes,0
0,0,25,100,100,0,121599,None,,0,0,-2,2,5.0,347,164,None,,0,3,0.4,0.4,1,Abdoulaye,0.4,346,159,2,0,4.3,358,159,185,False,11.0,372,163,138,,2022-08-13T15:30:06.592202Z,53,149,82,0,0,None,0,,121599.jpg,1.2,343,153,0,0,Doucouré,0.1,467,183,False,None,a,8,11,27.0,272,141,6,5420,86,22817,109,0.1,1.1,A.Doucouré,0
5,5,205,None,None,3,153133,None,,0,0,0,0,279.1,20,16,None,,1,3,6.0,6.0,12,Alex,6.0,14,8,12,1,60.9,46,33,186,False,266.6,36,15,1062,,None,55,111,59,0,0,None,0,,153133.jpg,4.2,58,29,0,0,Iwobi,1.3,153,53,False,None,a,8,11,63.0,181,110,51,149945,61447,43756,2891,1.1,9.3,Iwobi,1
0,0,0,0,0,0,160987,None,,0,0,0,0,0.0,557,222,None,,0,3,0.0,0.0,0,Jean-Philippe,0.0,539,206,0,0,0.0,565,219,187,False,0.0,562,218,0,Season-long loan to Trabzonspor,2022-08-27T07:45:42.248796Z,45,342,194,0,0,None,0,,160987.jpg,0.0,572,227,0,0,Gbamin,0.0,569,233,False,None,u,8,11,0.0,540,212,0,1426,0,4853,31,0.0,0.0,Gbamin,0
0,0,4,0,0,0,164511,None,,0,0,-2,2,0.2,407,153,None,,0,2,0.0,0.0,0,Yerry,0.0,483,194,1,0,1.2,394,146,188,False,11.8,369,141,69,Calf injury - Unknown return date,2022-08-07T01:30:05.719432Z,43,507,146,0,0,None,0,,164511.jpg,1.0,363,134,0,0,Mina,0.1,489,177,False,None,i,8,11,0.0,473,199,1,1272,15,16044,62,0.0,0.2,Mina,1
0,2,95,None,None,3,172632,1,,-1,1,-1,1,245.7,30,25,1,,0,3,2.0,2.0,2,Demarai,2.0,191,79,11,1,71.1,26,18,189,False,139.0,162,68,1030,,None,54,129,69,0,0,3,0,,172632.jpg,2.8,167,64,0,0,Gray,0.8,207,68,False,None,a,8,11,328.0,23,14,33,125897,1252,144075,4639,0.4,6.1,Gray,1
0,0,27,100,100,1,173807,None,,0,0,-1,1,22.3,288,151,None,,0,3,0.4,0.4,1,Tom,0.4,342,156,3,0,7.4,333,147,190,False,19.8,345,150,294,,2022-08-24T16:30:06.063413Z,49,233,138,0,0,None,0,,173807.jpg,1.1,347,156,0,0,Davies,0.0,511,203,False,None,a,8,11,32.0,264,138,8,3354,53,4502,118,0.1,1.6,Davies,2
0,2,29,100,100,1,177815,None,,0,0,-1,1,4.6,350,50,None,,0,4,2.2,2.2,8,Dominic,2.2,181,24,2,1,9.9,320,44,191,False,35.4,322,37,187,,2022-08-03T16:30:05.539021Z,79,21,12,0,0,1,0,,177815.jpg,2.8,174,23,0,0,Calvert-Lewin,0.4,288,45,False,None,a,8,11,65.0,177,40,11,21230,13266,38501,902,0.3,1.4,Calvert-Lewin,1
0,2,60,100,100,1,194164,None,,0,0,-2,2,36.4,237,68,None,,0,2,0.0,0.0,0,Mason,0.0,486,195,4,0,15.6,272,91,192,False,72.0,261,98,319,,2022-08-27T20:00:06.539965Z,43,514,149,0,0,None,0,,194164.jpg,3.0,139,48,0,0,Holgate,0.1,457,168,False,None,a,8,11,48.0,212,49,12,5996,162,15727,119,0.0,2.8,Holgate,1
0,0,5,0,0,0,198826,None,,0,0,-2,2,0.1,412,156,None,,0,2,0.0,0.0,0,Ben,0.0,487,196,0,0,0.2,424,159,193,False,1.4,420,158,17,Leg injury - Expected back 26 Dec,2022-08-07T01:30:05.741802Z,43,515,150,0,0,None,0,,198826.jpg,1.0,367,136,0,0,Godfrey,0.0,529,194,False,None,i,8,11,0.0,478,201,1,903,6,11147,50,0.0,0.2,Godfrey,0
1,2,170,None,None,3,224967,4,,0,0,0,0,127.3,95,15,None,,1,2,3.2,3.2,11,Vitalii,3.2,90,26,12,0,36.9,118,20,194,False,186.8,89,28,1075,,None,45,367,88,0,0,None,0,,224967.jpg,3.0,144,52,0,0,Mykolenko,0.7,221,84,False,None,a,8,11,54.0,198,38,36,84805,14419,49826,1226,0.7,8.0,Mykolenko,2
0,2,93,100,100,3,232826,3,,0,0,-1,1,94.9,140,94,2,,0,3,2.2,2.2,8,Anthony,2.2,177,73,9,3,62.9,41,31,195,False,198.6,80,33,862,,2022-10-09T21:00:06.601283Z,54,136,74,0,0,None,0,,232826.jpg,3.2,125,51,0,0,Gordon,2.2,117,43,False,None,a,8,11,335.0,21,12,35,648820,9483,570849,5483,0.4,6.5,Gordon,6
0,0,0,0,0,0,480455,None,,0,0,0,0,0.0,484,193,None,,0,2,0.0,0.0,0,Jarrad,0.0,452,175,0,0,0.0,501,198,196,False,0.0,499,199,0,Joined PSV Eindhoven on loan - Expected back 01 Jul,2022-07-17T21:30:04.439165Z,40,603,202,0,0,None,0,,480455.jpg,0.0,511,197,0,0,Branthwaite,0.0,591,218,False,None,u,8,11,0.0,435,175,0,0,0,1594,14,0.0,0.0,Branthwaite,0
0,0,100,50,0,2,243571,None,,0,0,0,0,41.7,219,59,None,,0,2,0.0,0.0,0,Nathan,0.0,437,164,6,0,25.5,202,57,197,False,133.6,169,64,630,Knee injury - 50% chance of playing,2022-09-22T22:30:06.508250Z,40,588,191,0,0,None,0,,243571.jpg,2.9,148,54,0,0,Patterson,4.0,85,29,False,None,d,8,11,78.0,161,26,20,799143,2297,782947,12743,0.0,5.0,Patterson,1
0,0,0,0,0,0,495542,None,,0,0,0,0,0.0,486,194,None,,0,2,0.0,0.0,0,Niels,0.0,454,176,0,0,0.0,503,199,198,False,0.0,501,200,0,Season-long loan to Cardiff City,2022-08-29T07:10:42.988896Z,40,605,203,0,0,None,0,,495542.jpg,0.0,513,198,0,0,Nkounkou,0.2,336,122,False,None,u,8,11,0.0,437,176,0,8908,0,41041,322,0.0,0.0,Nkounkou,0
0,2,202,None,None,3,17761,None,,0,0,-1,1,51.6,197,48,None,,0,2,2.0,2.0,5,James,2.0,182,63,12,0,50.5,70,8,199,False,333.2,13,1,1080,,None,44,415,97,0,0,None,0,,17761.jpg,2.8,158,59,0,0,Tarkowski,1.5,147,50,False,None,a,8,11,120.0,114,13,33,154517,4797,88511,2357,0.5,7.5,Tarkowski,2
1,4,212,None,None,3,94147,None,,0,0,-1,1,37.1,235,67,None,,1,2,3.8,3.8,6,Conor,3.8,63,19,10,1,31.7,152,32,475,False,238.0,53,13,980,,None,49,223,29,0,0,None,0,,94147.jpg,4.0,65,16,0,0,Coady,6.2,56,20,False,None,a,8,11,41.0,232,60,44,554847,38496,346529,8388,0.8,9.0,Coady,1
0,0,9,None,None,0,216054,None,,0,0,-2,2,1.4,380,140,None,,0,2,0.0,0.0,0,Rúben,0.0,490,199,0,0,0.9,399,148,531,False,7.6,384,145,24,,None,43,519,154,0,0,None,0,,216054.jpg,1.0,369,138,0,0,Nascimento Vinagre,0.1,496,181,False,None,a,8,11,0.0,480,203,2,1267,32,4537,72,0.0,0.5,Vinagre,0
0,3,122,None,None,0,433154,2,,0,0,-3,3,136.4,85,65,None,,0,3,3.8,3.8,6,Dwight,3.8,66,27,8,2,42.3,99,66,534,False,158.0,135,58,568,,None,52,170,100,0,0,None,0,,433154.jpg,2.4,212,81,0,0,McNeil,0.1,389,140,False,None,a,8,11,127.0,106,67,29,12159,762,35775,357,0.7,5.6,McNeil,2
0,0,0,None,None,0,510328,None,,0,0,-1,1,0.0,547,219,None,,0,3,0.0,0.0,0,Stanley,0.0,530,202,0,0,0.0,556,215,560,False,0.0,553,214,0,,None,44,483,256,0,0,None,0,,510328.jpg,0.0,564,224,0,0,Mills,0.0,546,220,False,None,a,8,11,0.0,523,207,0,2957,66,2793,102,0.0,0.0,Mills,0
0,0,0,0,0,0,461453,None,,0,0,-1,1,0.0,540,214,None,,0,3,0.0,0.0,0,Lewis,0.0,523,197,0,0,0.0,549,210,561,False,0.0,546,209,0,Season-long loan to Fleetwood Town,2022-09-02T11:12:09.144589Z,44,476,251,0,0,None,0,,461453.jpg,0.0,557,219,0,0,Warrington,0.1,439,166,False,None,u,8,11,0.0,516,202,0,18771,0,17662,228,0.0,0.0,Warrington,0
0,0,10,None,None,0,232928,None,,0,0,0,0,2.8,362,171,None,,0,3,0.6,0.6,0,James,0.6,303,139,1,0,3.7,363,163,570,False,7.8,383,167,67,,None,45,370,203,0,0,None,0,,232928.jpg,0.8,435,202,0,0,Garner,0.1,462,181,False,None,a,8,11,25.0,277,143,3,11019,169,6834,338,0.1,0.7,Garner,1
2,0,118,None,None,4,449871,None,,0,0,-1,1,83.7,148,99,None,,0,3,2.6,2.6,3,Amadou,2.6,138,54,9,0,31.3,157,92,577,False,118.4,182,76,810,,None,49,247,149,0,0,None,0,,449871.jpg,2.5,198,74,0,0,Onana,0.2,344,125,False,None,a,8,11,113.0,121,75,27,44002,592,30637,1219,0.5,5.5,Onana,3
0,0,0,None,None,0,474907,None,,0,0,0,0,0.0,482,191,None,,0,2,0.0,0.0,0,Reece,0.0,450,173,0,0,0.0,499,196,605,False,0.0,497,197,0,,None,40,601,200,0,0,None,0,,474907.jpg,0.0,509,195,0,0,Welch,0.1,478,174,False,None,a,8,11,0.0,433,173,0,3729,113,2450,172,0.0,0.0,Welch,0
0,0,75,None,None,2,80801,None,,0,0,0,0,22.7,287,150,None,,0,3,1.6,1.6,3,Idrissa,1.6,226,97,5,0,9.0,326,144,611,False,66.4,273,119,538,,None,50,185,106,0,0,None,0,,80801.jpg,1.7,301,130,0,0,Gueye,0.1,470,184,False,None,a,8,11,2.0,359,172,12,8925,261,5600,354,0.3,2.4,Gueye,3
0,0,0,None,None,0,11974,None,,0,0,0,0,0.0,445,22,None,,0,1,0.0,0.0,0,Eldin,0.0,409,34,0,0,0.0,463,37,627,False,0.0,462,37,0,,None,40,558,32,0,0,None,0,,11974.jpg,0.0,473,38,0,0,Jakupovic,0.0,592,63,False,None,a,8,11,0.0,394,13,0,1371,31,690,85,0.0,0.0,Jakupović,0
0,0,0,None,None,0,232829,None,,0,0,0,0,0.0,468,183,None,,0,2,0.0,0.0,0,Kyle,0.0,434,163,0,0,0.0,485,188,637,False,0.0,484,190,0,,None,40,585,190,0,0,None,0,,232829.jpg,0.0,496,188,0,0,John,0.0,564,206,False,None,a,8,11,0.0,418,164,0,1665,144,713,153,0.0,0.0,John,0
0,3,197,None,None,1,80201,None,,0,0,0,0,10.0,329,4,None,,0,1,3.8,3.8,2,Bernd,3.8,60,9,20,0,35.2,130,4,2,False,341.2,11,4,900,,None,45,326,17,0,0,None,0,,80201.jpg,3.0,141,21,0,44,Leno,1.6,137,22,False,None,a,9,54,0.0,530,48,30,111917,1493,112198,2620,0.8,6.7,Leno,0
0,0,12,100,100,0,61933,None,,-1,1,-2,2,0.0,506,207,None,,0,2,0.4,0.4,1,Shane,0.4,324,110,2,0,0.0,521,211,105,False,0.2,430,163,4,,2022-08-30T15:30:06.538527Z,43,492,137,0,0,None,0,,61933.jpg,1.0,359,132,0,0,Duffy,0.1,388,143,False,None,a,9,54,0.0,462,192,4,3688,53,18018,198,0.1,0.9,Duffy,0
0,0,50,None,None,0,76357,4,,0,0,-3,3,54.5,192,118,None,,0,3,1.0,1.0,1,Tom,1.0,272,123,4,0,14.5,282,130,200,False,32.2,328,141,214,,None,47,290,180,0,0,None,0,,76357.jpg,1.0,397,179,0,0,Cairney,0.0,502,197,False,None,a,9,54,57.0,192,117,12,2923,53,6756,113,0.2,2.6,Cairney,0
0,2,193,None,None,2,82514,None,,0,0,0,0,14.5,312,110,None,,0,2,2.0,2.0,1,Tim,2.0,186,67,22,0,24.0,215,61,201,False,218.2,62,16,1077,,None,45,328,65,0,0,None,0,,82514.jpg,1.9,268,101,0,0,Ream,0.1,382,142,False,None,a,9,54,6.0,336,122,23,18297,409,18042,394,0.4,5.1,Ream,1
0,0,0,0,0,0,83543,None,,0,0,-3,3,0.0,598,250,None,,0,3,0.0,0.0,0,Anthony,0.0,584,236,0,0,0.0,605,248,202,False,0.0,604,248,0,Season-long loan to Volos,2022-10-16T09:45:22.807012Z,47,292,181,0,0,None,0,,83543.jpg,0.0,610,254,0,0,Knockaert,0.0,560,229,False,None,u,9,54,0.0,585,242,0,1181,0,4561,79,0.0,0.0,Knockaert,0
0,0,-1,100,100,0,89085,None,,0,0,-1,1,0.3,398,188,None,,0,3,-0.4,-0.4,0,Nathaniel,-0.4,647,278,4,0,2.2,383,172,203,False,4.2,399,175,10,,2022-10-01T18:00:06.915412Z,44,426,231,0,0,None,0,,89085.jpg,0.0,542,211,1,0,Chalobah,0.1,434,163,False,None,a,9,54,17.0,301,152,0,9090,101,15737,172,-0.1,0.0,Chalobah,0
4,0,92,100,100,2,92259,None,,0,0,-1,1,140.2,82,64,4,,0,3,3.6,3.6,1,Neeskens,3.6,77,31,9,0,34.0,136,84,204,False,99.6,217,94,645,,2022-08-20T23:30:05.629758Z,54,124,68,0,0,3,0,,92259.jpg,2.9,155,58,0,0,Kebano,0.1,444,168,False,None,a,9,54,98.0,131,81,32,10938,151,13152,335,0.7,5.9,Kebano,0
1,2,153,100,100,2,96994,None,,0,0,0,0,134.3,89,67,None,,0,3,4.2,4.2,8,Bobby,4.2,49,21,21,3,61.1,44,32,205,False,212.2,70,29,1050,,2022-08-14T00:00:05.826704Z,55,109,57,0,0,None,0,,96994.jpg,3.5,98,41,0,0,De Cordova-Reid,0.2,343,124,False,None,a,9,54,265.0,36,22,42,35198,1131,25797,943,0.8,7.6,De Cordova-Reid,4
0,0,0,0,0,0,101105,None,,0,0,-1,1,0.0,524,216,None,,0,2,0.0,0.0,0,Joe,0.0,500,204,0,0,0.0,534,216,206,False,0.0,531,216,0,Season-long loan to Nice,2022-09-02T10:50:11.726859Z,44,427,107,0,0,None,0,,101105.jpg,0.0,543,215,0,0,Bryan,0.0,590,217,False,None,u,9,54,0.0,493,209,0,485,0,2640,25,0.0,0.0,Bryan,0
0,0,0,0,0,0,102884,None,,0,0,0,0,0.0,451,28,None,,0,1,0.0,0.0,0,Paulo,0.0,415,40,0,0,0.0,468,42,207,False,0.0,467,42,0,Season-long loan to Girona,2022-09-02T10:43:49.391716Z,40,565,38,0,0,None,0,,102884.jpg,0.0,478,43,0,0,Gazzaniga Farias,2.2,118,20,False,None,u,9,54,0.0,400,19,0,17125,0,322015,4623,0.0,0.0,Gazzaniga,0
0,0,0,0,0,0,109434,None,,0,0,-1,1,0.0,428,162,None,,1,2,0.0,0.0,0,Terence,0.0,392,140,0,0,0.0,446,167,208,False,0.0,445,169,0,Season-long loan to Le Havre,2022-09-02T11:01:39.541124Z,39,627,216,0,0,None,0,,109434.jpg,0.0,456,166,0,0,Kongolo,0.3,311,111,False,None,u,9,54,0.0,377,142,0,16604,0,48538,490,0.0,0.0,Kongolo,0
0,0,143,None,None,1,109646,None,,0,0,0,0,20.2,293,98,None,,0,2,0.4,0.4,1,Tosin,0.4,334,116,20,1,26.8,196,54,209,False,208.4,73,22,900,,None,45,335,69,0,0,None,0,,109646.jpg,2.1,245,92,0,0,Adarabioyo,0.2,365,132,False,None,a,9,54,39.0,237,63,21,27097,99,22728,728,0.1,4.7,Tosin,0
0,8,222,100,100,2,128389,None,,0,0,3,-3,119.0,111,11,3,,1,4,3.8,3.8,6,Aleksandar,3.8,69,10,17,9,113.3,4,4,210,False,367.8,4,3,929,,2022-10-01T18:00:06.927164Z,68,44,20,0,1,1,0,,128389.jpg,5.5,19,7,0,0,Mitrović,26.3,11,4,False,None,a,9,54,645.0,4,4,60,3956363,121158,2434562,24002,0.6,8.8,Mitrović,3
1,6,158,None,None,2,153366,5,,0,0,0,0,205.1,39,32,None,,2,3,3.8,3.8,6,Harrison,3.8,61,25,21,2,51.1,69,48,211,False,196.2,83,36,997,,None,45,340,193,0,0,None,0,,153366.jpg,3.3,112,45,0,0,Reed,1.3,155,54,False,None,a,9,54,109.0,123,76,40,238312,6043,166530,4096,0.8,8.9,Reed,4
0,0,13,100,100,0,153682,3,,0,0,-3,3,6.2,340,160,2,,0,3,1.0,1.0,2,Harry,1.0,278,127,2,0,4.5,355,156,212,False,2.6,410,182,108,,2022-07-31T21:30:04.907720Z,57,85,42,0,0,2,0,,153682.jpg,1.2,344,154,0,0,Wilson,0.0,507,202,False,None,a,9,54,36.0,250,133,5,2847,302,10697,248,0.2,0.9,Wilson,0
0,0,33,None,None,1,155529,None,,0,0,-1,1,0.0,528,54,None,,0,1,0.0,0.0,0,Marek,0.0,505,64,2,0,1.9,387,24,213,False,19.0,348,24,180,,None,44,435,25,0,0,None,0,,155529.jpg,3.5,91,14,0,2,Rodák,0.2,359,46,False,None,a,9,54,0.0,498,45,7,12610,96,18810,264,0.0,1.6,Rodák,0
0,0,0,0,0,0,166324,None,,0,0,-2,2,0.0,606,255,None,,0,3,0.0,0.0,0,Ivan,0.0,596,245,0,0,0.0,612,254,214,False,0.0,610,253,0,Season-long loan to Alanyaspor,2022-09-08T07:17:06.033426Z,48,267,164,0,0,None,0,,166324.jpg,0.0,615,258,0,0,Neves Abreu Cavaleiro,0.0,543,217,False,None,u,9,54,0.0,597,251,0,2084,0,8432,54,0.0,0.0,Cavaleiro,0
3,0,101,0,0,1,167074,None,,-1,1,-1,1,63.2,179,42,None,,0,2,0.0,0.0,0,Kenny,0.0,508,207,10,0,27.5,188,49,215,False,188.6,87,27,604,Muscle injury - Unknown return date,2022-10-01T18:30:06.829818Z,44,438,113,0,0,None,0,,167074.jpg,2.7,176,65,0,0,Tete,0.3,319,112,False,None,i,9,54,23.0,281,87,19,63433,16,67007,1251,0.0,4.3,Tete,4
0,0,1,None,None,0,168765,None,,0,0,-2,2,0.6,390,184,None,,0,3,0.2,0.2,0,Josh,0.2,352,160,1,0,0.3,418,186,216,False,2.0,415,186,13,,None,43,509,266,0,0,None,0,,168765.jpg,1.0,365,160,0,0,Onomah,0.1,410,149,False,None,a,9,54,0.0,475,181,1,12898,450,11306,631,0.0,0.2,Onomah,0
0,0,136,100,100,2,169528,None,,0,0,-1,1,109.3,119,26,None,,0,2,1.6,1.6,0,Antonee,1.6,220,79,14,0,29.2,173,40,217,False,167.2,117,34,838,,2022-09-03T18:00:06.609846Z,44,440,115,0,0,None,0,,169528.jpg,1.8,283,103,0,0,Robinson,0.1,397,146,False,None,a,9,54,15.0,308,104,18,12532,289,16367,265,0.4,4.1,Robinson,3
0,0,0,0,0,0,244042,None,,0,0,-1,1,0.0,642,68,None,,0,4,0.0,0.0,0,Rodrigo,0.0,636,66,0,0,0.0,643,68,218,False,0.0,643,68,0,Joined Middlesbrough on loan - Expected back 01 Jul,2022-08-23T08:30:05.885616Z,54,137,46,0,0,None,0,,244042.jpg,0.0,642,68,0,0,Muniz Carvalho,0.0,526,68,False,None,u,9,54,0.0,642,68,0,3387,0,14199,31,0.0,0.0,Muniz,0
1,0,22,0,0,0,490146,None,,0,0,0,0,12.8,317,46,None,,0,4,0.0,0.0,0,Jay,0.0,570,61,2,0,6.7,341,48,219,False,8.4,379,47,85,Season-long loan to Exeter City,2022-09-06T08:42:08.988182Z,45,401,67,0,0,None,0,,490146.jpg,2.3,223,30,0,0,Stansfield,1.1,171,26,False,None,u,9,54,46.0,215,43,7,324797,0,377620,3567,0.0,1.6,Stansfield,0
0,2,138,100,100,2,154296,None,,0,0,0,0,23.2,284,147,None,,0,3,1.8,1.8,2,João,1.8,208,88,18,2,38.2,113,73,220,False,209.2,72,30,981,,2022-09-17T09:00:06.233478Z,50,191,110,0,0,None,0,,154296.jpg,2.8,165,62,0,0,Palhinha Gonçalves,0.3,309,110,False,None,a,9,54,149.0,88,56,31,41213,388,38251,1217,0.4,6.2,Palhinha,5
0,0,53,100,0,1,200617,None,,0,0,0,0,62.0,180,113,None,,0,3,1.2,0.0,0,Daniel,1.2,262,118,12,0,19.7,238,117,231,False,36.8,315,135,454,,2022-10-19T08:00:07.484675Z,60,67,34,0,0,None,0,,200617.jpg,1.4,327,146,0,0,James,0.1,393,143,False,None,a,9,54,101.0,128,79,14,21368,158,21722,686,0.2,2.3,James,0
5,6,157,100,100,2,156689,1,,0,0,1,-1,412.9,3,2,1,,1,3,5.2,5.2,10,Andreas,5.2,26,13,19,1,77.9,22,14,346,False,187.8,88,38,988,,2022-08-14T00:00:05.954103Z,46,310,188,0,0,None,0,,156689.jpg,4.2,54,27,0,0,Hoelgebaum Pereira,25.4,13,5,False,None,a,9,54,177.0,63,39,50,1739437,47179,1288415,23233,1.1,10.9,Andreas,2
0,2,69,None,None,1,219924,None,,0,0,-2,2,5.9,342,125,None,,1,2,3.2,3.2,0,Issa,3.2,89,25,6,1,12.6,297,100,470,False,86.8,242,89,326,,None,43,520,155,0,0,None,0,,219924.jpg,3.4,101,32,0,0,Diop,0.2,349,125,False,None,a,9,54,33.0,258,73,17,13442,820,12931,763,0.7,4.0,Diop,1
0,0,3,0,0,0,432931,None,,0,0,-1,1,0.3,399,189,None,,0,3,0.0,0.0,0,Tyrese,0.0,519,195,0,0,0.1,428,191,521,False,1.0,423,189,1,Season-long loan to HNK Gorica,2022-09-06T08:40:03.628918Z,44,467,246,0,0,None,0,,432931.jpg,1.0,385,170,0,0,Francois,0.0,580,237,False,None,u,9,54,0.0,511,199,1,1528,0,3445,25,0.0,0.2,Francois,0
1,0,36,None,None,0,120721,None,,0,0,-1,1,37.4,232,65,None,,0,2,0.0,0.0,0,Kevin,0.0,503,205,6,0,7.7,332,120,532,False,39.2,312,122,131,,None,44,432,110,0,0,None,0,,120721.jpg,1.2,339,120,0,0,Mbabu,0.2,370,136,False,None,a,9,54,0.0,496,210,6,9266,123,17372,362,0.0,1.4,Mbabu,1
0,0,2,None,None,0,515024,None,,0,0,-1,1,0.3,400,190,None,,0,3,0.2,0.2,0,Luke,0.2,362,163,0,0,0.0,557,216,546,False,0.0,554,215,3,,None,44,484,257,0,0,None,0,,515024.jpg,1.0,388,172,0,0,Harris,0.0,503,198,False,None,a,9,54,0.0,524,208,1,4569,47,5849,115,0.0,0.2,Harris,0
0,0,1,0,0,0,235674,None,,0,0,-1,1,0.3,404,194,None,,0,3,0.0,0.0,0,Manor,0.0,608,254,1,0,0.3,421,188,562,False,2.2,414,185,24,Knee injury - Unknown return date,2022-08-11T14:00:05.714464Z,49,243,146,0,0,None,0,,235674.jpg,1.0,411,191,0,0,Solomon,0.0,624,260,False,None,i,9,54,0.0,614,261,1,1140,5,1352,5,0.0,0.2,Solomon,0
0,0,0,None,None,0,247664,None,,0,0,0,0,0.0,568,56,None,,0,4,0.0,0.0,0,Terry,0.0,551,53,0,0,0.0,576,58,591,False,0.0,573,56,0,,None,45,373,59,0,0,None,0,,247664.jpg,0.0,583,58,0,0,Ablade,0.1,386,57,False,None,a,9,54,0.0,552,58,0,20379,412,14885,532,0.0,0.0,Ablade,0
