name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Jonathan Panzo,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,389,0.00000,0.00000,0.00000,0.00000,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,8,0,0,0,0,3,0,1565,0,1,1,0.0,0,-195,0,195,40,False,0,3
Romain Perraud,DEF,Southampton,0.0,0,0,0,0,0.0,417,0.00000,0.00000,0.00000,0.00000,26,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,10,0,0,0,0,3,0,4022,0,2,1,0.0,0,-972,37,1009,45,False,0,3
Kristoffer Klaesson,GK,Leeds,-1.0,0,0,0,0,0.0,236,0.00000,0.00000,0.00000,0.00000,25,0,0,0.0,0.0,2022-08-21T13:00:00Z,0,6,0,0,0,0,3,0,43481,0,0,3,0.0,0,-1692,872,2564,40,True,0,3
Harrison Reed,MID,Fulham,1.5,0,0,5,0,6.8,211,0.00000,0.00000,0.00000,0.00000,24,2,0,2.1,0.8,2022-08-20T14:00:00Z,90,4,0,0,0,0,3,0,111207,0,2,3,13.0,2,35146,54254,19108,45,True,0,3
Fábio Freitas Gouveia Carvalho,MID,Liverpool,2.5,1,0,12,0,1.2,296,0.00000,0.00000,0.00000,0.00000,27,0,0,4.5,4.8,2022-08-22T19:00:00Z,17,14,0,0,0,0,3,0,23232,0,1,2,39.0,4,-2159,2780,4939,55,False,0,3
Clément Lenglet,DEF,Spurs,0.8,0,0,0,0,0.0,513,0.00000,0.00000,0.00000,0.00000,29,0,0,0.0,0.0,2022-08-20T11:30:00Z,0,20,0,0,0,0,3,0,27701,0,0,1,0.0,0,-10304,919,11223,49,True,0,3
Alexis Mac Allister,MID,Brighton,4.3,0,3,36,1,6.6,116,0.00000,0.00000,0.00000,0.00000,30,0,1,6.9,44.2,2022-08-21T13:00:00Z,90,19,0,0,0,0,3,0,16833,0,2,0,18.0,11,-1164,1931,3095,55,False,0,3
Eberechi Eze,MID,Crystal Palace,3.7,0,1,29,0,45.7,169,0.00000,0.00000,0.00000,0.00000,22,1,0,8.8,15.8,2022-08-20T14:00:00Z,90,2,0,0,0,0,3,0,155641,0,1,3,26.0,3,52839,69311,16472,55,True,0,3
Anthony Elanga,MID,Man Utd,1.5,1,0,10,0,11.1,344,0.00000,0.00000,0.00000,0.00000,27,0,0,3.4,16.6,2022-08-22T19:00:00Z,45,12,0,0,0,0,3,0,62160,0,1,2,6.0,4,-15361,3737,19098,49,True,0,3
Luis Díaz,MID,Liverpool,4.8,0,0,-4,0,4.3,293,0.00000,0.00000,0.00000,0.00000,27,2,0,5.4,2.8,2022-08-22T19:00:00Z,90,14,0,0,0,0,3,0,2044299,0,1,2,47.0,2,188810,334802,145992,80,False,0,3
Bobby De Cordova-Reid,MID,Fulham,2.6,0,1,24,0,22.4,205,0.00000,0.00000,0.00000,0.00000,24,2,1,10.5,37.6,2022-08-20T14:00:00Z,90,4,0,0,0,0,3,0,5503,0,2,3,45.0,8,-1474,384,1858,55,True,0,3
Alex Telles,DEF,Man Utd,0.0,0,0,0,0,0.0,334,0.00000,0.00000,0.00000,0.00000,27,0,0,0.0,0.0,2022-08-22T19:00:00Z,0,12,0,0,0,0,3,0,3560,0,1,2,0.0,0,-1223,0,1223,50,True,0,3
Sergio Gómez,DEF,Man City,2.9,0,0,0,0,0.0,587,0.00000,0.00000,0.00000,0.00000,28,0,0,0.0,0.0,2022-08-21T15:30:00Z,0,15,0,0,0,0,3,0,1658,0,3,3,0.0,0,1133,1546,413,45,False,0,3
Bruno Guimarães Rodriguez Moura,MID,Newcastle,1.3,0,0,5,0,12.5,374,0.00000,0.00000,0.00000,0.00000,28,3,0,3.1,18.2,2022-08-21T15:30:00Z,90,13,0,0,0,0,3,0,748155,0,3,3,0.0,1,-163478,30163,193641,59,True,1,3
Gabriel dos Santos Magalhães,DEF,Arsenal,6.0,0,1,29,1,1.5,16,0.00000,0.00000,0.00000,0.00000,21,0,0,2.5,19.8,2022-08-20T16:30:00Z,90,3,0,0,0,0,3,0,754827,0,3,0,4.0,7,-29099,68563,97662,50,False,0,3
Emerson Palmieri dos Santos,DEF,Chelsea,1.0,0,0,0,0,0.0,545,0.00000,0.00000,0.00000,0.00000,25,0,0,0.0,0.0,2022-08-21T13:00:00Z,0,11,0,0,0,0,3,0,44500,0,0,3,0.0,0,-960,5904,6864,40,False,0,3
Martin Ødegaard,MID,Arsenal,8.0,0,3,47,1,10.0,7,0.00000,0.00000,0.00000,0.00000,21,0,2,12.0,67.8,2022-08-20T16:30:00Z,73,3,0,0,0,0,3,0,1025266,0,3,0,42.0,16,-188934,67382,256316,64,False,0,3
João Filipe Iria Santos Moutinho,MID,Wolves,-0.2,0,0,13,0,51.8,503,0.00000,0.00000,0.00000,0.00000,29,0,0,6.3,10.8,2022-08-20T11:30:00Z,57,18,0,0,0,0,3,0,67449,0,0,1,0.0,1,-43339,298,43637,49,False,0,3
Ethan Pinnock,DEF,Brentford,0.0,0,0,0,0,0.0,92,0.00000,0.00000,0.00000,0.00000,24,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,9,0,0,0,0,3,0,1815,0,2,3,0.0,0,-411,35,446,44,False,0,3
Facundo Pellistri Rebollo,MID,Man Utd,0.0,0,0,0,0,0.0,347,0.00000,0.00000,0.00000,0.00000,27,0,0,0.0,0.0,2022-08-22T19:00:00Z,0,12,0,0,0,0,3,0,3972,0,1,2,0.0,0,-762,259,1021,45,True,0,3
Reiss Nelson,MID,Arsenal,0.0,0,0,0,0,0.0,23,0.00000,0.00000,0.00000,0.00000,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,3,0,0,0,0,3,0,2113,0,3,0,0.0,0,-1010,33,1043,49,False,0,3
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,1.0,0,0,6,0,36.9,579,0.00000,0.00000,0.00000,0.00000,29,1,0,8.3,5.4,2022-08-20T11:30:00Z,80,18,0,0,0,0,3,0,12696,0,0,1,41.0,2,3524,6853,3329,60,False,0,3
Vicente Guaita,GK,Crystal Palace,2.0,0,0,16,0,0.0,152,0.00000,0.00000,0.00000,0.00000,22,1,0,2.9,29.4,2022-08-20T14:00:00Z,90,2,0,0,0,0,3,4,139859,0,1,3,0.0,3,3467,13727,10260,45,True,0,3
James Justin,DEF,Leicester,1.7,0,0,15,0,2.9,268,0.00000,0.00000,0.00000,0.00000,26,2,0,1.4,11.0,2022-08-20T14:00:00Z,90,17,0,0,0,0,3,0,124483,0,2,1,0.0,1,-2921,10306,13227,45,True,0,3
Çaglar Söyüncü,DEF,Leicester,0.0,0,0,0,0,0.0,267,0.00000,0.00000,0.00000,0.00000,26,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,17,0,0,0,0,3,0,42109,0,2,1,0.0,0,-6725,1873,8598,44,True,0,3
Hugo Lloris,GK,Spurs,4.5,0,2,31,1,0.0,425,0.00000,0.00000,0.00000,0.00000,29,0,0,2.0,19.8,2022-08-20T11:30:00Z,90,20,0,0,0,0,3,3,405835,0,0,1,0.0,9,-12667,26413,39080,55,True,0,3
Nick Pope,GK,Newcastle,5.3,0,0,23,0,0.0,376,0.00000,0.00000,0.00000,0.00000,28,3,0,4.6,45.8,2022-08-21T15:30:00Z,90,13,0,0,0,0,3,7,471486,0,3,3,0.0,3,27862,67945,40083,50,True,0,3
Oliver Skipp,MID,Spurs,0.0,0,0,0,0,0.0,441,0.00000,0.00000,0.00000,0.00000,29,0,0,0.0,0.0,2022-08-20T11:30:00Z,0,20,0,0,0,0,3,0,9446,0,0,1,0.0,0,-1454,332,1786,45,True,0,3
Ryan Sessegnon,DEF,Spurs,3.5,0,0,4,0,0.1,436,0.00000,0.00000,0.00000,0.00000,29,0,0,0.2,0.2,2022-08-20T11:30:00Z,14,20,0,0,0,0,3,0,219677,0,0,1,2.0,1,42700,77634,34934,45,True,0,3
Ashley Young,DEF,Aston Villa,0.0,0,0,0,0,0.0,538,0.00000,0.00000,0.00000,0.00000,22,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,7,0,0,0,0,3,0,12602,0,1,3,0.0,0,-1321,930,2251,45,False,0,3
Jeremy Sarmiento Morante,MID,Brighton,0.0,0,0,0,0,0.0,119,0.00000,0.00000,0.00000,0.00000,30,0,0,0.0,0.0,2022-08-21T13:00:00Z,0,19,0,0,0,0,3,0,9370,0,2,0,0.0,0,-345,1126,1471,45,False,0,3
Philip Billing,MID,Bournemouth,0.7,0,0,7,0,0.5,70,0.00000,0.00000,0.00000,0.00000,21,3,0,1.4,13.2,2022-08-20T16:30:00Z,64,1,0,0,0,0,3,0,11771,0,3,0,0.0,2,-2540,358,2898,54,True,0,3
Nathan Redmond,MID,Southampton,-0.3,0,0,0,0,0.0,403,0.00000,0.00000,0.00000,0.00000,39,0,0,0.0,0.0,2022-08-27T11:30:00Z,0,14,0,0,0,0,4,0,5352,0,1,0,0.0,0,-800,145,945,54,True,0,4
Junior Stanislas,MID,Bournemouth,0.0,0,0,0,0,0.0,58,0.00000,0.00000,0.00000,0.00000,36,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,12,0,0,0,0,4,0,5341,0,0,9,0.0,0,-2093,103,2196,49,False,0,4
Armando Broja,FWD,Chelsea,1.0,0,0,0,0,0.0,150,0.00000,0.00000,0.00000,0.00000,35,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,10,0,0,0,0,4,0,75964,0,1,2,0.0,0,-23103,1092,24195,54,True,0,4
Fabian Schär,DEF,Newcastle,5.2,0,0,11,0,31.1,366,0.00000,0.00000,0.00000,0.00000,40,1,0,5.5,13.2,2022-08-28T13:00:00Z,90,20,0,0,0,0,4,0,830397,0,1,1,11.0,1,86674,164452,77778,47,False,1,4
Jonny Evans,DEF,Leicester,0.3,0,0,17,0,1.0,249,0.00000,0.00000,0.00000,0.00000,35,2,0,1.6,12.8,2022-08-27T14:00:00Z,90,6,0,0,0,0,4,0,28748,0,1,2,2.0,1,-2483,1088,3571,45,False,0,4
Brennan Johnson,FWD,Nott'm Forest,2.2,0,0,5,0,3.3,394,0.00000,0.00000,0.00000,0.00000,38,2,0,3.1,1.6,2022-08-28T15:30:00Z,90,18,0,0,0,0,4,0,164821,0,2,0,26.0,1,12784,31958,19174,59,True,1,4
Cheick Doucouré,MID,Crystal Palace,1.0,0,0,9,0,0.6,514,0.00000,0.00000,0.00000,0.00000,37,4,0,2.5,17.0,2022-08-27T14:00:00Z,90,13,0,0,0,0,4,0,12952,0,2,4,7.0,2,-1725,921,2646,50,False,0,4
Oliver Hammond,MID,Nott'm Forest,-1.0,0,0,0,0,0.0,553,0.00000,0.00000,0.00000,0.00000,38,0,0,0.0,0.0,2022-08-28T15:30:00Z,0,18,0,0,0,0,4,0,3942,0,2,0,0.0,0,-475,170,645,45,True,0,4
Luke Cundle,MID,Wolves,0.0,0,0,0,0,0.0,485,0.00000,0.00000,0.00000,0.00000,40,0,0,0.0,0.0,2022-08-28T13:00:00Z,0,15,0,0,0,0,4,0,40408,0,1,1,0.0,0,292,6015,5723,44,True,0,4
Fin Stevens,DEF,Brentford,0.0,0,0,0,0,0.0,540,0.00000,0.00000,0.00000,0.00000,33,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,8,0,0,0,0,4,0,30275,0,1,1,0.0,0,-744,2485,3229,40,True,0,4
Brandon Austin,GK,Spurs,1.0,0,0,0,0,0.0,451,0.00000,0.00000,0.00000,0.00000,38,0,0,0.0,0.0,2022-08-28T15:30:00Z,0,16,0,0,0,0,4,0,33341,0,2,0,0.0,0,-1083,810,1893,40,False,0,4
Luka Milivojevic,MID,Crystal Palace,-0.2,0,0,0,0,0.0,158,0.00000,0.00000,0.00000,0.00000,37,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,13,0,0,0,0,4,0,59431,0,2,4,0.0,0,-6715,2622,9337,45,False,0,4
Wesley Fofana,DEF,Leicester,-0.5,0,0,0,0,0.0,272,0.00000,0.00000,0.00000,0.00000,35,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,6,0,0,0,0,4,0,139943,0,1,2,0.0,0,-18981,9312,28293,44,False,0,4
Gianluca Scamacca,FWD,West Ham,1.2,0,0,8,1,12.3,529,0.00000,0.00000,0.00000,0.00000,32,0,0,3.1,9.4,2022-08-28T13:00:00Z,64,2,0,0,0,0,4,0,74541,0,1,0,9.0,2,-15044,5727,20771,69,False,0,4
Alisson Ramses Becker,GK,Liverpool,4.0,0,0,24,1,0.0,281,0.00000,0.00000,0.00000,0.00000,36,0,0,1.6,16.2,2022-08-27T14:00:00Z,90,3,0,0,0,0,4,2,1568834,0,0,9,0.0,6,-80378,52421,132799,55,True,0,4
Che Adams,FWD,Southampton,3.5,0,0,6,0,12.0,411,0.00000,0.00000,0.00000,0.00000,39,1,0,7.9,2.6,2022-08-27T11:30:00Z,90,14,0,0,0,0,4,0,97472,0,1,0,64.0,2,34038,44314,10276,64,True,0,4
Sam Greenwood,FWD,Leeds,0.0,0,0,0,0,0.0,237,0.00000,0.00000,0.00000,0.00000,34,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,5,0,0,0,0,4,0,1847954,0,0,1,0.0,0,-125397,67068,192465,45,False,0,4
Nathaniel Chalobah,MID,Fulham,-0.8,0,0,1,0,0.3,203,0.00000,0.00000,0.00000,0.00000,31,0,0,2.0,2.2,2022-08-27T16:30:00Z,2,1,0,0,0,0,4,0,13175,0,1,2,17.0,1,-1289,951,2240,45,False,0,4
Nathaniel Phillips,DEF,Liverpool,2.0,0,0,0,0,0.0,501,0.00000,0.00000,0.00000,0.00000,36,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,3,0,0,0,0,4,0,48328,0,0,9,0.0,0,2188,9908,7720,40,True,0,4
Loïc Mbe Soh,DEF,Nott'm Forest,-1.0,0,0,0,0,0.0,393,0.00000,0.00000,0.00000,0.00000,38,0,0,0.0,0.0,2022-08-28T15:30:00Z,0,18,0,0,0,0,4,0,3810,0,2,0,0.0,0,-411,81,492,44,True,0,4
Jason Steele,GK,Brighton,0.5,0,0,0,0,0.0,102,0.00000,0.00000,0.00000,0.00000,34,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,11,0,0,0,0,4,0,86244,0,0,1,0.0,0,-956,3485,4441,40,True,0,4
Tosin Adarabioyo,DEF,Fulham,1.2,0,0,11,0,0.2,209,0.00000,0.00000,0.00000,0.00000,31,2,0,2.3,22.6,2022-08-27T16:30:00Z,90,1,0,0,0,0,4,0,8547,0,1,2,0.0,1,-1052,208,1260,45,False,0,4
Kalvin Phillips,MID,Man City,0.9,0,0,0,0,0.0,325,0.00000,0.00000,0.00000,0.00000,37,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,7,0,0,0,0,4,0,24868,0,2,4,0.0,0,-4011,1167,5178,49,True,0,4
Carlos Ribeiro Dias,MID,Nott'm Forest,-0.8,0,0,0,0,0.0,383,0.00000,0.00000,0.00000,0.00000,38,0,0,0.0,0.0,2022-08-28T15:30:00Z,0,18,0,0,0,0,4,0,40560,0,2,0,0.0,0,-1351,6785,8136,44,True,0,4
Marek Rodák,GK,Fulham,0.8,0,0,0,0,0.0,213,0.00000,0.00000,0.00000,0.00000,31,0,0,0.0,0.0,2022-08-27T16:30:00Z,0,1,0,0,0,0,4,0,21225,0,1,2,0.0,0,-4240,467,4707,45,False,0,4
Ryan Fraser,MID,Newcastle,0.4,0,0,7,0,29.4,359,0.00000,0.00000,0.00000,0.00000,40,0,0,4.0,8.6,2022-08-28T13:00:00Z,25,20,0,0,0,0,4,0,7803,0,1,1,2.0,1,-2608,142,2750,53,False,0,4
Luke Thomas,DEF,Leicester,-0.5,0,0,0,0,0.0,270,0.00000,0.00000,0.00000,0.00000,35,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,6,0,0,0,0,4,0,7940,0,1,2,0.0,0,-902,182,1084,44,False,0,4
Karl Darlow,GK,Newcastle,0.0,0,0,0,0,0.0,353,0.00000,0.00000,0.00000,0.00000,40,0,0,0.0,0.0,2022-08-28T13:00:00Z,0,20,0,0,0,0,4,0,224349,0,1,1,0.0,0,-9425,2002,11427,40,False,0,4
Rodrigo Hernandez,MID,Man City,5.0,1,0,20,0,19.8,315,0.00000,0.00000,0.00000,0.00000,37,2,0,5.4,27.8,2022-08-27T14:00:00Z,90,7,0,0,0,0,4,0,235163,0,2,4,6.0,5,-24511,11846,36357,59,True,0,4
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,1.7,0,0,-1,0,0.7,326,0.00000,0.00000,0.00000,0.00000,39,0,0,0.8,0.0,2022-08-27T11:30:00Z,22,17,0,0,0,0,4,0,339885,0,1,0,8.0,1,-36719,23950,60669,104,False,0,4
Fraser Forster,GK,Spurs,1.0,0,0,0,0,0.0,426,0.00000,0.00000,0.00000,0.00000,38,0,0,0.0,0.0,2022-08-28T15:30:00Z,0,16,0,0,0,0,4,0,504350,0,2,0,0.0,0,-22377,4445,26822,40,False,0,4
Alex Oxlade-Chamberlain,MID,Liverpool,0.0,0,0,0,0,0.0,278,0.00000,0.00000,0.00000,0.00000,36,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,3,0,0,0,0,4,0,780,0,0,9,0.0,0,-96,17,113,49,True,0,4
Jack Grealish,MID,Man City,0.5,0,0,0,0,0.0,305,0.00000,0.00000,0.00000,0.00000,37,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,7,0,0,0,0,4,0,182368,0,2,4,0.0,0,-132641,1634,134275,69,True,0,4
James McAtee,MID,Man City,0.0,0,0,0,0,0.0,317,0.00000,0.00000,0.00000,0.00000,37,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,7,0,0,0,0,4,0,641,0,2,4,0.0,0,-93,0,93,45,True,0,4
Will Smallbone,MID,Southampton,0.0,0,0,0,0,0.0,415,0.00000,0.00000,0.00000,0.00000,39,0,0,0.0,0.0,2022-08-27T11:30:00Z,0,14,0,0,0,0,4,0,1440,0,1,0,0.0,0,-172,0,172,45,True,0,4
Chris Wood,FWD,Newcastle,1.2,0,0,4,0,11.5,354,0.00000,0.00000,0.00000,0.00000,40,1,0,5.6,7.2,2022-08-28T13:00:00Z,64,20,0,0,0,0,4,0,88570,0,1,1,37.0,2,-13889,6065,19954,58,False,0,4
Darren Randolph,GK,West Ham,0.0,0,0,0,0,0.0,571,0.00000,0.00000,0.00000,0.00000,32,0,0,0.0,0.0,2022-08-28T13:00:00Z,0,2,0,0,0,0,4,0,13419,0,1,0,0.0,0,247,1497,1250,40,False,0,4
Leander Dendoncker,MID,Wolves,1.8,0,0,3,0,0.0,479,0.00000,0.00000,0.00000,0.00000,40,0,0,0.0,0.0,2022-08-28T13:00:00Z,1,15,0,0,0,0,4,0,13836,0,1,1,0.0,1,-2481,461,2942,50,True,0,4
Allan Marques Loureiro,MID,Everton,0.0,0,0,0,0,0.0,183,0.00000,0.00000,0.00000,0.00000,33,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,4,0,0,0,0,4,0,9678,0,1,1,0.0,0,-922,594,1516,49,False,0,4
Ibrahima Konaté,DEF,Liverpool,0.0,0,0,0,0,0.0,290,0.00000,0.00000,0.00000,0.00000,36,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,3,0,0,0,0,4,0,25354,0,0,9,0.0,0,-4959,381,5340,48,True,0,4
Aleksandar Mitrović,FWD,Fulham,5.2,0,1,27,0,11.1,210,0.00000,0.00000,0.00000,0.00000,31,2,1,9.1,38.8,2022-08-27T16:30:00Z,90,1,0,0,0,0,4,0,1688549,0,1,2,41.0,7,61232,224766,163534,66,False,0,4
Christian Eriksen,MID,Man Utd,2.7,0,0,6,1,30.7,519,0.00000,0.00000,0.00000,0.00000,39,0,0,6.0,9.6,2022-08-27T11:30:00Z,90,17,0,0,0,0,4,0,303023,0,1,0,20.0,3,-39671,15997,55668,64,False,0,4
Joe Willock,MID,Newcastle,2.5,0,0,5,0,37.8,373,0.00000,0.00000,0.00000,0.00000,40,1,0,6.3,6.8,2022-08-28T13:00:00Z,83,20,0,0,0,0,4,0,47723,0,1,1,18.0,2,-6049,2798,8847,50,False,0,4
Yerson Mosquera Valdelamar,DEF,Wolves,0.0,0,0,0,0,0.0,494,0.00000,0.00000,0.00000,0.00000,40,0,0,0.0,0.0,2022-08-28T13:00:00Z,0,15,0,0,0,0,4,0,77485,0,1,1,0.0,0,-4255,2223,6478,40,True,0,4
Roméo Lavia,MID,Southampton,1.3,0,0,19,0,13.2,321,0.00000,0.00000,0.00000,0.00000,39,1,0,2.8,13.8,2022-08-27T11:30:00Z,90,14,0,0,0,0,4,0,60031,0,1,0,1.0,2,-3269,8282,11551,45,True,0,4
Kristoffer Ajer,DEF,Brentford,0.0,0,0,0,0,0.0,84,0.00000,0.00000,0.00000,0.00000,33,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,8,0,0,0,0,4,0,2023,0,1,1,0.0,0,-194,66,260,45,True,0,4
Emmanuel Dennis,FWD,Nott'm Forest,-0.5,0,0,-2,0,1.0,585,0.00000,0.00000,0.00000,0.00000,38,1,0,1.4,0.0,2022-08-28T15:30:00Z,21,18,0,0,0,0,4,0,15765,0,2,0,14.0,1,414,5806,5392,60,True,0,4
Will Hughes,MID,Crystal Palace,0.0,0,0,4,0,0.3,163,0.00000,0.00000,0.00000,0.00000,37,2,0,0.8,7.6,2022-08-27T14:00:00Z,23,13,0,0,0,0,4,0,3247,0,2,4,0.0,1,-304,118,422,49,False,0,4
Joe Ayodele-Aribo,MID,Southampton,2.5,0,0,8,0,13.4,512,0.00000,0.00000,0.00000,0.00000,39,1,0,6.7,6.8,2022-08-27T11:30:00Z,88,14,0,0,0,0,4,0,64968,0,1,0,47.0,2,-10493,3665,14158,55,True,0,4
Orel Mangala,MID,Nott'm Forest,0.2,0,0,0,0,0.0,536,0.00000,0.00000,0.00000,0.00000,38,0,0,0.0,0.0,2022-08-28T15:30:00Z,0,18,0,0,0,0,4,0,4199,0,2,0,0.0,0,-575,267,842,50,True,0,4
Luke Plange,FWD,Crystal Palace,0.0,0,0,0,0,0.0,496,0.00000,0.00000,0.00000,0.00000,37,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,13,0,0,0,0,4,0,115719,0,2,4,0.0,0,-13454,4325,17779,45,False,0,4
Cristian Romero,DEF,Spurs,0.0,0,0,0,0,0.0,443,0.00000,0.00000,0.00000,0.00000,38,0,0,0.0,0.0,2022-08-28T15:30:00Z,0,16,0,0,0,0,4,0,135434,0,2,0,0.0,0,-59274,1171,60445,49,False,0,4
Jack Harrison,MID,Leeds,6.0,0,0,7,0,11.9,233,0.00000,0.00000,0.00000,0.00000,34,1,0,3.8,8.2,2022-08-27T14:00:00Z,73,5,0,0,0,0,4,0,373863,0,0,1,18.0,2,199491,235964,36473,60,False,0,4
Maxwel Cornet,MID,West Ham,0.7,0,0,0,0,0.0,575,0.00000,0.00000,0.00000,0.00000,32,0,0,0.0,0.0,2022-08-28T13:00:00Z,0,2,0,0,0,0,4,0,7938,0,1,0,0.0,0,-1991,1194,3185,60,False,0,4
Luis Sinisterra Lucumí,MID,Leeds,0.3,0,0,-2,0,1.0,508,0.00000,0.00000,0.00000,0.00000,34,1,0,0.7,0.0,2022-08-27T14:00:00Z,31,5,0,0,0,0,4,0,14768,0,0,1,7.0,1,-1123,1569,2692,65,False,0,4
Nathaniel Clyne,DEF,Crystal Palace,-0.2,0,0,6,0,0.3,157,0.00000,0.00000,0.00000,0.00000,37,3,0,0.2,2.0,2022-08-27T14:00:00Z,73,13,0,0,0,0,4,0,16727,0,2,4,0.0,1,-2642,903,3545,45,False,0,4
Stuart Armstrong,MID,Southampton,0.7,0,0,7,0,15.1,405,0.00000,0.00000,0.00000,0.00000,39,0,0,2.6,11.0,2022-08-27T11:30:00Z,27,14,0,0,0,0,4,0,9160,0,1,0,0.0,1,-1346,580,1926,49,True,0,4
Oriol Romeu Vidal,MID,Southampton,0.0,0,0,0,0,0.0,402,0.00000,0.00000,0.00000,0.00000,39,0,0,0.0,0.0,2022-08-27T11:30:00Z,0,14,0,0,0,0,4,0,8247,0,1,0,0.0,0,-1283,174,1457,49,True,0,4
Tyler Roberts,MID,Leeds,0.0,0,0,0,0,0.0,229,0.00000,0.00000,0.00000,0.00000,34,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,5,0,0,0,0,4,0,77,0,0,1,0.0,0,-5,0,5,50,False,0,4
Harrison Ashby,DEF,West Ham,0.0,0,0,0,0,0.0,555,0.00000,0.00000,0.00000,0.00000,32,0,0,0.0,0.0,2022-08-28T13:00:00Z,0,2,0,0,0,0,4,0,34212,0,1,0,0.0,0,-861,3248,4109,40,False,0,4
Lewis Brunt,DEF,Leicester,-0.5,0,0,0,0,0.0,273,0.00000,0.00000,0.00000,0.00000,35,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,6,0,0,0,0,4,0,29576,0,1,2,0.0,0,-1743,1184,2927,40,False,0,4
Matt Ritchie,DEF,Newcastle,0.2,0,0,3,0,0.0,350,0.00000,0.00000,0.00000,0.00000,40,0,0,0.0,0.0,2022-08-28T13:00:00Z,1,20,0,0,0,0,4,0,8066,0,1,1,0.0,1,-815,245,1060,44,False,0,4
Jannik Vestergaard,DEF,Leicester,-0.5,0,0,0,0,0.0,253,0.00000,0.00000,0.00000,0.00000,35,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,6,0,0,0,0,4,0,751160,0,1,2,0.0,0,-58105,24530,82635,40,False,0,4
Enock Mwepu,MID,Brighton,1.5,0,0,2,0,0.3,118,0.00000,0.00000,0.00000,0.00000,34,0,0,0.0,0.0,2022-08-27T14:00:00Z,20,11,0,0,0,0,4,0,9636,0,0,1,0.0,1,-1402,538,1940,54,True,0,4
Trevoh Chalobah,DEF,Chelsea,1.0,0,0,13,0,0.5,141,0.00000,0.00000,0.00000,0.00000,35,1,0,1.6,15.4,2022-08-27T14:00:00Z,90,10,0,0,0,0,4,0,39334,0,1,2,0.0,2,-5718,1142,6860,48,True,0,4
Chris Richards,DEF,Crystal Palace,-0.5,0,0,3,0,0.9,530,0.00000,0.00000,0.00000,0.00000,37,3,0,0.4,3.2,2022-08-27T14:00:00Z,33,13,0,0,0,0,4,0,6378,0,2,4,0.0,0,-396,192,588,45,False,0,4
Diogo Teixeira da Silva,FWD,Liverpool,0.0,0,0,0,0,0.0,288,0.00000,0.00000,0.00000,0.00000,36,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,3,0,0,0,0,4,0,31172,0,0,9,0.0,0,-3829,848,4677,89,True,0,4
Martin Dubravka,GK,Newcastle,0.0,0,0,0,0,0.0,355,0.00000,0.00000,0.00000,0.00000,40,0,0,0.0,0.0,2022-08-28T13:00:00Z,0,20,0,0,0,0,4,0,75541,0,1,1,0.0,0,-6765,1889,8654,44,False,0,4
Rodrigo Moreno,MID,Leeds,8.7,0,0,6,0,2.8,225,0.00000,0.00000,0.00000,0.00000,34,1,0,6.3,5.2,2022-08-27T14:00:00Z,90,5,0,0,0,0,4,0,2646946,0,0,1,55.0,2,1332069,1384843,52774,64,False,0,4
Francisco Jorge Tomás Oliveira,MID,Wolves,0.0,0,0,0,0,0.0,490,0.00000,0.00000,0.00000,0.00000,40,0,0,0.0,0.0,2022-08-28T13:00:00Z,0,15,0,0,0,0,4,0,323,0,1,1,0.0,0,4,58,54,50,True,0,4
