code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,stats,team_a,team_a_difficulty,team_a_score,team_h,team_h_difficulty,team_h_score
1059893,20,True,True,192,2019-12-28T12:30:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 50}, {'value': 1, 'element': 516}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 421}, {'value': 1, 'element': 502}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 58}, {'value': 1, 'element': 476}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 494}], 'h': [{'value': 2, 'element': 47}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 516}, {'value': 2, 'element': 42}, {'value': 1, 'element': 421}]}, {'identifier': 'bps', 'a': [{'value': 19, 'element': 61}, {'value': 17, 'element': 476}, {'value': 16, 'element': 494}, {'value': 12, 'element': 65}, {'value': 12, 'element': 446}, {'value': 11, 'element': 77}, {'value': 9, 'element': 81}, {'value': 5, 'element': 58}, {'value': 5, 'element': 505}, {'value': 4, 'element': 67}, {'value': 4, 'element': 75}, {'value': 3, 'element': 68}, {'value': 2, 'element': 69}, {'value': 1, 'element': 79}], 'h': [{'value': 34, 'element': 516}, {'value': 31, 'element': 42}, {'value': 28, 'element': 421}, {'value': 26, 'element': 38}, {'value': 24, 'element': 50}, {'value': 24, 'element': 53}, {'value': 23, 'element': 47}, {'value': 21, 'element': 37}, {'value': 21, 'element': 475}, {'value': 17, 'element': 54}, {'value': 6, 'element': 57}, {'value': 6, 'element': 502}, {'value': 5, 'element': 537}, {'value': 2, 'element': 44}]}]",3,2,0.0,4,2,2.0
1059897,20,True,True,196,2019-12-28T15:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 147}], 'h': [{'value': 1, 'element': 252}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 150}, {'value': 1, 'element': 151}], 'h': [{'value': 1, 'element': 520}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 147}, {'value': 1, 'element': 154}], 'h': [{'value': 1, 'element': 271}, {'value': 1, 'element': 466}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 148}], 'h': [{'value': 7, 'element': 262}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 147}, {'value': 2, 'element': 151}, {'value': 1, 'element': 150}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 60, 'element': 147}, {'value': 28, 'element': 151}, {'value': 26, 'element': 150}, {'value': 23, 'element': 511}, {'value': 21, 'element': 143}, {'value': 18, 'element': 148}, {'value': 16, 'element': 145}, {'value': 10, 'element': 478}, {'value': 9, 'element': 153}, {'value': 6, 'element': 154}, {'value': 3, 'element': 205}, {'value': 2, 'element': 142}, {'value': 2, 'element': 144}], 'h': [{'value': 25, 'element': 252}, {'value': 23, 'element': 262}, {'value': 15, 'element': 498}, {'value': 15, 'element': 520}, {'value': 12, 'element': 254}, {'value': 12, 'element': 269}, {'value': 9, 'element': 253}, {'value': 9, 'element': 271}, {'value': 9, 'element': 466}, {'value': 7, 'element': 257}, {'value': 3, 'element': 270}, {'value': 2, 'element': 267}, {'value': 2, 'element': 554}, {'value': 1, 'element': 266}]}]",8,2,2.0,13,2,1.0
1059899,20,True,True,198,2019-12-28T15:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 124}], 'h': [{'value': 1, 'element': 313}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 134}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 134}, {'value': 1, 'element': 138}], 'h': [{'value': 1, 'element': 321}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 131}], 'h': [{'value': 1, 'element': 318}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 124}, {'value': 1, 'element': 134}], 'h': [{'value': 3, 'element': 313}]}, {'identifier': 'bps', 'a': [{'value': 28, 'element': 124}, {'value': 25, 'element': 134}, {'value': 17, 'element': 131}, {'value': 15, 'element': 125}, {'value': 15, 'element': 157}, {'value': 12, 'element': 539}, {'value': 8, 'element': 128}, {'value': 6, 'element': 136}, {'value': 6, 'element': 138}, {'value': 5, 'element': 468}, {'value': 3, 'element': 139}, {'value': 2, 'element': 133}], 'h': [{'value': 29, 'element': 313}, {'value': 22, 'element': 325}, {'value': 16, 'element': 308}, {'value': 14, 'element': 321}, {'value': 12, 'element': 486}, {'value': 10, 'element': 305}, {'value': 10, 'element': 320}, {'value': 10, 'element': 437}, {'value': 9, 'element': 318}, {'value': 8, 'element': 307}, {'value': 6, 'element': 438}, {'value': 4, 'element': 508}, {'value': 2, 'element': 323}]}]",7,2,1.0,16,3,1.0
1059900,20,True,True,199,2019-12-28T15:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 2, 'element': 362}, {'value': 1, 'element': 525}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 368}, {'value': 1, 'element': 373}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 29}], 'h': [{'value': 1, 'element': 362}, {'value': 1, 'element': 373}, {'value': 1, 'element': 525}]}, {'identifier': 'red_cards', 'a': [], 'h': [{'value': 1, 'element': 356}]}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 94}], 'h': [{'value': 2, 'element': 366}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 362}, {'value': 2, 'element': 358}, {'value': 1, 'element': 373}]}, {'identifier': 'bps', 'a': [{'value': 20, 'element': 28}, {'value': 14, 'element': 94}, {'value': 13, 'element': 25}, {'value': 13, 'element': 309}, {'value': 12, 'element': 22}, {'value': 12, 'element': 470}, {'value': 10, 'element': 452}, {'value': 7, 'element': 35}, {'value': 5, 'element': 29}, {'value': 4, 'element': 36}, {'value': 3, 'element': 458}, {'value': 2, 'element': 26}, {'value': 2, 'element': 428}, {'value': 1, 'element': 30}], 'h': [{'value': 57, 'element': 362}, {'value': 29, 'element': 358}, {'value': 26, 'element': 373}, {'value': 25, 'element': 366}, {'value': 24, 'element': 354}, {'value': 24, 'element': 357}, {'value': 23, 'element': 368}, {'value': 23, 'element': 525}, {'value': 19, 'element': 363}, {'value': 7, 'element': 370}, {'value': 3, 'element': 355}, {'value': 3, 'element': 439}, {'value': 2, 'element': 374}, {'value': -9, 'element': 356}]}]",2,3,0.0,18,2,3.0
1059898,20,True,True,197,2019-12-28T17:30:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 338}, {'value': 1, 'element': 343}], 'h': [{'value': 1, 'element': 282}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 345}], 'h': [{'value': 1, 'element': 283}]}, {'identifier': 'own_goals', 'a': [{'value': 1, 'element': 336}], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 331}, {'value': 1, 'element': 343}, {'value': 1, 'element': 345}], 'h': [{'value': 1, 'element': 276}, {'value': 1, 'element': 280}, {'value': 1, 'element': 282}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 341}], 'h': [{'value': 5, 'element': 280}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 343}, {'value': 2, 'element': 338}], 'h': [{'value': 1, 'element': 282}, {'value': 1, 'element': 283}]}, {'identifier': 'bps', 'a': [{'value': 32, 'element': 343}, {'value': 28, 'element': 338}, {'value': 17, 'element': 442}, {'value': 14, 'element': 331}, {'value': 13, 'element': 336}, {'value': 13, 'element': 523}, {'value': 13, 'element': 524}, {'value': 10, 'element': 341}, {'value': 7, 'element': 345}, {'value': 6, 'element': 344}, {'value': 3, 'element': 330}, {'value': 3, 'element': 333}, {'value': 2, 'element': 346}], 'h': [{'value': 27, 'element': 282}, {'value': 27, 'element': 283}, {'value': 16, 'element': 280}, {'value': 12, 'element': 276}, {'value': 11, 'element': 275}, {'value': 10, 'element': 274}, {'value': 10, 'element': 277}, {'value': 10, 'element': 289}, {'value': 5, 'element': 286}, {'value': 4, 'element': 278}, {'value': 4, 'element': 290}, {'value': 3, 'element': 285}, {'value': 3, 'element': 287}, {'value': 2, 'element': 284}]}]",17,2,2.0,14,3,2.0
1059901,20,True,True,200,2019-12-28T17:30:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 167}, {'value': 1, 'element': 175}], 'h': [{'value': 1, 'element': 399}]}, {'identifier': 'assists', 'a': [{'value': 2, 'element': 265}], 'h': [{'value': 1, 'element': 390}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': [{'value': 1, 'element': 388}]}, {'identifier': 'penalties_missed', 'a': [{'value': 1, 'element': 175}], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 180}], 'h': [{'value': 1, 'element': 378}, {'value': 1, 'element': 381}, {'value': 1, 'element': 388}, {'value': 1, 'element': 395}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 168}], 'h': [{'value': 6, 'element': 388}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 265}], 'h': [{'value': 3, 'element': 399}, {'value': 1, 'element': 388}, {'value': 1, 'element': 390}]}, {'identifier': 'bps', 'a': [{'value': 32, 'element': 265}, {'value': 29, 'element': 167}, {'value': 25, 'element': 175}, {'value': 18, 'element': 179}, {'value': 16, 'element': 168}, {'value': 15, 'element': 162}, {'value': 11, 'element': 165}, {'value': 11, 'element': 180}, {'value': 10, 'element': 171}, {'value': 10, 'element': 174}, {'value': 10, 'element': 433}, {'value': 9, 'element': 163}, {'value': 4, 'element': 176}, {'value': 2, 'element': 172}], 'h': [{'value': 33, 'element': 399}, {'value': 30, 'element': 388}, {'value': 30, 'element': 390}, {'value': 10, 'element': 381}, {'value': 10, 'element': 382}, {'value': 10, 'element': 391}, {'value': 10, 'element': 395}, {'value': 9, 'element': 380}, {'value': 8, 'element': 378}, {'value': 7, 'element': 397}, {'value': 5, 'element': 393}, {'value': 3, 'element': 389}, {'value': 2, 'element': 457}]}]",9,2,2.0,19,3,1.0
1059894,20,True,True,193,2019-12-28T19:45:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 233}, {'value': 1, 'element': 239}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 243}, {'value': 1, 'element': 246}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 241}, {'value': 1, 'element': 244}, {'value': 1, 'element': 549}], 'h': [{'value': 1, 'element': 83}, {'value': 1, 'element': 86}, {'value': 1, 'element': 87}, {'value': 1, 'element': 97}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 235}], 'h': [{'value': 2, 'element': 93}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 233}, {'value': 2, 'element': 160}, {'value': 1, 'element': 225}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 34, 'element': 233}, {'value': 28, 'element': 160}, {'value': 27, 'element': 225}, {'value': 23, 'element': 235}, {'value': 23, 'element': 549}, {'value': 22, 'element': 224}, {'value': 22, 'element': 246}, {'value': 21, 'element': 239}, {'value': 21, 'element': 243}, {'value': 14, 'element': 247}, {'value': 10, 'element': 244}, {'value': 2, 'element': 226}, {'value': -2, 'element': 241}], 'h': [{'value': 14, 'element': 86}, {'value': 14, 'element': 101}, {'value': 13, 'element': 93}, {'value': 10, 'element': 84}, {'value': 9, 'element': 102}, {'value': 7, 'element': 451}, {'value': 6, 'element': 83}, {'value': 4, 'element': 96}, {'value': 4, 'element': 97}, {'value': 3, 'element': 98}, {'value': 1, 'element': 87}, {'value': 1, 'element': 100}]}]",12,3,2.0,5,4,0.0
1059892,20,True,True,191,2019-12-29T14:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 118}, {'value': 1, 'element': 460}], 'h': [{'value': 1, 'element': 11}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 113}, {'value': 1, 'element': 463}], 'h': [{'value': 1, 'element': 467}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 104}, {'value': 1, 'element': 118}, {'value': 1, 'element': 119}, {'value': 1, 'element': 463}], 'h': [{'value': 1, 'element': 4}, {'value': 1, 'element': 12}, {'value': 1, 'element': 19}, {'value': 1, 'element': 21}, {'value': 1, 'element': 106}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 111}], 'h': [{'value': 2, 'element': 14}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 113}, {'value': 1, 'element': 460}], 'h': [{'value': 3, 'element': 11}]}, {'identifier': 'bps', 'a': [{'value': 31, 'element': 113}, {'value': 25, 'element': 460}, {'value': 24, 'element': 118}, {'value': 17, 'element': 463}, {'value': 13, 'element': 432}, {'value': 12, 'element': 104}, {'value': 12, 'element': 459}, {'value': 10, 'element': 111}, {'value': 9, 'element': 105}, {'value': 8, 'element': 586}, {'value': 6, 'element': 119}, {'value': 6, 'element': 529}, {'value': 3, 'element': 107}, {'value': 2, 'element': 116}], 'h': [{'value': 35, 'element': 11}, {'value': 15, 'element': 467}, {'value': 12, 'element': 4}, {'value': 11, 'element': 14}, {'value': 11, 'element': 21}, {'value': 10, 'element': 15}, {'value': 9, 'element': 19}, {'value': 8, 'element': 1}, {'value': 8, 'element': 106}, {'value': 8, 'element': 541}, {'value': 5, 'element': 490}, {'value': 3, 'element': 488}, {'value': 3, 'element': 489}, {'value': 2, 'element': 12}]}]",6,4,2.0,1,4,1.0
1059895,20,True,True,194,2019-12-29T16:30:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 192}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 195}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 195}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 411}], 'h': [{'value': 2, 'element': 189}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 192}, {'value': 2, 'element': 182}, {'value': 2, 'element': 184}]}, {'identifier': 'bps', 'a': [{'value': 13, 'element': 402}, {'value': 13, 'element': 403}, {'value': 12, 'element': 406}, {'value': 12, 'element': 408}, {'value': 11, 'element': 411}, {'value': 9, 'element': 404}, {'value': 9, 'element': 528}, {'value': 8, 'element': 414}, {'value': 7, 'element': 415}, {'value': 7, 'element': 417}, {'value': 6, 'element': 410}, {'value': 3, 'element': 407}, {'value': 3, 'element': 420}, {'value': 2, 'element': 409}], 'h': [{'value': 35, 'element': 192}, {'value': 31, 'element': 182}, {'value': 31, 'element': 184}, {'value': 29, 'element': 183}, {'value': 24, 'element': 189}, {'value': 19, 'element': 181}, {'value': 16, 'element': 198}, {'value': 12, 'element': 195}, {'value': 6, 'element': 187}, {'value': 6, 'element': 199}, {'value': 4, 'element': 200}, {'value': 3, 'element': 188}, {'value': 2, 'element': 196}]}]",20,5,0.0,10,4,1.0
1059896,20,True,True,195,2019-12-29T18:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 210}, {'value': 1, 'element': 215}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 215}, {'value': 1, 'element': 217}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 291}], 'h': [{'value': 1, 'element': 218}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 471}], 'h': []}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 215}, {'value': 2, 'element': 210}, {'value': 1, 'element': 206}]}, {'identifier': 'bps', 'a': [{'value': 26, 'element': 302}, {'value': 18, 'element': 301}, {'value': 15, 'element': 423}, {'value': 14, 'element': 293}, {'value': 13, 'element': 295}, {'value': 13, 'element': 471}, {'value': 10, 'element': 453}, {'value': 8, 'element': 291}, {'value': 5, 'element': 303}, {'value': 5, 'element': 522}, {'value': 4, 'element': 294}, {'value': 2, 'element': 501}, {'value': -1, 'element': 298}, {'value': -4, 'element': 70}], 'h': [{'value': 34, 'element': 215}, {'value': 33, 'element': 210}, {'value': 32, 'element': 206}, {'value': 27, 'element': 544}, {'value': 25, 'element': 217}, {'value': 24, 'element': 213}, {'value': 21, 'element': 203}, {'value': 20, 'element': 443}, {'value': 15, 'element': 221}, {'value': 12, 'element': 214}, {'value': 10, 'element': 218}, {'value': 9, 'element': 222}, {'value': 5, 'element': 211}, {'value': 3, 'element': 220}]}]",15,4,0.0,11,3,2.0
1059903,21,True,True,202,2020-01-01T12:30:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 105}], 'h': [{'value': 1, 'element': 50}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 460}], 'h': [{'value': 1, 'element': 42}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 432}, {'value': 1, 'element': 459}, {'value': 1, 'element': 506}], 'h': [{'value': 1, 'element': 42}, {'value': 1, 'element': 502}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 111}], 'h': [{'value': 3, 'element': 47}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 105}], 'h': [{'value': 2, 'element': 39}, {'value': 2, 'element': 50}]}, {'identifier': 'bps', 'a': [{'value': 29, 'element': 105}, {'value': 21, 'element': 119}, {'value': 21, 'element': 506}, {'value': 17, 'element': 113}, {'value': 15, 'element': 111}, {'value': 13, 'element': 104}, {'value': 12, 'element': 118}, {'value': 12, 'element': 460}, {'value': 10, 'element': 459}, {'value': 6, 'element': 463}, {'value': 3, 'element': 116}, {'value': 1, 'element': 431}, {'value': -1, 'element': 432}], 'h': [{'value': 28, 'element': 39}, {'value': 28, 'element': 50}, {'value': 21, 'element': 42}, {'value': 17, 'element': 47}, {'value': 13, 'element': 537}, {'value': 12, 'element': 54}, {'value': 12, 'element': 421}, {'value': 12, 'element': 493}, {'value': 11, 'element': 516}, {'value': 9, 'element': 38}, {'value': 2, 'element': 475}, {'value': -1, 'element': 534}, {'value': -3, 'element': 502}]}]",6,2,1.0,4,4,1.0
